OTU.ID	Mouse9A.DTT98	Mouse5A.DTT29	Mouse5A.FP28	Mouse6A.DTT35	Mouse1B.DTT15	Mouse1B.DTT18	Mouse10A.DTT109	Mouse9A.DTT100	Mouse10A.FP110	Mouse9A.DTT101	Mouse3A.FP16	Mouse5A.FP26	Mouse7A.FP40	Mouse1A.FP05	Mouse6A.FP32	Mouse10A.FP109	Mouse3A.FP17	Mouse10A.DTT110	Mouse9A.DTT99	Mouse9A.DTT97	Mouse7A.FP38	Mouse1A.FP02	Mouse5A.DTT27	Mouse10A.FP111	Mouse8A.DTT90	Mouse2A.FP11	Mouse3A.FP18	Mouse4A.DTT19	Mouse5A.DTT30	Mouse5A.DTT28	Mouse9A.FP97	Mouse9A.FP98	Mouse6A.FP31	Mouse10A.DTT111	Mouse4A.FP22	Mouse1A.FP03	Mouse10A.DTT113	Mouse4A.FP23	Mouse1A.FP01	Mouse6A.FP35	Mouse7A.DTT38	Mouse7A.DTT41	Mouse4A.DTT22	Mouse8A.FP87	Mouse2A.FP07	Mouse3A.FP13	Mouse9A.DTT102	Mouse10A.DTT112	Mouse1A.FP06	Mouse8A.FP85	Mouse6A.DTT31	Mouse7A.DTT42	Mouse1B.DTT16	Mouse1A.FP04	Mouse10A.DTT114	Mouse2A.FP12	Mouse2A.FP10	Mouse7A.FP42	Mouse7A.FP41	Mouse10A.FP113	Mouse9A.FP102	Mouse1B.DTT14	Mouse8A.DTT85	Mouse3A.FP15	Mouse8A.DTT86	Mouse9A.FP101	Mouse10A.FP112	Mouse4A.FP20	Mouse1B.DTT13	Mouse6A.DTT34	Mouse5A.FP29	Mouse6A.FP34	Mouse6A.FP36	Mouse2A.FP09	Mouse5A.DTT26	Mouse5A.FP25	Mouse5A.FP30	Mouse7A.FP39	Mouse4A.FP24	Mouse4A.DTT21	Mouse4A.DTT24	Mouse1B.DTT17	Mouse8A.FP90	Mouse10A.FP114	Mouse3A.FP14	Mouse4A.FP21	Mouse8A.FP86	Mouse8A.DTT88	Mouse9A.FP99	Mouse2A.FP08	Mouse5A.DTT25	Mouse7A.DTT39	Mouse8A.DTT89	Mouse4A.DTT20	Mouse6A.DTT32	Mouse6A.DTT33	Mouse6A.DTT36	Mouse4A.DTT23	Mouse7A.FP37	Mouse7A.DTT37	Mouse6A.FP33	Mouse4A.FP19	Mouse8A.FP89	Mouse8A.DTT87	Mouse7A.DTT40	Mouse9A.FP100	Mouse5A.FP27	Mouse8A.FP88	taxonomy
a24e0d4286b004ee3345384b6f377f9e	29	308	1473	107	105	182	64	107	0	142	234	359	779	72	63	0	37	0	68	26	247	24	55	0	134	853	17	10	183	57	77	90	37	2	60	469	0	42	16	523	52	361	20	160	209	97	65	0	39	28	88	265	281	98	73	240	459	388	404	2	804	201	33	526	14	1404	0	62	143	8	939	37	277	1078	67	845	601	202	9	31	125	57	6441	0	312	81	21	114	84	826	8	267	125	23	41	59	184	84	771	164	82	183	994	10	106	445	347	1390	NA
c3095aa54af74a37ef40b3c2a763d7d7	29	0	0	0	3	0	25	0	7	0	0	0	0	0	0	0	0	5	12	22	3	0	2	8	0	0	0	4	0	0	6	7	3	9	0	0	0	0	0	0	3	0	0	17	0	0	0	0	0	16	6	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	6	3	0	0	0	0	0	15	0	0	0	4	0	0	0	0	0	0	0	9	10	0	15	5	0	0	0	3	0	0	0	0	0	0	10	2	0	2	0	0	0	0	NA
2e90ae074668d97f1ac2cbbc9b564ad9	28	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	3	4	10	3	0	0	5	0	0	0	2	0	0	9	4	0	0	0	0	0	0	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	4	8	0	5	2	0	4	0	2	0	0	0	0	0	0	4	2	0	2	0	0	0	0	NA
13c9c9febaacf633acd2f42bb61dec42	28	10	0	0	0	0	32	106	34	81	0	21	0	0	4	73	0	27	39	49	0	0	2	47	12	0	0	0	0	0	85	60	0	33	0	0	50	0	5	18	0	0	0	34	0	0	108	87	0	41	13	0	0	5	31	0	0	0	0	93	357	0	75	0	45	276	71	0	0	0	20	3	0	0	10	11	0	0	0	0	0	0	79	66	0	0	51	65	37	0	0	0	95	0	2	0	0	0	0	0	4	0	117	20	0	219	3	68	NA
f006e109404199047078f5593f892e4c	28	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	0	5	12	23	3	7	4	12	5	0	0	6	0	3	13	9	6	14	0	0	0	0	8	0	0	0	0	11	0	3	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	14	46	3	29	0	6	6	4	0	0	0	0	5	5	0	0	7	0	4	0	0	0	0	5	18	9	0	9	0	5	9	0	6	10	0	0	0	0	0	2	2	0	12	0	0	0	0	NA
3c28c509f2aa3ce099df6e80a10e2c1b	28	0	0	0	9	0	16	0	2	0	2	0	1	0	8	7	3	0	7	5	0	0	2	3	4	0	0	2	0	1	10	0	3	0	0	0	0	0	0	2	0	0	0	1	3	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	3	11	4	0	6	4	2	0	2	0	0	4	1	0	0	6	0	3	9	7	3	7	12	2	1	0	17	6	0	0	0	0	1	0	0	0	0	1	1	0	3	1	0	0	0	0	NA
810842574c3a46d5a0fe03ac96956dec	28	0	0	0	6	3	60	0	24	3	0	10	0	0	15	27	0	26	19	34	4	0	6	38	3	0	0	0	0	0	45	38	22	21	0	0	0	0	0	2	6	0	0	66	15	6	0	4	0	37	21	0	0	0	2	0	0	0	0	0	7	11	51	3	47	11	9	3	12	0	10	0	0	4	1	4	0	0	0	2	0	0	2	0	11	2	69	0	34	19	2	1	0	2	3	7	0	0	2	3	11	5	11	38	3	0	0	0	NA
4a019c97a1e854f9d608209c2939d548	26	0	0	2	22	0	47	0	57	2	0	167	7	0	90	92	2	31	16	26	61	0	15	97	2	0	0	27	0	2	78	76	97	33	0	0	0	0	0	4	7	0	0	64	123	20	0	4	0	44	33	3	0	0	13	0	0	0	0	0	2	14	27	79	18	0	25	69	51	0	432	0	0	139	25	62	0	116	0	4	0	0	2	0	48	60	41	0	73	105	5	19	0	6	16	11	0	0	75	28	148	183	14	12	0	0	0	3	NA
e9fb3370544cd55621bd08beb6d23aeb	26	0	0	0	4	15	0	0	3	0	0	19	9	0	30	3	0	1	36	20	38	6	4	2	2	0	3	13	4	25	19	12	18	5	0	40	0	0	8	0	16	6	0	4	6	8	0	2	0	12	32	13	4	0	5	0	0	2	0	3	4	11	0	13	6	3	6	34	5	0	37	0	0	44	7	0	0	49	0	8	9	1	0	5	13	103	6	0	22	21	4	24	0	8	4	0	0	0	6	11	28	54	1	4	19	0	0	0	NA
3df012a60726702790d01bdc3a3c273e	25	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	3	0	7	2	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	2	0	2	0	0	0	0	0	0	0	0	1	3	0	2	2	0	0	0	NA
76dd8df948dd121ca654d7a54c649273	25	0	0	0	0	0	0	4	10	0	0	0	0	26	0	11	0	7	7	13	1	41	3	0	0	0	0	0	0	4	14	1	0	7	0	179	8	0	31	0	1	0	0	0	0	0	4	11	10	0	1	0	0	4	7	0	0	4	0	0	13	0	2	0	0	0	25	0	1	0	0	0	0	0	0	3	0	4	0	0	2	0	0	7	0	4	0	0	0	0	1	1	0	0	3	4	0	0	2	0	0	0	0	0	0	0	2	0	NA
1ec63c6720f895727910b060eaf1c05e	25	25	11	40	33	5	4	68	10	75	5	0	9	7	12	17	5	20	30	15	3	5	5	9	0	84	9	4	30	31	82	54	12	11	0	26	9	0	9	170	33	10	8	6	40	0	41	9	7	5	14	9	11	9	10	107	63	11	6	49	115	34	23	13	10	147	19	0	61	21	11	71	61	4	17	9	36	4	2	0	8	18	6	22	15	0	6	5	21	13	9	6	8	5	47	9	53	11	0	56	14	0	9	2	8	114	0	8	NA
bab562fb6ace7910af4a9d0d0ce79102	25	0	0	0	16	4	7	41	6	42	18	2	7	0	14	22	7	18	15	9	10	0	0	7	47	0	0	0	0	8	0	36	6	16	0	0	33	0	0	0	0	10	3	13	0	0	29	9	0	6	0	4	30	0	0	0	0	15	8	0	0	0	26	15	9	0	0	0	7	4	0	16	31	0	0	0	0	3	0	0	1	7	57	21	14	2	15	16	0	0	0	0	32	3	0	0	8	4	11	18	0	0	45	4	5	86	0	30	NA
a6aa0a15c1d806b5531f10185e8eb6a1	24	0	0	0	0	0	29	23	22	34	0	0	0	0	0	35	0	21	22	19	0	0	0	16	2	0	0	0	0	0	38	38	0	20	0	0	16	0	0	0	0	0	0	27	0	0	22	19	0	19	0	4	0	0	2	0	0	0	0	34	121	0	28	0	24	148	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	26	0	0	32	15	19	0	0	0	10	0	0	2	0	0	0	0	0	0	19	11	0	47	0	13	NA
1d2d94585a3233a3640f395e89e16519	24	0	0	0	2	0	0	0	0	0	0	37	2	4	3	3	0	1	30	25	0	45	15	2	0	0	2	21	0	0	7	0	10	2	0	44	0	0	19	2	3	0	0	2	4	0	0	0	0	2	3	0	0	4	8	0	0	0	0	2	10	6	6	1	6	3	3	17	8	0	43	0	0	39	12	5	2	5	0	12	0	0	0	0	4	32	2	0	4	5	2	9	0	22	5	6	0	0	2	0	20	33	2	11	0	3	0	0	NA
cd86e26086bd058596cd051fa3ad2e20	24	0	0	3	0	0	0	0	0	4	0	0	0	0	2	0	0	0	2	5	6	12	0	0	3	0	0	3	0	3	3	8	1	0	0	0	0	0	10	0	0	0	0	8	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	2	11	0	0	3	2	5	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	2	1	0	14	0	0	0	0	0	0	0	0	0	0	0	4	5	2	1	0	0	0	0	NA
551c50d2cb548ec954b999d2bf9b5017	24	842	874	659	121	112	229	29	2	9	832	587	4238	820	383	4	319	4	6	19	642	50	162	4	404	741	96	46	1278	403	7	0	193	3	63	703	5	53	27	1272	657	1325	69	42	151	131	37	9	216	19	1555	2874	504	472	57	83	417	1163	2128	16	27	295	47	327	59	32	9	76	84	83	1320	484	2203	206	368	397	853	991	23	41	197	116	3050	5	174	125	43	145	8	157	78	1413	261	69	612	984	1300	74	893	1874	396	158	1170	15	405	100	562	1222	NA
0125d3bf34fd092ad0c6e284fd4254d7	23	0	0	0	3	0	68	0	17	0	0	0	0	0	11	26	0	46	21	21	8	43	10	44	11	0	3	11	0	13	8	8	6	39	0	0	0	0	55	2	5	0	0	74	8	2	0	12	0	49	4	0	2	0	26	0	0	2	0	3	0	5	72	2	28	0	74	35	4	0	0	0	0	16	3	0	0	3	0	14	0	0	2	20	3	48	61	2	13	10	5	0	3	11	0	4	0	2	0	0	7	36	15	16	8	0	0	0	NA
6aaccd85ad6a3d20af1d13ba5a8c9728	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
6e5e10e782928ba2d0ce1cd3f2bce7cb	22	0	0	0	12	0	22	0	9	0	0	2	0	0	12	17	4	16	11	19	1	17	4	46	0	0	2	0	0	0	3	4	3	18	0	48	2	0	21	0	6	0	0	47	11	6	0	0	0	17	4	0	0	0	0	0	0	0	0	0	3	15	12	6	5	0	19	0	8	0	0	0	0	17	1	0	0	3	0	0	0	3	0	1	4	0	21	0	51	11	4	6	0	0	4	4	0	0	3	4	16	0	7	8	0	0	0	0	NA
e4e67679ec23d04b17d3cfedec0ec18b	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
6b5212bb3ea493c6cf731c8e912b3982	21	0	2	5	25	11	4	5	3	14	4	6	52	16	142	6	4	0	14	13	205	103	48	15	26	6	17	46	4	14	10	5	107	5	0	0	0	0	79	31	70	5	0	41	20	45	66	2	3	8	106	11	0	2	10	5	4	18	17	5	98	28	8	57	10	18	10	280	12	2	5	14	5	57	37	4	3	95	2	60	13	6	4	5	46	332	24	5	88	52	36	29	2	106	40	54	4	0	26	37	94	376	13	8	5	5	0	4	NA
f068277651b04d509f03dd6927c124c0	21	0	0	0	0	0	7	3	3	0	0	0	0	0	0	16	0	9	10	35	0	16	0	18	11	0	0	0	0	0	15	7	0	8	0	0	0	0	5	0	0	0	0	31	0	0	0	0	0	11	0	0	0	0	18	0	0	0	0	0	2	0	11	0	26	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	15	3	42	0	0	0	2	0	0	0	0	0	0	0	0	0	6	12	0	0	0	3	NA
6fa1c1c6007a44710056b004d617eb78	20	0	0	0	1	4	0	0	1	4	0	0	0	12	2	1	0	3	9	1	2	18	15	6	2	2	0	7	0	0	4	7	0	7	0	49	6	0	10	0	16	0	0	7	0	5	2	9	2	5	4	2	0	0	2	0	3	0	0	9	7	5	5	14	2	8	31	19	3	0	2	8	0	0	7	0	2	0	2	24	6	0	3	0	1	7	2	0	18	0	5	14	0	10	0	15	2	0	0	1	0	9	5	3	0	2	0	3	NA
99a4ed062eaecb05baabcb9727e1dfcb	20	0	0	0	10	0	0	0	2	0	0	0	0	0	4	0	0	0	10	8	6	16	4	2	0	0	0	2	0	0	14	13	3	2	0	0	0	0	6	0	10	0	0	3	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	10	6	2	0	0	0	3	4	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	3	0	0	17	5	2	9	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	NA
d0a230ab405682a02656b339ef742cb1	20	0	0	0	0	0	0	2	2	9	0	19	0	0	23	3	0	5	10	5	5	0	6	5	5	0	0	0	3	0	11	19	4	6	0	0	0	0	0	15	2	0	0	0	0	2	19	0	0	0	35	9	0	0	10	0	0	3	0	2	28	0	10	0	0	7	2	4	0	0	33	0	2	0	5	2	0	5	0	0	3	0	0	10	0	5	4	0	22	0	5	17	0	2	5	9	5	0	3	5	26	5	0	0	7	8	0	0	NA
37e52baccd1ddbf9c3c7d5b2a4f97f98	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
832c75f7c1e0c420bef1a9e8455f208e	19	12	41	38	31	0	24	21	25	31	11	100	16	44	42	24	3	16	9	20	27	31	29	48	26	66	0	103	22	17	49	32	51	15	13	221	17	17	8	71	34	13	41	45	93	50	38	22	32	26	40	29	10	10	9	76	90	23	13	45	83	28	44	79	15	119	21	114	30	26	172	48	54	239	42	92	52	106	37	35	93	0	44	54	42	125	17	40	67	114	17	24	13	59	11	14	47	19	71	42	86	274	31	6	0	37	35	54	NA
ac7366ca586fc89ba3d157fb04476ac3	19	0	0	0	7	5	11	0	7	0	0	6	2	5	0	3	0	10	4	4	5	6	27	8	0	0	0	5	4	4	2	5	0	9	0	12	0	0	5	2	32	0	0	0	6	3	0	3	0	2	8	2	3	0	0	0	0	0	2	0	0	16	8	2	0	0	9	4	10	0	5	0	0	4	28	2	0	23	0	4	0	4	0	0	2	11	1	0	3	3	30	10	0	4	13	0	0	0	2	3	4	8	0	4	0	0	0	0	NA
43884fdf25a363be87d2b37871cfc829	18	1273	150	912	47	0	331	88	344	58	25	1048	569	0	342	861	16	418	24	264	584	0	582	567	32	362	0	834	865	1123	42	30	392	471	51	0	1589	42	3	539	489	1073	952	6	165	26	33	1615	0	5	609	1202	35	33	579	399	369	660	804	5904	149	24	280	49	11	178	3162	385	54	316	421	369	1060	36	1146	2692	1508	143	392	322	2161	22	76	2905	53	527	14	19	19	152	495	836	38	504	261	224	851	1765	797	731	156	408	67	13	1027	134	274	18	NA
8202d07963fe1ba563eefc9bb93237cb	18	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	2	3	0	13	0	3	3	0	0	0	0	6	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	9	2	4	0	0	0	0	0	0	0	0	0	0	9	0	8	0	0	9	0	0	0	0	0	2	5	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	4	5	0	4	1	0	0	0	0	1	0	3	1	7	0	0	0	0	NA
8be02867c00f29432cfda6ec08e60c27	18	0	0	0	11	0	0	0	0	5	2	5	4	2	3	0	0	2	0	11	3	8	5	7	7	0	0	3	0	3	0	2	5	0	0	0	2	0	2	3	3	0	0	6	2	0	15	3	2	12	16	2	0	0	5	0	0	5	2	4	71	25	7	8	5	22	17	4	13	0	10	6	0	9	12	0	0	7	0	0	0	12	8	14	2	11	4	3	11	3	8	11	0	2	7	0	0	0	0	4	12	7	6	4	0	0	0	3	NA
9be57903a2865217fcefc8b4e2b4d364	17	25	40	53	12	17	40	44	54	32	2	20	16	124	16	135	3	52	22	53	9	39	23	162	54	26	0	24	27	24	50	43	63	95	0	96	195	0	17	40	10	8	7	26	20	7	40	120	45	8	49	15	7	35	123	24	21	11	21	685	113	8	77	9	21	140	195	19	4	28	20	38	105	15	25	36	88	6	18	8	103	2	79	427	9	14	28	37	20	18	8	28	64	8	26	46	90	3	12	24	11	20	112	10	9	64	11	42	NA
8d633ae2070e16bb4c8db5d1fc3b995a	17	0	0	0	8	2	9	0	3	0	0	0	0	0	0	0	0	3	6	13	0	12	1	6	0	0	0	7	0	4	4	6	0	6	0	0	0	0	21	0	0	0	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	13	13	4	5	0	2	11	3	0	2	0	0	29	0	0	0	3	0	9	0	2	0	0	0	8	15	2	5	4	0	0	0	5	0	0	0	0	0	3	9	0	0	11	0	0	0	0	NA
eb2396fe5bfc731da12556d6109a7a44	17	0	0	0	8	0	6	0	12	0	3	2	0	0	11	28	0	6	1	12	0	0	1	19	5	0	0	3	0	0	24	18	9	9	0	0	0	0	0	2	0	0	0	8	0	6	0	0	0	17	0	0	3	0	0	0	0	0	0	0	6	2	20	13	14	0	6	0	0	0	2	0	0	0	10	0	0	0	0	2	0	4	0	0	10	0	16	0	18	0	2	0	2	2	7	9	0	0	0	0	0	3	2	2	0	0	0	0	NA
1a75bfff5c6cd128c642855486ca46c9	17	0	0	0	3	0	15	2	18	0	0	2	7	0	5	17	0	16	12	13	4	0	3	41	8	0	0	6	0	8	0	5	6	28	0	0	15	0	2	10	2	0	0	34	2	3	0	49	0	21	9	0	0	0	59	0	0	0	0	93	13	7	43	6	17	3	112	20	6	0	3	3	0	6	0	0	0	12	0	6	0	4	2	18	2	27	11	0	14	2	3	0	4	4	9	0	0	0	0	0	17	12	4	9	0	3	0	0	NA
109d8be93136956ca2520f3ee1ed4fa9	16	0	0	0	7	0	0	0	1	3	0	1	2	0	0	6	0	14	5	21	0	0	10	0	0	0	1	3	0	0	5	12	2	14	0	0	0	0	3	0	4	0	0	2	1	0	0	2	0	10	0	9	0	0	0	0	0	0	0	0	1	10	2	0	22	0	4	3	6	0	3	0	0	31	10	0	0	6	0	5	5	3	0	1	0	8	12	0	3	5	3	4	0	14	26	21	0	0	0	2	1	3	7	14	0	0	0	0	NA
23e3a0bd743f6e022435cc1c5a9ea254	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA
0a90cdfe9efecdcecfd9a18a6fdfd1b9	16	0	0	3	4	0	8	0	3	0	0	0	0	14	3	3	0	1	2	5	2	8	4	17	0	0	0	8	0	2	0	2	2	1	0	0	17	0	3	2	10	0	0	7	0	1	0	4	0	2	2	0	0	0	2	0	0	0	3	11	13	4	7	1	4	4	24	21	3	0	0	2	2	3	5	2	0	1	0	10	4	1	0	0	6	10	3	0	15	1	9	5	0	19	3	13	0	0	1	0	0	5	4	1	0	2	0	0	NA
64350298ac72f0e2b43719d4548c2217	16	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	8	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	NA
42813a7ac2260688d1e5def012a3bf78	16	40	47	25	15	4	102	50	177	16	18	54	30	100	33	158	0	112	16	80	36	45	28	306	40	73	0	57	64	16	35	40	38	119	8	36	260	15	7	83	11	4	17	51	68	19	24	324	82	24	48	0	14	115	174	56	72	36	42	3623	138	13	101	45	15	224	970	32	25	0	17	13	97	40	65	80	70	21	28	27	50	0	254	784	24	18	30	34	48	66	13	10	42	30	26	9	30	34	56	21	24	13	133	3	6	269	34	119	NA
2a50bfbf1bc7b769a5d123a8423b45dd	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	4	0	0	4	4	0	5	0	0	0	0	0	0	0	0	11	3	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	9	0	9	0	2	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	NA
964ccd926b03f5881a3e25eae7d6a956	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
d7a480ef3329cd35e94fd58956fa41e1	15	138	30	98	88	4	13	36	30	18	76	9	78	5	34	59	14	56	8	46	56	11	35	42	16	146	7	40	163	98	20	19	41	58	4	0	205	2	11	159	52	115	55	12	63	51	13	146	9	4	74	188	117	24	101	181	131	152	88	278	42	73	22	34	6	60	182	27	89	12	23	24	161	21	124	58	73	17	11	8	68	13	44	205	32	5	17	7	7	45	47	57	17	30	40	24	63	103	51	170	39	37	21	0	67	59	8	22	NA
f2fd7b5a2575ac25254a0678a52c2744	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	6	6	2	6	4	0	0	0	0	7	0	4	10	4	0	3	0	0	0	0	8	0	0	0	0	7	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	2	3	0	0	2	0	0	3	2	0	0	7	0	3	0	0	0	0	0	3	2	0	14	5	6	2	0	0	4	0	0	0	0	0	3	3	0	2	0	0	0	0	NA
d65886bee0f292fbbf5fc64ff1bc0b24	14	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	12	0	0	0	0	NA
75324ac4bc655b41c13c1e70ae4c7379	14	0	0	0	0	2	0	0	4	0	0	23	2	0	3	2	0	6	4	7	2	8	2	2	0	0	0	0	0	0	7	12	4	5	0	33	0	0	8	0	0	0	0	3	6	8	0	2	0	11	0	0	0	0	0	0	0	0	0	0	2	4	5	14	5	0	0	5	0	0	77	0	0	20	3	7	0	10	0	3	0	0	0	2	13	8	4	0	3	9	0	3	0	2	0	0	0	0	5	0	21	10	0	5	0	0	0	0	NA
508524d40fa1145d6023b5a43a013f4c	14	54	20	41	9	22	2	60	5	30	60	30	25	18	18	5	13	8	7	2	46	7	17	5	271	59	0	12	29	43	17	6	14	12	9	3	10	2	0	42	14	97	28	21	35	9	15	49	18	25	21	80	95	18	7	37	48	85	33	35	58	5	35	24	21	65	52	16	18	8	51	75	140	49	19	10	54	51	21	12	83	10	472	22	16	22	19	56	3	48	4	33	188	6	17	18	47	60	25	44	51	29	541	8	76	141	28	404	NA
329d53798b4ef0ee47e466ca55fc8917	14	0	0	0	0	0	3	0	4	17	0	0	0	13	0	15	0	11	8	13	0	25	0	21	9	10	0	0	0	0	0	19	0	10	0	0	32	0	2	0	0	0	0	8	4	0	0	22	21	0	4	0	0	6	0	1	1	0	0	72	58	0	17	1	3	85	36	0	5	5	0	0	0	3	0	0	0	0	0	3	0	0	29	20	1	0	6	5	13	0	0	8	5	0	7	0	0	0	0	0	0	0	9	2	3	51	0	9	NA
ced16651395e07236c18ff4f6c1b9de5	13	0	0	0	0	0	0	0	5	2	0	3	0	0	6	3	0	9	10	7	5	2	0	2	0	0	0	2	0	0	2	5	4	8	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	8	0	6	3	7	0	12	0	2	0	5	0	0	14	0	0	0	4	0	0	0	0	0	3	5	6	7	0	5	2	0	0	0	0	0	0	0	0	0	0	15	2	0	9	0	0	0	0	NA
c505404abf2952958e1f438217081417	13	0	0	0	0	0	32	0	0	5	0	0	0	0	0	0	0	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
85df12fff6a798b424defc8d0417e220	13	0	0	0	2	0	1	0	2	0	0	2	0	0	4	0	0	10	5	18	4	3	7	5	0	0	0	7	0	0	9	8	6	11	0	0	0	0	2	0	11	0	0	11	3	0	0	0	0	26	8	0	2	0	0	0	0	0	0	0	0	5	5	0	12	0	5	6	2	0	4	0	0	34	0	0	0	14	0	4	0	0	0	2	0	4	14	0	7	0	4	14	0	8	7	0	0	0	0	0	23	7	0	15	0	0	0	0	NA
