	Lyz2.04B.FP244.S41	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Vil1.01B.FP08	Vil1.14B.FP167	Vil1.06B.FP67	Lyz2.01B.FP208.S56	Itg.22.FP515.S18	Lyz2.05B.FP255.S52	Itg.24.FP528.S31	Vil1.04B.FP43	Vil1.08B.FP95	Vil1.09B.FP106	Vil1.03B.FP32	Itg.26.FP540.S44	Vil1.06B.FP68	Lyz2.08B.FP291.S89	Vil1.02B.FP19	Itg.26.FP539.S43	Itg.18.FP491.S94	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Itg.20.FP504.S7	Vil1.07B.FP79	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.03B.FP231.S79	Vil1.09B.FP107	Itg.08.FP443.S44	Lyz2.05B.FP256.S53	Lyz2.02B.FP220.S68	Vil1.08B.FP94	Itg.02.FP408.S8	Itg.16.FP479.S81	Vil1.05B.FP55	Itg.22.FP516.S19	Itg.04.FP420.S20	Itg.10.FP456.S58	Itg.18.FP492.S95	Itg.12.FP468.S70	Itg.12.FP467.S69	Vil1.14B.FP166	Lyz2.06B.FP268.S65	Itg.06.FP431.S32	Lyz2.06B.FP267.S64	Itg.02.FP407.S7	Itg.04.FP419.S19	Lyz2.01B.FP207.S55	Vil1.13B.FP155	Itg.08.FP444.S45	Vil1.13B.FP154	Vil1.03B.FP31	Lyz2.03B.FP232.S80	Itg.06.FP432.S33	Lyz2.07B.FP280.S78	Itg.16.FP480.S83	Vil1.07B.FP80	Itg.10.FP455.S57	Vil1.05B.FP56	Vil1.02B.FP20	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Vil1.10B.FP118	LYZFP304	SLCFP067	LYZFP328	SLCFP091	LYZFP327	SLCFP073	SLCFP128	SLCFP092	SLCFP002	SLCFP019a	LYZFP316	SLCFP049	LYZFP339	LYZFP315	SLCFP050	LYZFP352	SLCFP127	LYZFP340	LYZFP351	SLCFP074	LYZFP303	SLCFP068	SLCFP001	SLCFP110	SLCFP109	SLCFP020	SLCFP164	SLCFP163	SLCFP145	SLCFP146
Itg.12.FP468.S70	0.2656829976991475	0.9018630329606788	0.7406975700936131	0.6478192034044137	2.8184983372745673	0.40529345899731256	1.2362713350170047	1.247529849071702	0.782966932864806	0.2081569647733991	0.9191463248212844	2.3648384620327203	2.936221013753029	0.31583828909471107	0.1677906470332539	0.8231602750309469	0.3227496452593447	0.8032824346321813	1.1925934684000663	0.6702330170718956	0.27651883703628444	3.0924689139650314	0.46152486616307087	0.2867723015207398	0.9761313621960864	0.7175371528174879	0.8299074155148614	0.8563973977861878	2.630830582351036	1.2380352181519352	0.5340001965304819	0.6622716578924555	1.9877011977450822	0.5132588480449736	1.2941776518066366	0.28737960200053264	0.23276355252582323	0.510429571682292	0.28391555227868287	0.9890212456234557	0.0	0.3873189078111625	2.9015765129310056	0.4098817460403681	0.4534363086331038	0.9605940748902209	1.0575181115912453	0.8831612881337458	0.7190128595720143	2.407985396696734	0.772375418543161	2.3185040774342847	1.3338089740490473	0.8824739639139582	0.5849298321472415	0.888389725969703	0.702393799991204	1.1523009970026583	0.7594262920057496	0.7624683984993339	0.7014913909080439	0.49902449053317477	0.963414406058198	2.406063490679965	1.8224660299084585	2.8243848628789663	1.4566572484231923	2.216201851039505	1.4731703780868353	1.7467178225932793	2.110204001037233	1.928099662448365	2.293006956690459	2.349326049445675	1.8496285619821617	2.0710934793806617	1.6286676135903493	1.7121396465033383	2.326307777236951	1.6051223001290353	2.6712463436745284	1.4283576631767372	1.6069100896127557	1.256502585524518	1.4235778488377637	2.6777551693804216	2.687843850107255	1.924471910717579	2.4573590384241064	2.1967415723547714	3.132786452524475	3.1860068146509484	3.269807243504949	2.5924410519070586
Itg.12.FP467.S69	0.42648267145777685	0.8584074084944983	0.6496555327299622	0.8607641838531435	2.515641084665848	0.7821185972984894	1.6226928562222718	0.8711127736680562	0.7237907633924118	0.20204893620443928	0.5347819842134046	2.153972106568957	2.6695559260750628	0.42969914492158023	0.41202383369925033	1.18324527733083	0.24217177433564446	0.6038815397125746	0.8076082771984718	0.7167378725590232	0.5090058415811783	2.801375178810179	0.3339840496921789	0.5509473230596721	0.8680126655280448	0.5395833714712414	0.4752718743023691	0.7884422321690324	2.3826394134650863	0.9033689079180669	0.5089435390521819	1.0297664723429854	1.887157740958518	0.3503523786428366	1.0364104504805502	0.6620078424580957	0.4444137309927918	0.16114219956837886	0.2895425832497966	1.1912100409075088	0.3873189078111625	0.0	2.6172674813859382	0.47174576969560167	0.07089835984729617	0.8994371105320961	0.684382088325758	0.8705434155451578	1.095796505646524	2.120404628169079	0.44287739032418816	2.026807492184327	1.0308482055506474	0.9162266226021828	0.40955440555384826	0.5288555917304671	0.673616491635396	1.1972609855400178	0.5666186279342199	1.1433310536693677	0.7718615305332306	0.26748707822708356	1.208537057426096	2.17750404754157	1.971391190070326	2.452746133340127	1.522358657650957	1.8890597742829989	1.2719313382662845	1.5040390552950829	1.778128396453046	1.6010615533703012	1.982798999676439	1.9901128569195126	1.9424078881833258	1.7378351656998214	1.6990379531135105	1.7770861424213507	1.9847057901458027	1.775455123486328	2.3302879735491775	1.6043814471990299	1.79018378486157	1.1237724352239704	1.4920877476457217	2.306016575041186	2.3521245466525635	1.670476865900675	2.124102692503714	1.8300459887089284	2.8189726263566897	2.869750163734802	2.9554818398893805	2.3193822785616116
Vil1.14B.FP166	2.7004938904293696	2.2647967517441434	2.292905042606956	2.8004879555917124	0.3289630524076589	3.260852126561049	3.960427480459712	1.939853680312199	2.2520696320521973	2.7864141133208835	2.2098368738215868	0.8388109816485806	0.33502453006810334	2.6597751378477636	2.9972831917107112	3.675724104580167	2.580684141652735	2.1877307799752406	2.058034248402023	2.4629985430264734	2.7901825531817117	0.2950833970693147	2.4527611166006604	3.1494992898347935	2.085815124975832	2.923722708633187	2.1884826103635677	2.219942005670029	0.5816638058685565	1.7908818946168645	2.4267289676904524	3.2572645477791937	1.5390983042651105	2.8524223954293273	1.6581040462857553	3.0446161256115865	3.0453432244039327	2.474817688188522	2.6329215464527636	2.8046982965554847	2.9015765129310056	2.6172674813859382	0.0	3.0055739847035663	2.55195837699783	3.3028489687283655	2.33060314256604	3.325409916017767	3.5688747090821886	0.967374819790851	2.217197731718682	0.842986010279673	1.6670662899515225	2.389592361978496	2.38699050418542	2.1413849089822574	2.3618784646549167	2.334854783894024	2.230011824958525	3.4829495987229375	2.515010723206985	2.7897081038986586	3.791105934923669	0.7242029815107032	4.508411327073662	2.4397478920525493	3.9874694173298435	2.8692047072465168	3.297677064753225	3.2311945302554848	2.810651012199746	2.7474798246033747	3.0669515682595017	2.5644066451729333	4.425067586095142	2.752321058246257	4.18364072104218	4.244618096721851	2.745897311592233	4.320249897358629	2.945597868317916	4.174041829648233	4.357772796228287	3.332856393564788	3.9965476079636506	2.4221966509525776	3.023893091291047	3.1681919615678664	2.926262815056786	2.4015619114389923	3.5808610612251757	3.5826632485979677	3.660551945120171	3.5646420616694536
Lyz2.06B.FP268.S65	0.6009045222684548	1.241300343194303	1.0536466568101952	1.0470467025246188	2.8793621289838964	0.5705887999077609	1.387495752490446	1.267814007945783	1.0883676070140187	0.3316661631135793	0.9083049044414981	2.5603810855478204	3.0820183201526317	0.6769535947601961	0.27575944419430737	0.8675697354252608	0.5457859912128366	1.0566235606677339	1.1744309690590387	1.0259699195672425	0.5544674527503729	3.20739663989993	0.7223730540524269	0.33561517397464913	1.271827301303618	0.4147996527833399	0.8386999392216997	1.1728725750564926	2.805996896503151	1.346027232384807	0.8119295637230451	0.9606884073819472	2.24892606255502	0.27516676400920503	1.4803780349375042	0.6154560865328141	0.25645686371282383	0.5609729322756078	0.5940945396904245	1.3710493543915017	0.4098817460403681	0.47174576969560167	3.0055739847035663	0.0	0.5260825738539807	0.6028293449650608	0.9250982185570367	0.5154477842235151	0.8481192560799483	2.4072085009684288	0.9050862989704039	2.3457064808874875	1.4828326664803202	1.2448099105431643	0.84969268201965	0.8950276086081056	1.0365262975980012	1.5108556400964546	1.0172467430426178	0.9288868191831842	1.0767858304399716	0.42051482981860244	0.7905600941300961	2.587802050071157	1.5610896643648209	2.6262672792438932	1.1347643284863058	1.9436421477282912	1.1929756486519234	1.424095540849869	1.8511887473964337	1.6591958770808684	2.002949174249945	2.1266444386468564	1.5588367487358048	1.8087083600042717	1.3463372460513496	1.4207968745926403	2.069750175538864	1.3465978367648377	2.412649591987626	1.1900151685508678	1.3726835274925173	0.8989573450196691	1.152721420285196	2.4810822751254387	2.422837220532425	1.579177449784809	2.190441991467588	1.993828608324238	2.8530660594246764	2.9051856797155584	2.9869894990411243	2.2824805085228417
Itg.06.FP431.S32	0.4653073192688585	0.8442299067445512	0.6320935262029826	0.8922282810218959	2.4485945659175217	0.8500248301250952	1.6892526540257364	0.8019616580411728	0.707669770437277	0.27075805134947156	0.4662594625938401	2.0990060581382166	2.6064911719519497	0.4619379837743222	0.48227985082070235	1.252570351596536	0.26510798654812046	0.5664505488346738	0.7401462227530033	0.7215583657942716	0.5539750940091527	2.735356600093147	0.32764104879900113	0.6213650717680836	0.8398994153651421	0.5565618084127946	0.4077319880319042	0.769908229588425	2.3224391692610387	0.8362181434175702	0.5081181687430172	1.0869355726767191	1.850323160682021	0.38200397701071376	0.9788480752637764	0.7227884270528723	0.5141908049359016	0.10743824508564156	0.32237637978591105	1.2149988715253381	0.4534363086331038	0.07089835984729617	2.55195837699783	0.5260825738539807	0.0	0.9304401905534163	0.6294722008443936	0.9091613702508593	1.1650349591814049	2.057555158959674	0.38072925950284137	1.9624463329955693	0.9674011318997784	0.9142910857641847	0.38833275292215214	0.4600386241538794	0.66640980504502	1.1923463487658594	0.5320865899043492	1.2072034884205989	0.7804984289682392	0.2943092365412095	1.2738016238604297	2.119967164447742	2.0257945728213054	2.395883868644777	1.567278105754519	1.8503315042852957	1.272339339022611	1.4912836054282235	1.7387108169582162	1.5626688547902081	1.949440057967221	1.9401405456679404	1.9899917548422623	1.6973197989957256	1.7448788915289555	1.821745812832816	1.9405490246366686	1.83222294934145	2.2866461774055513	1.662790013976929	1.8488388448874356	1.138382518905756	1.5388052377055463	2.249837714851964	2.3103496078539356	1.6511426553090742	2.0832235019962275	1.7770299936970289	2.784465320139019	2.8343166675134532	2.9205514759401607	2.2965904544563287
Lyz2.06B.FP267.S64	1.176471173984912	1.7504527786201878	1.5456657345295504	1.606409349048128	3.1390037818887104	1.0634337127342157	1.7681617427330707	1.4431912601995711	1.61426633023022	0.8484150013325293	1.129348128656114	2.969018611753361	3.407544958083751	1.2292000686345228	0.8018849662152464	1.2089096784867996	1.0771013656290236	1.4886209075785863	1.3138885337852775	1.5757155837331465	1.1529378278663829	3.4895419284496283	1.2246065421972363	0.7758684573222506	1.7669439510081042	0.3969840028261294	1.1561523938693463	1.6849918767689023	3.1617561872048716	1.6262983707270038	1.3620953549106585	1.4946166227917301	2.757413517119833	0.5542788340786767	1.8633368374814299	1.1714999807726831	0.746726836802461	0.9737051144152489	1.11986788665137	1.9489619206252418	0.9605940748902209	0.8994371105320961	3.3028489687283655	0.6028293449650608	0.9304401905534163	0.0	0.9960115926587269	0.13697211719821484	1.2427436848053226	2.6664803659187255	1.2535462606691754	2.620651522983886	1.8013505295327246	1.7873141429811894	1.30014795462948	1.1920075655226476	1.5595072002088843	2.0676540102678223	1.4537729663614807	1.4026092842512734	1.6207734769889173	0.6734541979600079	0.8371352497668066	2.9753722470654624	1.223328347861602	2.4266931739573256	0.6883812075205893	1.606063861934449	0.6915636280829964	0.9430767673030676	1.5249422063005207	1.3557648060586873	1.6127485543073978	1.877465142982195	1.1229935314470227	1.5025478753120116	0.8900519504939544	0.9503531669795096	1.7727915335546458	1.0795464035090445	2.079684533163095	0.9514099628511973	1.123232504105177	0.33185423708830997	0.7164239175686951	2.2781123389689477	2.0715711133755135	1.157011307919298	1.848535044239147	1.791034226539101	2.4178537804727904	2.4754334748733386	2.550739469533519	1.7945172421549498
Itg.02.FP407.S7	1.0723251850261621	1.2932682992662166	1.0921181284149681	1.4978357261761277	2.1651497933713615	1.4204605263135008	2.269306884945834	0.4999591018569606	1.1593057885263165	0.8512942962357856	0.29993523588978965	2.085262856235289	2.4446423573044576	1.0753775723327994	1.030313058912127	1.780428088416855	0.8604262666333509	0.9270502407909575	0.3644350930556339	1.2592338778584549	1.13747361463075	2.5064611462441317	0.8812126379293811	1.1448147561931752	1.2097294718372165	0.6505044810515692	0.4244495200545461	1.2049511507165833	2.225612590563186	0.7415725552682854	1.0299861758547944	1.7030295142425593	2.0462803986657083	0.6795000180301871	1.049460268842989	1.334252707310191	1.0364860182233189	0.5918246835935987	0.942677444701459	1.7925179735361483	1.0575181115912453	0.684382088325758	2.33060314256604	0.9250982185570367	0.6294722008443936	0.9960115926587269	0.0	1.0479479861082428	1.7286007308786229	1.7638289778541532	0.6120248639280907	1.6909722762661674	0.9340283882121851	1.413959528342926	0.8788381782942823	0.4039136064248176	1.1665905407071329	1.6592240221174024	0.9199496484668088	1.784650658291949	1.3291538809826333	0.6554485780403807	1.6575316121764352	2.0687866545375226	2.2188423175987486	1.7689434282341865	1.67974524660818	1.2618534861899893	1.0339841978497408	1.0901987575664611	1.152154217079965	0.9793634589425334	1.3870784277214792	1.316891563855973	2.106764922473965	1.1026234833879922	1.8612518409668413	1.9192866939947593	1.329105737120961	2.0640017922230154	1.6776648965810586	1.923650243427397	2.103549703602003	1.014878970366573	1.6820791674034725	1.6230955890187084	1.7081205691135612	1.1851207200848144	1.4845776035739966	1.1506563392533702	2.217633075062835	2.2611013546291523	2.3492876409766286	1.795672036616584
Itg.04.FP419.S19	1.1046601844477089	1.7092136022252273	1.5095571075079726	1.5289709809301624	3.1672621312226674	0.9504431749289426	1.6422789656103076	1.4869251699701656	1.5689326864559079	0.7915512147755118	1.1565965435926213	2.9651935683764146	3.4261449161185924	1.165566845979502	0.7202036194970215	1.081544736132037	1.0249434989810013	1.4708938699943581	1.3627040107229593	1.5176462530738724	1.067161857259225	3.5181094410727116	1.1832932971380463	0.6850466466218139	1.7332547686133972	0.41536992394384464	1.1604297893421536	1.6442202939104926	3.173389683334476	1.6497037678059807	1.3064330456879358	1.3851344193836412	2.7218953188456916	0.5287962184597765	1.8637076994128392	1.074077396719602	0.6641966076553575	0.9522370288864713	1.0662890495694295	1.865457490690118	0.8831612881337458	0.8705434155451578	3.325409916017767	0.5154477842235151	0.9091613702508593	0.13697211719821484	1.0479479861082428	0.0	1.122594893240036	2.6837249312492735	1.2550591866550664	2.638537576605384	1.8175833189624504	1.7325312636914878	1.2734242815394454	1.201884453688187	1.5127617670105733	2.0087585581107565	1.4340855187083632	1.277996340626398	1.5621419036004665	0.6665393567897799	0.7181693880864002	2.9773263142876414	1.1841206282684529	2.5318331620793653	0.6755068493612324	1.724134779033648	0.8278049430306403	1.0721794391770934	1.6444306097259946	1.468844792813731	1.7355283649482465	1.9889684568280164	1.1162055510495523	1.6174090112199873	0.8955594883367197	0.9598743943432593	1.8864952957946077	1.016336528863969	2.1991673485575842	0.882638287655532	1.0595471081337	0.4572152870344538	0.7180195546212975	2.384533525276815	2.192842098277267	1.266818366789286	1.968178100520993	1.8968879966798027	2.547574243468029	2.6041668710781973	2.6796819760373833	1.9238741294785948
Lyz2.01B.FP207.S55	0.8714074473947812	1.4400727650306424	1.3476786482324397	0.9346917909029989	3.49713005805662	0.3253528989160003	0.5582558382160314	1.9635615517092628	1.3605177428421085	0.8988471730497585	1.6295445979671666	2.973520240208077	3.590569205525851	0.9258336117039753	0.701227900892858	0.18671517849039418	1.0221172821582045	1.4676716531568879	1.9020706562888858	1.1782980668935161	0.7855413952834487	3.766678885724337	1.1454425071404974	0.6017352012602745	1.5635814914973793	1.2183005565570757	1.538982635243003	1.427105454884014	3.2720057569242784	1.9506403026624275	1.143834790624819	0.47214964070105536	2.487035873574106	1.0768864596006769	1.9695394930082917	0.5273523233691498	0.6982352636906484	1.2212675990216355	0.9719182022751047	1.1625328831952506	0.7190128595720143	1.095796505646524	3.5688747090821886	0.8481192560799483	1.1650349591814049	1.2427436848053226	1.7286007308786229	1.122594893240036	0.0	3.057839410674674	1.4868385349638484	2.9811966694928413	2.0324335440743218	1.3449018081011166	1.26115771906398	1.5991160586432631	1.2706375064491846	1.5473766541323812	1.4241893611152814	0.2733595036288195	1.1711702151243992	1.1154692113493836	0.6550664092323436	3.0313413105396867	1.5445122875760442	3.4658734378352243	1.400972183491117	2.767009263171763	1.8613533414951822	2.174001440576582	2.671326354586166	2.488416485613055	2.809423245345502	2.961091550424784	1.6814076496451584	2.6375629487349244	1.5340606456725328	1.615689148886157	2.903768647399202	1.3120027275890698	3.2386998202611443	1.1510844880290152	1.2840925361895053	1.573852440279781	1.368691047105574	3.318137455666482	3.24379114304809	2.366553359200155	3.0134642346058294	2.8279299336882846	3.634309406759087	3.691770758758521	3.7702549401725753	3.029892781655179
Vil1.13B.FP155	2.231534796603352	2.027599359770587	1.987949029955283	2.4657821471688934	0.7112250208152446	2.7415231335079775	3.4704871027859197	1.5481154588748354	1.9226208383767525	2.271079676694141	1.7223064520314078	1.2151420010010425	1.2453738852653555	2.229605186160632	2.4726837120904896	3.124877819158128	2.0938176591984954	1.8801210943668583	1.6174924064369147	2.128492107693705	2.2818251718712523	1.238040774986561	2.023756833457917	2.626764598091656	1.8350708252129706	2.321907665932638	1.6624407944097044	1.9391208423502093	1.255221070180844	1.487036050728893	1.990636423308468	2.81490056295793	1.5989144638243646	2.2774218014330496	1.4387692619273285	2.568330354448884	2.5154545563401194	1.960471416172312	2.184807443688433	2.526950271906551	2.407985396696734	2.120404628169079	0.967374819790851	2.4072085009684288	2.057555158959674	2.6664803659187255	1.7638289778541532	2.6837249312492735	3.057839410674674	0.0	1.816465382857378	0.2129065538088191	1.446151233228458	2.134829209296209	2.01935248230475	1.6214480644080904	2.0412419985671866	2.148127347273636	1.9115607022912875	2.9682781962174345	2.2099524362222103	2.2754385869354326	3.1796323294709485	1.1528821876055084	3.843533403813994	1.9669373550145708	3.320002881715956	2.256138724074779	2.725586135820484	2.588746657909022	2.2203748015910327	2.115331597302247	2.450056134647889	2.0185679764131192	3.761025238672922	2.1376075106994863	3.550202903279347	3.6008340559191576	2.145095069038806	3.651344182007557	2.3898443378753296	3.5327427559006543	3.707663830491022	2.676971561129993	3.3825823143741225	1.9419897552485772	2.465114672646791	2.4523248820572907	2.340945058118387	1.859063257175346	3.0641116123700143	3.0638499330391	3.1449591054258965	2.9650304865250425
Itg.08.FP444.S45	0.682881729341382	0.6926056605845762	0.4960227150362573	0.9810219791139582	2.132389900851786	1.1762403152252476	1.9834723736800715	0.5158740101111775	0.5963385959136028	0.6324370371168173	0.31959893655174	1.7695270100625808	2.2557058368674316	0.6305941629509628	0.8416235718128088	1.594967852568273	0.5016749706594881	0.31740077955275076	0.5155368851195533	0.7058918155462793	0.8092251649445551	2.385180689299949	0.39743773088284184	0.9777347692483186	0.6293612796133929	0.8636644543087832	0.30663144626382394	0.6182510246511579	1.9688955966318071	0.46993935942362597	0.5576451669978618	1.3243964370827754	1.5962319095465256	0.7338475857161952	0.626394208597476	0.9991650668428975	0.878828567679663	0.35774639195286234	0.5308882775043369	1.2519190879559985	0.772375418543161	0.44287739032418816	2.217197731718682	0.9050862989704039	0.38072925950284137	1.2535462606691754	0.6120248639280907	1.2550591866550664	1.4868385349638484	1.816465382857378	0.0	1.6944059125599402	0.5918846522900182	0.8294454200656434	0.3115714114085832	0.3161314613742554	0.590444829185436	1.0791689954720627	0.3099849242614781	1.505273207838317	0.7633695014099312	0.6132393442463435	1.6492463713505072	1.7825886867920764	2.386338514821669	2.2631705590418623	1.9135219861807666	1.8523692092710593	1.4516214237636167	1.634817993181139	1.7337065571913142	1.5780430006429633	1.9786386401481797	1.8626573924567604	2.333623706713201	1.6930802335070085	2.0780666777471284	2.153815398148354	1.9085049273144294	2.202131664274056	2.245947045431959	2.030559192474944	2.216872407214908	1.4067257132276705	1.8716403216878492	2.121727233715742	2.280151269258636	1.778900751356228	2.064636366960391	1.681031761241711	2.780396209684839	2.8265461103241822	2.9145206485163753	2.3671388942355462
Vil1.13B.FP154	2.136319341746784	1.882796234821783	1.8521292654915766	2.3476041465184276	0.6180915549370121	2.6639310898064745	3.3967169011104406	1.4248707252008126	1.7943796930660985	2.1846721131259628	1.622035266986399	1.034015162894248	1.0937839982165205	2.124320805371848	2.3910790051827235	3.059163613068215	1.999118765356336	1.740333886512729	1.5083154754248134	2.00492552268467	2.1986891447106194	1.1105922806239212	1.9137691530285326	2.5458008225622835	1.6895831234248955	2.2617076079107528	1.569906310811653	1.8009555941286803	1.070022196262827	1.338335301278773	1.885684441771706	2.724588649723531	1.449675633610058	2.2075328532482934	1.2731836851833946	2.479165303698127	2.435352050865659	1.8695105613363665	2.0814943305039675	2.4068076846830864	2.3185040774342847	2.026807492184327	0.842986010279673	2.3457064808874875	1.9624463329955693	2.620651522983886	1.6909722762661674	2.638537576605384	2.9811966694928413	0.2129065538088191	1.6944059125599402	0.0	1.2801279646114572	1.998294484773354	1.8941480153458377	1.5265894467649865	1.911423866502922	2.0078206892933643	1.7744800854769525	2.8963856457247092	2.0813649325178054	2.188453842327407	3.1275103336696466	0.9664047608984905	3.810813359656227	1.9845704116318374	3.2874540588451313	2.2548694769527216	2.673095211628208	2.566549113983782	2.206732351138095	2.103974185010034	2.450520081132549	2.0125490717495675	3.729475964593886	2.1295790968686847	3.5085284414710474	3.5630272552362534	2.1500604254054756	3.6188116116555027	2.400983926494692	3.490831600204872	3.669192958064211	2.642304344110337	3.333675524138427	1.948297016588039	2.47575762235192	2.4609332040289837	2.346105371796777	1.8426546131262118	3.0720728782245486	3.0760589996358236	3.158614111767659	2.9641753654890355
Vil1.03B.FP31	1.1829614726972335	0.8367425416084249	0.7664896268026624	1.3456338101546315	1.6160269336065343	1.726353670931762	2.4896905834216954	0.49452495216121006	0.81890614075339	1.2140099056325466	0.6877877933531674	1.251403881754683	1.6834876246177588	1.1182125387114836	1.423219846935192	2.1521595695017557	1.0376663404221163	0.5884094579903264	0.6243316449160531	1.0117918847485663	1.309905995441353	1.8131341394096687	0.8914232135928682	1.5620456995445742	0.684294068832777	1.409208562930727	0.7026966309079677	0.7839799574339064	1.3997966219116653	0.1967682793276825	0.9566936297133597	1.7922966801876439	1.2670435864173544	1.307372781512912	0.22075722352187033	1.518734056630665	1.4651506293189336	0.9222391059834482	1.0624070749750716	1.5070848070499259	1.3338089740490473	1.0308482055506474	1.6670662899515225	1.4828326664803202	0.9674011318997784	1.8013505295327246	0.9340283882121851	1.8175833189624504	2.0324335440743218	1.446151233228458	0.5918846522900182	1.2801279646114572	0.0	1.0141523231617973	0.7778207652039921	0.6626705451151899	0.8765086780584538	1.1459368405837829	0.6282324756289466	2.0163699385415708	1.0593181731382668	1.1937788109006493	2.2390362475264767	1.2447936106952178	2.967703335985844	2.14719753670409	2.4780129385438063	1.9893078414193384	1.8762777508896356	1.985980930226228	1.874990717643773	1.7543251007260765	2.150235457404315	1.8751661494419136	2.8996465533924844	1.832382934157426	2.640002700759694	2.7125501484768137	1.98577012462714	2.788000371560752	2.294473537619195	2.6188608628538046	2.8052380312317826	1.9012693947370183	2.4369544466310877	2.025667998734333	2.345030316103891	2.080902359150323	2.1579221028287594	1.6774880352156607	2.877670308346457	2.9142800981278993	3.002515280871449	2.589351248280047
Lyz2.03B.FP232.S80	0.6537131332074699	0.18787364687124636	0.3357458213636517	0.43387522336590795	2.3979170244209715	1.1157219274254984	1.6589148610035171	1.2754458719065702	0.27665858983835745	0.9416440780276117	1.1341662876352123	1.6951395412286745	2.3461852345882046	0.5729411227809258	1.047299882083473	1.5013058520568825	0.728487979461839	0.5414730670825553	1.3196348429078717	0.21981234959124077	0.7600722433704212	2.561127753759144	0.5901999503175445	1.1547200732220009	0.3398745307219944	1.4526448930960003	1.0168091118806981	0.24183439988830946	2.0014427787433973	1.0612902954729777	0.48532827133985634	0.955775252797013	1.210069847081456	1.2506621200023813	0.8591100828116436	0.861514850657509	1.1102306292123056	0.9097357930202289	0.6676953246345267	0.49566948567279706	0.8824739639139582	0.9162266226021828	2.389592361978496	1.2448099105431643	0.9142910857641847	1.7873141429811894	1.413959528342926	1.7325312636914878	1.3449018081011166	2.134829209296209	0.8294454200656434	1.998294484773354	1.0141523231617973	0.0	0.5737615332639947	1.0469921638104398	0.2523858916815824	0.29248884734569924	0.535173207976102	1.2563166098371783	0.1885860694101229	1.1602032288133344	1.8078364346483489	1.764983612780442	2.6925100481081405	3.043547328572211	2.335539285538784	2.6725281144246136	2.1622192024636315	2.3978194975754987	2.557675997285843	2.3928990482836023	2.7968888894681103	2.6782059510481697	2.725422628522863	2.5125507210144638	2.4958303566941606	2.581354253371408	2.7264655891292224	2.4734849634938496	3.068291272472259	2.2939293605516293	2.467154801052206	2.0369020211115836	2.2858742919322155	2.91106371758995	3.104389563273537	2.5430350046182175	2.8877351721710163	2.491443192101947	3.6089345954628147	3.6552118566866985	3.7431838758126554	3.1754142903525246
Itg.06.FP432.S33	0.453958456938505	0.47259441111621064	0.2614012651087247	0.6743182729322326	2.3311419880205784	0.9660580691254079	1.7266598999007765	0.8215038035673875	0.3906066484557815	0.5245626919765181	0.610025926112131	1.8449287133139152	2.3970698818897898	0.36772647533776803	0.7014434508391453	1.3906329933471353	0.34964918982078264	0.22294706114543988	0.8258063253441341	0.42794246540947517	0.6039394062199632	2.55660322068177	0.1832560123215465	0.8307722942568758	0.4902453575907252	0.9380998064743957	0.541239077674067	0.4170109401643111	2.084359067318061	0.7168563261573234	0.3475074142486082	1.0487289075435402	1.5512239531627292	0.7584631260312196	0.73830093258849	0.7566302888164351	0.7512406871526545	0.40308621588738014	0.31144344651298367	0.9593542171625455	0.5849298321472415	0.40955440555384826	2.38699050418542	0.84969268201965	0.38833275292215214	1.30014795462948	0.8788381782942823	1.2734242815394454	1.26115771906398	2.01935248230475	0.3115714114085832	1.8941480153458377	0.7778207652039921	0.5737615332639947	0.0	0.5750288311724437	0.32925137231890145	0.8527086171429721	0.1787246903658701	1.2645396751208742	0.4721401322354409	0.6352986407417582	1.5292347397561443	1.8783500637690094	2.3337922438617165	2.5728864070073065	1.909889321297871	2.128027806027209	1.6015049780585136	1.835043719806063	2.0094456577233335	1.8481945058185283	2.242948398199471	2.161852590419169	2.316894617176992	1.9705994617141454	2.06800568962778	2.1499561889519336	2.196715474632611	2.1361727506564807	2.5362048889464766	1.956010041439557	2.139635973706681	1.5133130455837172	1.85622136250195	2.430683481361472	2.5668274106994082	1.9994875129668546	2.3476362251302434	1.9838028279418949	3.0528890131502044	3.101788365132098	3.1889982787520186	2.6072351407423096
