#OTU ID,Lyz2.04B.FP244.S41,Vil1.05B.FP57,Itg.02.FP409.S9,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Lyz2.04B.FP245.S42,Vil1.01B.FP08,Vil1.14B.FP167,Vil1.06B.FP67,Lyz2.01B.FP208.S56,Vil1.09B.FP108,Itg.22.FP515.S18,Lyz2.05B.FP255.S52,Itg.24.FP528.S31,Vil1.04B.FP43,Vil1.08B.FP95,Vil1.09B.FP106,Vil1.10B.FP120,Vil1.03B.FP32,Vil1.08B.FP96,Itg.26.FP540.S44,Vil1.06B.FP68,Lyz2.08B.FP291.S89,Vil1.01B.FP09,Vil1.06B.FP69,Vil1.02B.FP19,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.16.FP481.S84,Vil1.03B.FP33,Itg.08.FP445.S46,Itg.24.FP529.S32,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Itg.20.FP504.S7,Vil1.07B.FP79,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.06B.FP269.S67,Lyz2.03B.FP231.S79,Lyz2.07B.FP281.S79,Vil1.09B.FP107,Itg.08.FP443.S44,Vil1.04B.FP45,Lyz2.05B.FP256.S53,Itg.12.FP469.S71,Itg.06.FP433.S34,Lyz2.02B.FP220.S68,Lyz2.05B.FP257.S54,Vil1.08B.FP94,Itg.02.FP408.S8,Vil1.02B.FP21,Itg.16.FP479.S81,Vil1.05B.FP55,Itg.22.FP516.S19,Itg.04.FP420.S20,Itg.10.FP456.S58,Vil1.13B.FP156,Itg.18.FP492.S95,Itg.12.FP468.S70,Itg.12.FP467.S69,Itg.20.FP505.S8,Vil1.14B.FP166,Itg.22.FP517.S20,Lyz2.06B.FP268.S65,Lyz2.03B.FP233.S81,Lyz2.02B.FP221.S69,Vil1.07B.FP81,Itg.06.FP431.S32,Lyz2.06B.FP267.S64,Itg.02.FP407.S7,Itg.04.FP419.S19,Lyz2.01B.FP207.S55,Vil1.13B.FP155,Itg.08.FP444.S45,Vil1.13B.FP154,Vil1.14B.FP168,Vil1.03B.FP31,Lyz2.03B.FP232.S80,Itg.18.FP493.S96,Itg.10.FP457.S59,Itg.06.FP432.S33,Lyz2.01B.FP209.S57,Lyz2.07B.FP280.S78,Itg.16.FP480.S83,Vil1.07B.FP80,Itg.10.FP455.S57,Vil1.05B.FP56,Vil1.02B.FP20,Itg.04.FP421.S21,Itg.26.FP541.S45,Lyz2.08B.FP293.S91,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Vil1.10B.FP118,SLCFP021,SLCFP069,SLCFP111,LYZFP304,SLCFP067,SLCFP051,LYZFP328,LYZFP317,SLCFP093,SLCFP091,LYZFP327,SLCFP073,SLCFP128,SLCFP092,SLCFP002,SLCFP019a,LYZFP316,SLCFP075,SLCFP049,LYZFP339,LYZFP315,SLCFP050,LYZFP352,LYZFP305,SLCFP127,LYZFP340,SLCFP129,LYZFP351,SLCFP074,LYZFP303,SLCFP003,SLCFP068,SLCFP001,SLCFP110,LYZFP353,SLCFP109,SLCFP020,LYZFP329,LYZFP341,SLCFP164,SLCFP163,SLCFP145,SLCFP165,SLCFP146,SLCFP147
PWY-7254,0,53.9395,14.9836,230.0671,6.7475,4.4983,125.4339,167.1669,35.9536,200.0367,420.189,11.9838,0,119.2518,125.8956,4139.0946,1692.9282,32.9305,45.4083,1542.6472,50.898,83.7998,7.4932,181.2261,74.8765,11.9925,30.6595,119.3503,62.8811,61.6697,3.7494,62.8312,2.9992,235.4414,47.4232,5.2492,31.9315,53.7976,2.2492,2.9993,17.975,2.9994,833.6678,41.8828,82.7527,2.2493,454.2795,32.9433,95.7066,0,5276.0305,11.9865,17.2413,77.6162,74.8687,13.4941,8.9887,419.6706,49.5988,252.8609,394.1759,675.5726,0,32.8401,11.9952,3.7492,5.2488,23.9768,55.4136,23.9525,2.9996,2.9985,17.9824,44.9038,53.5938,0,83.3414,129.8703,107.3135,20.971,166.9268,464.2623,17.9777,110.5692,0,137.4374,29.9682,1864.8151,74.8538,21.9992,22.4671,26.9676,6.7474,19.4835,62.8667,383.0279,63.4633,0,22.4546,322.0898,8.9923,39.6763,254.8554,314.1142,59.6994,8.9938,519.3873,122.9581,4.4985,48.589,60.4517,101.1796,357.869,43.2424,110.3711,270.1377,349.458,39.6371,139.6964,369.8511,17.9459,124.0037,4.4977,296.1212,70.0892,342.2331,38.919,14.9743,175.7769,23.92,97.9168,53.7857,70.1472,431.0535,171.6418,10.4924,8.9954,13.7563,11.9907,59.8705,1111.507
PWY-7315,4431.2721,17395.8807,5214.9438,2768.2425,4286.8545,4203.3032,4126.1678,1287.5127,4000.1896,19796.9244,696.9208,1330.5053,2542.0299,5124.2773,6608.652,1618.4576,1085.9478,1222.3634,6625.1875,11266.5581,6319.3422,7391.2495,1325.1014,7962.0013,9348.261,2922.0634,1879.0739,4183.5435,6428.8125,9660.8048,6137.9229,7056.8746,2505.8143,1342.1816,6696.3872,8757.6385,1400.7093,4002.778,853.7237,4070.8899,2767.845,2160.7819,1620.3591,1880.9454,9878.1599,2219.2235,7509.3117,3693.9692,10102.3488,5197.4904,4422.867,3250.1694,7978.0882,1500.743,10178.3467,8928.5986,1492.9339,3599.1116,1565.9451,7411.0071,6678.2659,5453.6938,10343.9107,673.9088,8963.9756,5175.6426,5684.8913,8498.1864,5574.6422,1928.3407,6288.5782,1390.2924,3934.8169,8347.2178,3177.6209,3451.5965,4850.0789,1879.8079,2769.2239,3871.8101,7059.1092,6741.5808,2056.4552,13527.2241,1053.3006,5823.9709,2040.2758,3645.9718,14061.7648,4988.264,3359.7688,5537.7743,4147.6795,4800.4384,10255.2606,2530.3556,1742.794,2397.7602,3886.6565,20874.2146,4468.9053,6790.1053,13983.0169,2314.7069,2093.5878,1702.2461,3910.416,3098.2543,1542.8888,2587.9695,1795.5471,1950.8762,19803.6289,3186.1835,4116.5107,5975.5902,18025.4364,3820.0639,11799.1412,3620.0195,585.1779,7560.3322,923.8259,16158.9405,4902.211,8611.6527,2316.0274,3253.3219,1818.2602,2638.6488,11950.6746,2809.6047,2011.3261,23836.8486,10225.8994,3153.554,2983.7515,3158.495,3867.5939,5586.5848,4208.0134
PWY-7323,4802.4704,18956.1344,4919.6476,16297.7634,14537.6845,4196.467,11504.4338,1524.461,13572.4787,20361.8321,7277.2615,6677.781,6731.7979,8302.393,15472.2708,7318.2331,3818.3402,11114.056,12317.8277,17923.1686,11191.6989,13376.4663,5131.5396,15697.014,15869.3314,15244.841,7760.563,12769.6827,15161.2632,15651.2296,9637.8727,8950.9527,4768.2839,6573.5228,11853.5952,13402.2933,14554.3978,5564.0949,3869.6531,4098.5515,10438.0435,4496.7573,6248.8174,11250.7408,12948.2687,3176.5623,12138.9631,7492.0484,15191.524,4953.8899,7181.1323,4597.1987,13855.4699,9270.3965,22414.1992,11798.3051,3149.5936,6677.1055,3362.7023,14972.6152,9972.5808,12171.473,11867.9645,1820.1749,10291.7476,5772.6434,13440.7278,11394.4832,17337.8258,6410.287,8599.8574,3668.4433,6068.6708,9676.6188,3130.87,9413.9625,3693.5244,1899.6781,12634.9373,9852.8129,12305.3947,10334.6716,10439.5937,13244.7971,3965.7435,18079.9021,15206.3047,13288.9823,14429.8736,12359.4861,4980.3783,10192.7142,6853.6628,12660.9673,12322.1607,4745.4225,7177.0579,2509.6911,3911.9118,21733.5532,4312.2758,5733.6913,19115.8165,18365.9617,4013.0146,5402.9307,36541.4302,6942.3206,7284.3105,5451.4809,4271.8794,6255.2961,30825.4164,3112.0332,8766.4544,21883.5894,32735.756,5832.2568,14661.5482,9801.9866,3901.7814,14627.009,2906.7566,25731.0439,6594.4756,20027.2049,5699.4817,4321.5799,7592.9446,2355.6504,10255.1564,6521.0699,7230.3007,31796.9377,14760.8849,10511.5403,11951.402,9720.1072,8117.3364,10532.6032,7239.7031
PWY-7328,2163.8263,14060.5553,5158.2013,3761.2442,2949.5163,2293.1512,4183.714,1008.1418,5325.2782,7015.255,1397.6479,1655.2904,2661.8959,4015.376,7066.4454,6504.3093,1517.246,2933.2124,6754.7029,17079.0195,5324.8229,7441.2291,1395.6145,8513.674,10159.2005,4166.4462,2043.6721,3849.3109,6059.3267,10929.2759,6204.16,5249.3985,2099.309,5991.8996,7511.399,9128.8125,2748.392,2845.8901,981.0167,3310.3224,2470.0276,1725.7158,2323.8995,2690.7672,10397.7621,1981.1943,9182.3092,3039.3777,5266.4721,4408.106,8119.6238,3327.0952,8432.2516,2092.7744,11029.1638,7322.2591,1397.3654,3607.8347,1853.3997,7028.2794,6878.7436,5299.2758,10616.0016,726.6935,7492.6703,4964.1047,6563.7266,3941.2033,8278.2219,1570.4375,6093.7219,1554.4673,2346.2909,3084.7427,4903.2715,2939.3653,7552.8388,1023.6155,3751.538,2576.9856,6994.6288,6839.6587,2091.8584,5152.5838,1257.9619,5584.9849,3124.2756,3781.0385,10348.9627,4918.5981,2557.8913,5870.6797,3365.9332,4964.7612,3902.4268,4291.9235,3859.5843,2353.7323,3657.1747,12469.3889,4828.1729,4467.22,7350.2812,13697.378,2377.6455,2812.9959,6081.745,3222.768,2566.1269,3076.888,2465.1559,2497.7739,18302.8351,2438.383,2901.324,5486.983,16186.6757,2982.6196,9218.9106,8023.703,1113.8433,5151.4301,1255.5101,12985.2004,3158.3404,6392.7486,3165.8369,3010.9507,4127.6454,2172.4957,7787.4406,4491.0215,3399.1105,14770.667,6795.4538,3023.89,4297.18,3170.8469,3854.4787,5455.2914,4652.1001
PWY-7332,382.188,3491.8671,1235.283,560.2519,738.3413,737.5543,621.948,0,1460.8415,1227.2602,20.9951,382.3306,232.0942,897.4189,727.7552,592.6136,48.9714,526.481,587.8683,1438.9356,1474.9102,1681.3403,410.1809,986.9341,1944.0673,464.5879,818.6446,733.1261,1232.497,1001.0427,1013.4789,1541.5992,717.6286,522.4124,518.383,2215.0499,439.2745,804.5495,1026.5479,936.7243,528.2656,1471.0557,73.4375,892.0271,589.1377,345.3238,1395.2779,2342.3457,1200.8926,862.8806,1058.8634,492.649,1302.6129,548.6756,2294.5701,1383.4403,357.6125,869.0513,260.9726,757.5927,1499.1405,1979.7941,2296.7784,0,1300.8068,1097.3167,665.8107,1176.8351,936.908,955.3636,1234.2094,375.3406,814.5069,879.829,174.4484,647.7145,202.804,48.9539,533.582,445.2913,760.0347,1756.9603,1046.1763,682.8002,1128.1616,928.252,517.0122,892.9897,2169.4112,645.2904,726.0613,1172.5825,1333.5294,1225.8361,965.569,424.9588,1229.9564,294.162,533.2303,4835.7815,202.7742,1183.7793,1527.5894,871.1681,1170.15,1057.9946,1527.2445,266.9631,429.5051,790.1794,634.3405,1322.0577,3935.11,419.7814,1069.927,1169.5252,2591.8172,481.6958,2688.3766,1655.0523,247.7937,1048.1417,455.709,4807.028,417.9372,1606.8289,1110.6119,117.6853,895.3293,493.655,3094.334,749.8812,1279.6584,4209.4037,2200.2421,352.5558,97.6204,744.2066,221.9721,1723.1262,1173.9557
PWY-7371,431.2775,4440.7401,809.6532,715.8975,873.5566,431.3599,868.1761,147.5,1397.3362,3263.5016,421.0977,303.1872,417.21,1033.7068,1062.1729,2225.2579,484.8979,477.1075,1251.7964,3039.8707,1667.6291,2379.3909,424.9689,2078.1948,3506.74,806.6377,533.1327,1058.1974,2341.5408,2616.3291,1329.9283,1346.0057,619.5426,2228.0377,929.2057,1407.9666,1459.6633,693.7206,508.3431,512.9795,623.7218,793.7373,447.3046,471.5093,1404.713,414.2849,2031.2863,1083.8206,1916.6258,968.0038,2798.2848,633.0614,1714.2343,691.9521,2826.4055,1373.5152,350.0199,686.2867,34,2197.1756,1144.355,779.888,1555.9138,285.6173,1635.8775,768.2865,2368.2053,1358.6277,4090.9777,732.2971,1001.0866,313.8404,1488.9857,1485.6304,28.4211,495.2577,18.5294,133.3468,750.5674,559.7732,2242.0776,1289.4252,545.8515,2743.3691,538.8525,2475.5893,1288.6673,641.7414,3369.9842,989.0281,874.2899,1767.8575,1029.5853,616.5556,2276.6701,1466.6826,1299.295,259.93,283.5255,4425.8609,106.2425,341.2609,3314.9209,3897.4066,490.0409,437.7792,4310.9517,98.1818,179.64,433.3433,243.3682,363.7143,3406.2533,171.65,257.0741,2247.8654,2531.8881,157.8373,4124.2006,3119.8858,75.6338,1822.8408,165.5036,6811.777,91.2653,2752.1313,440.457,133.9775,228.6701,144.2245,2974.2574,195.9895,657.5897,6691.4339,2241.0287,492.9289,1091.8293,95.1384,1117.5393,563.5596,803.0653
PWY-7374,295.3138,3615.2589,697.4966,676.3057,456.4945,318.3196,841.0952,146.6934,921.5518,2130.5519,409.8233,252.8903,377.5847,841.8383,903.7357,2201.5829,466.7768,431.2973,1074.6635,2916.2108,1160.1072,1953.8068,222.7771,2005.7135,2976.3717,712.5805,348.1714,918.9702,1853.4731,2157.7187,1245.3996,1158.0536,476.5536,2171.3378,787.5642,1300.3012,1001.5773,608.6014,211.1549,455.7957,366.5727,547.3849,427.5562,435.3813,1216.5446,388.5828,1882.6758,773.4139,1066.0411,939.3872,2768.2964,507.7465,1609.0803,419.2628,1753.1993,1207.6807,240.3458,562.0353,29.7203,2061.3851,1036.179,632.9602,1417.1824,282.5209,1432.304,681.3595,1969.8705,927.5938,3469.125,410.0423,889.7281,202.8123,985.1755,597.475,23.0769,462.8596,16.9355,123.161,612.7971,389.9548,2127.0234,996.6914,433.3395,1674.6528,343.0203,1668.0306,1036.9675,495.3028,2917.2633,916.6595,523.6938,1425.4178,764.4947,516.5706,1735.9821,1398.1165,1290.4883,257.5251,259.3803,3381.1304,102.1186,329.3655,2239.5619,3740.9589,483.496,428.5868,1545.3158,90,158.1005,410.77,226.1732,345.1017,2225.3344,168.0821,251.6798,1043.4456,1595.7847,146.3768,1083.4981,3025.4282,70.5071,974.6392,156.6436,1643.1769,89.0837,1448.7129,419.7043,125.442,193.6652,123.144,1007.8157,149.3038,631.7114,3900.6386,1563.7672,479.2073,1077.4178,84.8461,1099.0771,553.6828,791.8073
PWY-7377,6107.9673,2436.1952,4157.3697,243.0789,13068.9629,4826.5981,123.8679,13811.7285,170.2339,482.0441,4016.9191,3648.3828,3218.3433,6202.9276,2476.3605,3394.0161,3063.4228,7173.7836,4751.4241,7853.8381,5831.0452,106.0212,221.8452,558.9042,231.2707,5111.8619,3125.7411,5030.6797,1659.9466,6327.4653,6383.6105,5652.2157,149.3531,21586.3023,2813.0433,8443.1844,78.2056,3671.6453,134.7154,1583.2069,5946.3071,46.3285,3606.4084,5690.9533,2743.7485,1504.1151,6793.2929,1562.6923,836.6431,2289.445,2055.4336,4076.1569,5313.1538,1314.6039,4314.0713,8293.6433,648.5168,6294.2066,367.392,7835.7969,5119.3788,4692.023,8611.5835,12008.1893,6880.8223,2191.1152,8757.8555,1020.5753,280.7021,855.418,2976.3781,2047.5073,541.0019,226.9211,462.2155,4611.7112,982.879,12010.4507,3450.9678,7173.9594,5186.2748,7634.268,1605.4114,332.7498,102.3909,1695.8875,78.6827,9404.8168,2287.7395,4971.6334,782.854,5906.2264,227.66,6625.8808,300.5541,6873.0929,1275.5947,1230.2058,1408.755,11878.2987,1202.6004,1368.4874,1073.8312,83536.0487,6537.4717,5949.9016,1514.5619,434.0114,1246.0506,10625.677,1578.5827,1125.0025,33234.2425,447.8479,982.2433,232.7261,41018.7741,1383.4696,700.4852,36332.6721,655.4807,196.0522,593.0468,606.9999,534.4954,18455.0839,1822.1114,1323.5537,2257.2796,532.501,336.5909,1380.5191,1509.8407,1265.8269,261.7849,6679.1272,7929.7113,1294.877,6377.5318,1895.1226,770.6857
PWY-7392,15741.2567,21896.0446,15770.8874,22231.9935,27885.1247,12878.059,16937.2546,10374.9907,18302.5607,29348.4324,52841.7523,14178.2879,12737.114,24250.8164,23811.8397,29144.2459,47820.1162,31262.7141,22162.6457,61123.9312,23329.8368,16208.4457,10605.1911,27572.525,19934.4485,31116.7542,14747.2996,24191.1073,23439.058,31864.1748,21327.1321,22390.7744,12064.8653,53582.5129,20210.2004,30779.6513,15969.822,13235.351,4633.8612,10473.3252,20156.505,8998.0764,50562.0026,20890.8465,19923.1238,4686.5859,29156.9192,21635.8342,34092.2995,9165.2066,41119.3173,14522.5906,28603.1792,18600.1316,24326.6717,32213.7551,10339.4647,19926.5801,7176.8413,32735.5696,22787.4869,24140.4664,30839.7194,26811.1051,26746.4086,13720.5148,28611.397,28154.9943,20007.169,14012.5135,17314.6774,9656.8509,12082.5584,17664.5302,7239.6046,17753.7827,10732.091,12263.7592,21765.3326,22124.1733,21664.8039,27015.5494,20784.7457,19396.2486,8245.8465,26035.0217,14483.4835,33546.181,16643.6708,24274.9681,15852.7896,22655.2289,16108.6564,25415.3872,21698.5302,46606.838,9134.5448,6540.2744,8414.7489,57023.9135,8734.3775,7111.6962,17505.3662,37739.5785,14823.8845,15324.8609,56952.1085,12309.8398,12491.1914,20331.7314,11380.9842,7729.8714,66140.092,7758.9469,7409.1864,40540.0885,65375.067,6953.1891,19718.0899,30282.067,7170.9044,27369.6251,6623.2652,28570.5372,12942.0092,49658.4073,14932.1235,8045.8661,14265.416,3478.532,13485.9111,10606.3962,9597.0243,22703.0549,29010.4815,19540.8778,18872.0054,17896.4272,17043.1046,29685.5304,15611.517
PWY-7400,15361.7179,43235.1504,14652.0091,19131.0138,24854.4599,12928.1462,17268.0783,9005.1328,24110.8514,38966.8725,47058.8591,10339.2306,14158.5509,20787.9188,25732.9289,33424.8501,37147.8647,29026.1703,29786.4264,63832.1663,22614.2744,30737.8759,8970.1033,30882.7915,41329.6099,23374.2536,10938.8449,24616.0484,32330.3643,42363.226,22364.1151,23903.7072,11820.5604,49440.8522,22588.2911,30705.327,20405.2043,14389.2459,5622.2117,15488.8189,16578.1427,13755.7374,49214.9134,17410.2667,28105.6154,7262.3587,28591.824,21558.5931,31058.8673,13860.7434,43708.837,11357.7704,31462.9971,19115.1464,36651.1119,30816.6852,9464.2169,17386.4463,5924.4654,33145.0484,23356.5374,22921.3014,33700.3228,14532.722,29216.6758,17097.7524,25793.0612,26023.3478,30493.9885,12530.1843,20255.8272,6673.4024,17602.6879,18323.1611,6332.5813,16602.3544,9837.3147,9346.3058,22324.894,19382.6013,24701.4178,25060.7649,17565.8911,26762.8381,8768.1931,33882.0266,24237.8394,28124.0734,34402.1309,23263.2507,17786.1878,20523.4304,17559.0417,22532.4652,27105.5564,44400.9056,12574.2247,6693.0528,11632.1629,59430.6116,8549.3896,16944.6222,35112.2275,55465.6686,13817.7245,13721.6422,56900.5907,9082.569,11539.922,20204.434,11107.9544,12909.3644,68531.6636,7637.3112,13885.0973,45279.5725,68605.9484,10292.4602,29300.5086,42577.6831,5685.5047,33229.6385,7302.9811,43397.1993,11011.0865,50641.5722,16357.9712,7578.7149,12428.2156,7199.433,25817.2945,10784.9296,13793.8367,61623.3186,36192.0572,17783.3427,20196.4158,13737.2758,16815.0154,24418.3331,16573.8741
PWY-7431,21.3517,135.9624,73.232,45.6783,49.5934,25.604,21.6676,0,167.5796,197.5977,0,31.6909,21.1694,88.4949,73.7218,3.9516,0,31.9897,68.1656,129.9086,47.0646,164.9619,24.4356,46.962,151.8992,35.1843,49.2714,54.1776,66.4119,167.7415,54.6325,70.0578,20.8459,5.2172,44.2045,25.3242,51.9543,48.5068,25.297,18.0309,75.8155,23.8142,9.3501,42.63,44.2806,8.273,123.122,19.2041,188.7267,23.455,7.9165,34.6375,46.2957,46.6262,165.9309,59.917,25.3249,56.4048,0,32.5463,126.825,96.5709,35.4615,0,42.7745,40.1826,96.4205,76.5221,57.7599,24.2664,29.9983,46.595,70.4826,138.1541,0,34.5675,0,0,57.2894,71.8844,49.4998,87.3219,20.5064,155.447,22.8337,99.8991,41.3064,90.2056,151.3243,25.377,41.395,35.5404,40.1677,33.3131,238.8114,17.4336,80.0311,24.8515,68.0202,260.5862,24.1622,114.4478,0,29.9858,41.7836,48.7455,0,46.5628,0,71.7076,25.3063,35.2827,149.8892,38.5566,101.6124,0,121.8363,73.9898,0,73.1858,0,0,10.9021,0,22.6457,248.3619,58.5766,24.1205,71.8079,22.1256,0,63.8848,80.9854,0,0,111.7183,79.7509,55.9093,106.0369,37.5137,61.2418
PWY-7446,0,8.139,0,2.9775,2.9821,1.9938,14.1617,54,3.8889,1.6654,4.4032,0,0,0,0,9.9228,0,2.5,3.9888,24.882,1.5,2.6545,3.2192,2.9941,2.6542,5.1262,1.4063,1.9643,0,5.6495,1.25,0,1.3269,3.2,0,2.2446,3.8667,1,0.75,1,2.9788,1,1.9722,1.5,3.2888,0.9979,1.75,1.5,1.6612,0,3.3239,0,4.9671,1.6532,10.24,0,0,0,11.25,0,0,0,0,11,0,1.25,2.3281,1.6602,3.9529,0,1,1,0,0,18,0,21,39.25,4.505,2.6544,0,1.25,0,1.9979,0,2.3263,1.9767,0,6.2334,1.9921,0,1.5,2.979,0,0,3.5,4.75,0,9.3902,119.7366,0,14.0654,82.5,86.5133,23.9888,0,167.2489,0,0,20.979,16.3372,0,128.2824,0,37.707,86.834,122.8196,13.25,27.75,111.0197,0,42.2798,0,94.75,0,110.1871,0,0,44.2736,0,32.2448,0,0,141,60.4473,2.6923,1.6667,2.2816,3.4286,19.789,400.966
PWY-7456,593.0546,4042.138,666.7109,2402.4049,3408.9058,643.7189,1449.9652,180.4158,3894.7404,3679.2242,156.864,1329.0857,751.3932,1382.2159,2438.9207,207.6359,35.8133,2589.8176,2362.8695,1248.8457,1918.1694,2668.4376,893.738,2083.6002,2173.8792,3280.3371,1484.0388,2179.2198,1686.5328,3263.7511,1780.6173,1412.7744,316.0653,169.657,1866.472,1481.7951,4604.5519,821.2664,759.4659,1003.4561,2628.2927,927.0959,325.5307,1448.7791,1939.3606,296.8281,2148.3564,660.333,4947.4846,629.2745,69.4152,467.3627,2952.4816,2610.8029,7729.7547,2189.0644,406.7344,1140.4965,950.8745,1336.7396,2128.5909,3031.117,1780.9943,452.9238,1825.529,1832.603,1783.4382,2619.6972,2465.6361,700.2367,3123.8648,724.5603,812.5746,2538.9473,956.1118,1411.6205,958.0496,588.0308,2338.6687,1939.1879,857.7304,2226.6346,1219.3894,2200.063,633.7345,3062.1421,3017.8936,2716.2163,3353.1332,2216.4641,651.4868,1371.5593,759.0713,1569.5045,3372.8869,217.2951,2345.5613,657.3189,1120.0685,4382.1371,950.7922,1788.5975,3537.496,820.8586,1394.1996,1878.4106,5008.6279,446.8368,1707.2055,1687.7467,996.9451,2469.182,5993.9374,334.9049,2625.9374,4035.5133,6027.4593,1416.4134,3549.0815,891.2874,647.5943,3350.8141,713.9875,6713.9997,481.5752,3203.7019,1316.1082,1110.4628,2104.4579,601.1908,2087.16,1926.7791,2971.6284,7841.1268,2858.5071,1260.1492,1279.7092,2189.5063,1335.8209,2005.8849,1847.5576
PWY-7527,0,19.1567,22.557,0,0,0,0,0,0,0,0,17.3553,0,0,0,28.0977,0,0,0,14.5846,13.491,0,0,0,0,0,12.3313,0,0,0,0,13.5927,0,0,0,0,0,17.0151,0,0,0,0,0,13.5707,0,0,14.4436,27.4138,14.0002,0,23.9679,17.9811,0,0,14.4536,0,12.1428,0,0,0,0,0,0,0,18.7023,0,0,0,36.7812,17.8496,0,0,0,0,0,0,0,0,0,0,0,14.2091,27.3558,0,0,0,0,0,0,0,17.5832,0,0,0,0,0,0,0,0,23.1818,11.3974,0,0,64.2131,0,0,0,0,0,0,0,0,0,0,0,14.6286,0,0,0,73.3032,0,0,0,0,0,23.8712,0,11.3968,0,0,0,0,0,0,0,4.9165,4.9281,3.7447,4.9454,4.7575,4.3706
PWY-7539,12307.8215,23512.128,8568.2328,15512.304,26503.22,10022.8271,12525.2543,15516.8544,14986.749,19043.8035,9474.5482,8681.452,7780.31,12773.1409,17379.7429,15049.079,6497.11,15384.5702,17268.8001,37767.6545,15707.6025,17438.2014,5134.9354,18801.918,21989.3304,18813.3994,9771.0161,13898.2185,17595.054,22521.919,13090.3505,14304.586,5728.8033,24450.4489,13330.3397,21464.6864,13979.9669,8940.7967,4570.5227,7971.5886,15156.8133,8776.268,8126.1298,14481.858,16051.2565,4106.3851,16169.6886,10529.9838,16330.5296,6954.1438,15617.2193,7392.6395,21803.7058,9330.7699,24536.8157,17830.6725,4070.2147,11180.9527,2667.0887,16122.4205,13733.0945,15346.4811,21512.064,13765.1598,16730.4095,9391.4137,19968.3768,13197.9128,19446.5106,8213.4711,12343.838,4734.6962,9789.6843,10875.6405,2682.6835,11593.76,3596.3042,13591.6882,13473.7966,16084.0813,13254.4159,15693.2516,10893.5948,13596.0425,4703.2434,18700.6084,15536.5235,20759.0029,18417.2541,17490.8168,8222.9465,14491.2408,9283.8085,18157.6529,14236.2449,9037.1092,7175.4121,4471.5172,7159.53,29996.9429,4929.6047,12218.1707,19744.4481,93750.0108,8725.0703,9284.1756,34079.5427,6607.8411,9029.2632,13213.5109,7715.6019,7133.4323,50487.3929,3996.5625,13445.7004,19953.2204,58596.7995,8409.1137,17196.9204,39266.5936,4322.256,15024.377,5056.6316,28752.0406,7047.2981,30148.2251,11343.3136,5173.3172,10159.5354,4320.4245,14166.5349,7964.1565,7626.3425,39170.2865,17031.961,15303.1775,17201.6076,10979.1967,12774.9707,16882.461,11196.0595
PWY-7560,14584.0363,47023.6367,20572.7283,21108.1706,23777.0779,12665.8439,18562.1217,8726.8675,25965.8171,41586.8,57082.0994,12866.9131,19749.9474,25928.7448,27477.7633,23360.3058,48188.6464,32743.0757,32884.7974,58719.1828,27261.9143,31946.8971,8844.1976,30693.1462,42750.4968,28688.8869,14436.5619,26435.3327,35505.6323,47146.2225,23755.5499,28937.878,10818.5327,48804.5882,23510.071,30784.6834,23014.1863,17957.1553,6734.6649,18556.9222,16587.3438,14465.1093,49557.18,19271.5743,29619.2299,8743.9738,31564.0718,19663.2942,30960.8239,17503.3107,35440.3323,15979.1888,36113.3425,20065.3653,43377.7067,35224.2075,8991.3066,17716.3315,5711.4893,35120.8527,26016.4768,26413.8091,33626.1669,22517.3616,32892.1317,21447.7916,24400.1116,25129.8415,33002.6632,12899.8987,25413.3734,10412.8735,18338.4206,20100.8373,5769.3038,18288.6666,8460.8943,10416.3083,26244.0323,18371.0586,26634.7456,26222.2634,18122.1936,28697.1162,8837.2643,37824.9139,26721.7139,29062.8006,37363.8212,26263.1936,17002.9941,24912.8723,17150.3639,23011.6639,28442.759,41929.6709,14141.2324,7158.8109,14127.4251,55344.788,8673.3743,18715.3596,42760.0464,32115.9387,13412.7004,14082.6896,76144.5685,10410.2421,12597.6132,17951.2726,11692.3143,14439.4139,61343.6619,7701.2977,16939.9848,45857.2449,58889.1984,11742.7928,32465.7297,24456.5907,6216.0888,33808.9406,7450.4657,50183.1755,11764.9328,39681.1861,17433.1843,8077.0073,14135.052,8402.1511,28341.7141,14693.8692,15386.8022,73754.1106,36729.4767,22630.0053,20813.4261,15652.3446,21137.3524,27834.1768,18662.6338
