#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147
PWY-6612,4319.7403,5516.0599,6166.4618,8810.5238,11125.6994,4017.5386,6546.9677,4512.4056,8351.413,9032.94,7938.6448,11152.0339,6310.1802,8304.0486,6223.5361,11383.4992,9201.7692,5980.2115,7559.6522,7810.0291,4220.2309,11733.3833,6167.4142,6808.3699,7800.826,7550.7921,4515.666,8492.0629,3772.5423,7011.2823,5835.6215,2108.0346,5129.4497,5584.3673,6324.7689,6789.0325,11397.5979,10638.0161,14156.9853,9543.1954,9904.0129,6918.0683,3981.7962,9117.2197,3960.2404,4753.3404,6601.3361,4976.432,5851.5249,5140.7807,8570.0917,7618.6973,9382.9755,11197.3432,10572.5722,2094.09,10388.2615,9389.0822,8394.8956,3769.9315,11301.3729,8659.0651,3587.276,11397.3895,45664.6699,8919.4694,9246.1541,10344.4852,9550.4434,14026.3874,8815.2679,6420.9165,6894.3866,7574.1347,2211.5943,11322.8559,3116.7698,6229.5374,4835.0998,5017.7517,8300.0256,8599.4808,9352.3716,9561.287,4920.7232,10648.2986,3545.0277,6609.5204,8381.6324,6799.7707,8979.082,6658.2233,6609.2868,6873.9711,16897.606,25554.5629,9418.8703,5586.3569,3242.8898,2126.4874,8720.9284,31977.0596,4516.7934,6307.5658,14772.6573,90118.9917,64077.6268,13499.6681,33070.1246,6275.5472,5778.1789,8868.9704,56960.4222,8886.6722,17815.7221,23505.7913,85836.9753,33752.5413,13546.2825,3823.6424,5846.2667,17570.9311,54656.0725,24639.9491,17159.1497,2181.8006,343099.8954,4189.5724,7626.0082,22066.6728,15340.0508,4863.9686,52775.4605,19176.3287,25811.5964,2791.8226,17416.3541,15087.6274
PWY-6628,5392.4851,4505.6655,4763.4899,10816.4437,11748.0823,1634.9985,4210.272,1944.711,3313.8385,9815.8739,825.02,1171.7086,7053.7915,3595.069,5062.0486,13019.6997,9632.3322,3692.9604,4375.6891,3291.5224,1604.8525,7225.0817,8422.4748,3847.1408,4792.6576,4276.423,4867.6872,10519.7412,5489.2773,7201.7916,2805.3178,2280.7376,1356.1463,4636.9453,8248.8768,1965.759,17010.9146,15811.1506,20912.4482,3349.7507,10771.6244,10360.3222,988.012,19429.0494,2991.0146,7379.1069,5408.6849,7299.1742,758.7761,2570.7698,9177.8356,5232.6125,7661.027,21192.4685,6479.1285,1749.7447,8560.2052,7144.891,10572.7631,1991.515,9246.7412,7823.14,3311.5418,1994.5731,27297.362,10494.6285,8063.6577,6070.0786,7494.1176,7216.5964,17701.6333,2586.0126,8476.748,6569.089,586.4285,13158.003,2242.9994,1561.0024,3276.6729,4142.763,6891.8042,6690.6144,8383.9908,8073.0756,1245.7351,10528.9075,3335.4619,759.6665,6948.8436,4068.333,8536.2333,8078.2926,2516.6987,7357.0504,25603.9899,5996.1221,1850.3105,2725.1415,957.6958,3330.1037,6481.9415,24337.151,5232.8237,2318.6418,2692.3009,16635.9882,10569.2364,4383.2404,37065.8995,1834.3506,5364.4357,3549.8691,78397.2,1651.0568,13660.4971,12877.1311,13963.2547,12304.4807,3469.2934,2946.5362,7072.8772,19260.3885,17693.0824,10580.7754,3187.8499,1634.186,103084.5602,1305.0132,6099.4404,7562.417,26151.0097,2372.0374,17825.176,5622.9323,23589.7585,2814.9764,19778.9665,16765.2891
PWY-6629,707.586,4368.478,278.1362,5667.5345,1172.4525,77.5959,0,425.7596,278.8386,8098.9759,113.373,56.8242,4947.5001,0,4915.3861,199.6148,5657.4074,1582.3722,71.8093,721.895,0,2452.4523,118.9663,1802.533,1670.546,695.9223,331.8919,8013.8804,830.8813,370.8188,59.7853,353.0173,44.8765,4478.5465,413.2516,122.2539,155.1827,331.3461,679.38,246.8357,0,1269.9506,74.362,249.2098,524.2162,311.5182,5216.3327,2686.5898,0,952.2996,6313.0318,4551.9971,7426.445,86.6993,5555.2151,85.4237,68.8335,0,3259.3374,600.8581,8960.0683,7560.3519,0,267.3281,1952.8146,134.2978,7746.9827,1298.0574,653.4821,4702.8195,323.2042,870.9931,47.863,5619.1264,0,10085.9062,0,68.8127,982.5562,3998.8359,6405.3572,6564.6237,4489.1388,7782.3848,89.6602,8905.0243,362.7123,35.9249,6718.1043,1665.0883,62.8289,80.4708,77.68,2374.4246,866.6505,2688.3404,0,77.733,77.4394,47.4184,770.5664,2113.8263,0,0,372.5767,14898.6173,1471.0359,1627.8254,1958.6206,0,0,0,1850.5141,0,1201.4052,1435.0397,1761.1364,11407.7353,47.9037,0,101.2577,1025.5135,1034.2522,2062.6721,0,932.1108,99108.7633,0,4670.7859,1120.9553,2683.9278,812.5821,11.9978,2.9999,5.9991,2.9993,2.9998,2.9998
PWY-6630,5318.2222,4504.2319,4727.5042,10726.5344,11631.7019,1632.452,4202.9198,1941.9879,3304.9143,9739.6662,824.7981,1170.5723,6961.5583,3589.2941,5062.0486,12985.3912,9575.9029,3683.8755,4366.891,3282.3003,1603.87,7160.7515,8228.207,3835.7723,4744.1646,4269.9572,4819.9392,10462.7136,5436.8214,7174.1688,2799.717,2255.2278,1355.5041,4636.9453,8132.0576,1964.7492,16775.3063,15445.6404,20806.6498,3344.2428,10706.8766,10326.2057,985.0965,18949.5119,2978.5084,7096.5742,5386.0734,7211.6643,758.751,2565.7267,9093.3001,5137.1943,7660.8833,20827.2414,6321.8003,1737.0534,8547.3664,7097.2821,10463.3199,1988.7752,9221.6909,7807.679,3282.8847,1993.8084,27263.6006,10455.6941,8031.3986,5947.9032,7334.6881,7048.68,17509.8802,2563.384,8407.7915,6483.0946,585.2778,13034.5858,2237.1089,1560.5486,3274.2532,4129.9456,6847.9154,6683.9007,8277.6157,8063.2825,1245.3698,10443.1421,3266.6534,759.5613,6942.0951,4052.8999,8480.9065,7952.609,2514.5235,7267.005,25351.7595,5995.8216,1848.9141,2723.2983,956.9741,3248.2427,6471.9501,24293.8425,5194.8411,2317.7507,2691.6873,16631.0877,10568.2847,4362.7849,36839.3393,1834.1418,5346.57,3546.3456,78392.1109,1647.7196,13655.0916,12846.5864,13963.163,12284.29,3466.0313,2891.9782,7029.1738,19152.4854,17685.4067,10552.1966,3186.6624,1609.9982,102985.374,1303.3714,6078.1944,7543.1656,25301.8223,2352.2807,17735.065,5620.82,23528.784,2807.0385,19556.6009,16587.9228
PWY-6690,70.3636,3916.3636,25.9091,833.7273,112.6364,7.0909,0,40.3636,25.6364,3565.3636,10.3636,5.1818,927.5455,0,4506.2727,18.2727,762,155.4545,6.5455,68.1818,0,245.4545,10.9091,186.2727,175.0909,65.1818,31.0909,2417.4545,82.0909,34.3636,5.4545,34.3636,4.0909,4111.6364,38.7273,11.1818,14.1818,30.5455,62.7273,22.6364,0,121.0909,6.8182,22.9091,51,29.1818,4255.6364,329.7273,0,93,1019.1818,952.9091,6895.0909,7.9091,1150.9091,7.9091,6.2727,0,376.6364,57.2727,7350,4175.4545,0,24.5455,180.5455,12.2727,4754.4545,126,61.6364,644.7273,29.7273,89.7273,4.3636,1252.3636,0,2421.5455,0,6.2727,92.4545,3285.8182,4919.7273,5867.7273,606.2727,5844.5455,8.1818,5586.2727,34.9091,3.2727,5359.3636,175.0909,5.7273,7.3636,7.0909,262.9091,80.4545,250.9091,0,7.0909,7.0909,4.3636,72,196.6364,0,0,34.0909,1505.1818,134.4545,160.3636,181.6364,0,0,0,168.5455,0,111.2727,133.0909,160.3636,1410,4.3636,0,9.2727,95.4545,95.1818,195,0,122.7273,11331.5455,0,712.6364,106.3636,265.9091,82.6364,1.0909,0.2727,0.5455,0.2727,0.2727,0.2727
PWY-6700,6242.1756,3795.3791,4509.4935,10043.9799,10093.7814,4424.8906,5339.4143,4038.2137,12620.1407,8037.4847,6444.1791,6569.1698,5199.4088,9680.7221,4249.7754,9895.0395,7489.6643,6537.8,15525.96,13196.2185,5107.906,15886.7298,8987.3172,9462.2667,7883.2935,8996.2029,7533.2701,8573.2034,5701.3411,8336.974,7571.7213,2665.825,6443.6249,3834.0437,7231.9504,6270.9922,15507.4351,13553.4613,14813.3638,10855.3198,9956.6388,20468.9449,5775.9787,11953.8513,2979.3557,8412.277,4574.7071,9289.5267,5001.914,7327.8218,7183.6108,6313.6638,6470.9572,12311.671,9202.2529,2343.6436,11680.3463,12700.5229,8421.774,8482.409,7819.8806,5744.4452,3032.7856,10682.625,12585.4698,11012.5245,6276.5682,14684.5752,16433.2128,11349.428,11827.009,6412.4399,7223.2888,5762.5757,3278.7723,10437.6798,6157.0224,4816.4368,22270.4665,3465.4591,6100.668,6015.9683,7444.7727,6523.8308,4534.9233,9383.0597,4263.5425,6493.6574,5699.9882,4662.7838,11039.8075,5925.866,6146.728,6872.4917,20501.7694,24109.7759,5193.5129,8685.5205,4990.6279,2576.2737,10810.4041,32046.5856,4654.4747,8760.1331,20692.6048,50291.9307,224599.5008,13400.5205,55138.5127,12971.6596,4978.001,9435.9403,771626.8519,6257.2558,20508.9829,32157.0849,25930.333,27718.9441,11493.5214,5515.1331,9298.9537,21490.677,13049.9768,29857.3259,14207.8352,1890.9316,79001.6185,4471.9229,5807.2836,16704.4894,33680.2618,4413.1827,42395.2059,39099.8275,14009.5335,4582.1888,31741.5417,22876.5913
PWY-6703,3655.5226,3667.0924,3454.2089,5363.6061,7252.3425,3046.194,3809.6025,3007.0824,8959.0882,4971.259,4820.0917,6736.2315,3948.9317,6871.8272,4188.3081,8143.1476,5833.6134,4581.7671,12169.1383,7325.2375,3803.7573,11082.3703,5689.9057,4971.69,5302.6194,6690.3774,3913.8513,4261.6308,4213.0837,6323.2073,5720.1822,1942.4051,4864.4576,3813.23,5614.1567,4696.343,11833.0471,9812.6025,11084.2577,7822.6418,7525.1139,18091.2679,4298.5823,8810.3968,2266.3265,4928.6029,4245.1838,4225.5403,3366.0526,4566.8192,5430.0268,5244.3203,6349.1886,9618.7128,7919.6268,1722.478,9023.0342,8268.5088,4819.0037,6380.2131,7257.6159,4909.8969,2141.314,7908.9258,89991.1004,8128.6381,5397.4,10177.8721,9057.0731,10139.1554,8595.9013,1876.951,5391.4529,4407.7417,2474.8649,6765.7207,4256.5984,3514.5967,17338.1404,3241.373,5043.1427,5501.6125,5760.6518,5984.7348,3352.8866,6207.9329,3033.4303,4860.2261,5274.6629,3566.3292,7974.9628,5021.4568,4647.2908,5113.1897,13320.9204,17870.1779,3695.9617,6435.2671,3437.2377,1462.8975,7544.0912,23617.4648,3733.5439,6780.3141,14207.682,89097.0248,207590.9376,9251.3346,42713.6236,9583.7623,3783.8525,7255.4115,754678.3732,4684.3777,14756.1864,24841.9264,881486.6055,17182.9045,9368.9212,3725.8167,3652.7765,14624.7738,51506.0967,20729.2169,11702.6647,1378.7178,193093.1903,3431.3724,3061.5254,14373.8353,15829.8739,2827.8369,35852.2227,29598.0046,12340.2199,3223.9909,15451.3111,13878.4561
PWY-6708,471.4809,4158.7126,100.097,1861.7483,371.8035,28.3718,22.3685,128.9281,57.8699,4386.9777,30.9892,36.7028,1517.7493,44.5458,4782.1657,88.2781,1351.8593,319.7202,69.0776,201.4651,7.4696,544.2898,70.8858,412.0502,402.4959,180.0487,121.3402,3198.3322,181.6089,443.3011,44.3391,73.2435,9.336,4364.5657,471.1304,35.2778,397.406,203.0674,384.2045,63.4372,81.4806,506.3289,15.5014,180.608,110.2652,94.2778,4623.9084,605.8098,0,210.3924,1635.2679,1417.5745,7304.6055,164.5923,1727.8131,17.849,24.2627,825.5709,716.2333,129.781,7972.563,4598.5935,46.328,145.3148,571.9131,45.1503,5289.308,317.0229,176.9758,1120.8622,228.481,181.3333,76.1979,1922.6642,0,3785.1606,251.7393,21.7374,220.8778,3548.5969,5492.0111,6249.4854,1138.5286,6306.5584,18.6476,6352.1524,76.925,34.4709,5757.7034,395.2096,35.4387,182.1712,55.4591,753.9369,285.8472,552.1086,24.7376,138.1295,16.06,44.3451,389.5905,441.9619,102.8415,159.7781,76.6178,3404.8262,439.3777,375.317,409.5064,195.4385,144.7381,39.3899,383.292,39.3534,247.6084,339.268,457.3803,2537.8236,79.3797,85.7991,334.8164,302.1009,267.3362,503.6902,443.7617,292.658,24212.8261,0,1206.901,622.0447,565.2885,226.6008,1417.9285,47.6188,68.4941,25.178,211.6765,158.7385
PWY-6728,227.5116,0,94.869,358.0138,259.4061,32.7334,0,68.4633,76.4599,144.5852,48.8101,25.4872,287.6408,0,0,92.7363,79.6162,0,60.6865,190.6156,0,170.7273,63.1618,174.7134,288.7782,124.3148,118.3353,150.6172,147.9038,193.8875,26.2509,91.9337,19.6073,0,267.7748,52.5368,134.1719,183.2714,214.1974,77.092,0,355.2211,16.297,172.3562,45.0213,112.5179,20.7676,160.8,0,184.8773,166.735,0,0,87.659,0,20.525,30.9824,0,117.9037,92.1809,0,0,0,84.3169,233.6749,56.0589,21.7199,304.4362,141.0909,0,116.5852,62.893,41.4345,141.9531,0,440.6777,0,30.4595,75.9838,0,48.9745,0,214.0721,0,27.5462,95.846,62.3639,15.1806,32.995,112.0737,43.6257,70.0746,48.0672,146.6945,332.1027,568.1837,0,53.6651,0,17.4852,87.2957,0,0,0,117.2073,133.3339,427.454,183.4741,104.577,0,0,0,497.3987,0,298.0514,451.3484,520.97,238.4114,33.1218,0,63.1785,341.064,300.7069,489.6826,0,80.8034,1907.2498,0,110.0288,209.4775,123.9919,85.9034,14.9362,3.5802,4.9737,3.3846,3.7217,3.6428
PWY-6737,10349.3248,5030.2255,14836.9978,17751.739,32602.4335,17737.7466,22062.0861,12395.1558,31068.1163,11460.1182,25868.456,22352.7667,12283.617,27945.118,5719.3333,35153.2109,20684.0558,24420.5916,31006.2874,22192.3398,16757.7703,36043.6978,26452.2223,17314.1686,17382.4005,28249.821,13743.6563,13317.9644,13589.5256,22304.4345,19540.169,6776.2304,19267.3647,5206.8348,17140.9311,22437.0654,37176.3467,34108.9252,54961.3413,34257.9459,31523.8057,33300.1261,10784.9806,35562.1602,10451.025,21701.4863,6190.9502,12097.8864,41216.2389,15943.8228,17943.791,11777.2593,8536.1654,36362.8144,13671.3812,6075.578,31530.1072,36395.4399,20349.5367,16155.7522,10571.6619,9091.7859,11068.0865,30316.1436,40618.3383,30128.8888,9304.3859,30442.3117,24239.144,19517.9691,37038.5868,4982.3163,22143.1139,12458.7693,7439.0428,18649.8853,14412.4178,30980.0785,36337.3544,4732.7609,7692.5816,7670.6418,18763.1804,8971.6382,26282.3467,11028.3189,9351.682,19265.9508,7827.3502,18391.4224,32414.3954,16608.6897,21307.5504,18281.3043,79694.1231,106793.9764,28287.2044,24823.7808,13984.7585,7101.5568,34238.0957,103177.7733,10798.6726,23637.9393,66829.7481,127748.7695,320130.8931,36603.3042,112123.1141,28531.4892,15272.2573,29302.3141,1160269.621,21593.5023,76512.6172,76332.0583,115969.3263,43316.4282,30374.6388,12678.4568,18675.0268,71189.6262,57791.4486,85388.0537,38755.3897,3725.6785,534859.9863,13007.324,12211.205,24163.3768,47304.2346,11764.3179,69792.8924,83783.4014,56123.9067,14957.3035,56757.903,48839.393
PWY-6749,119.5784,0,135.7266,188.1051,159.1348,522.0816,331.2713,107.8182,468.9756,93.5639,104.7079,60.3083,75.5513,156.2169,0.58,237.3448,306.2001,630.708,88.7221,120.0396,135.1829,417.9275,75.0645,184.4937,85.7634,181.2876,117.5711,143.6288,40.5311,162.6992,90.9133,28.6068,102.3884,52.8662,71.9185,65.419,234.1163,311.9398,90.3096,657.7483,309.919,87.5726,61.5592,209.9824,73.6368,83.843,2.8594,106.5298,1377.8525,125.0017,318.3283,739.1659,0.86,176.7317,2162.5112,83.2304,143.0534,217.3264,214.1408,53.2505,38.1337,6.5777,55.6316,291.3371,37.6139,204.322,11.6131,145.7852,146.457,1585.5963,111.1261,21.4988,210.7332,346.9094,73.0007,158.4605,159.4916,473.2835,105.3601,8.6522,44.4662,1.1399,481.7132,5.2385,608.4452,66.7634,52.4526,231.9223,30.144,369.3111,93.956,63.399,133.343,282.8393,895.9172,978.445,220.8875,232.7524,29.9697,100.8065,1439.7428,2333.5492,127.7185,174.6284,189.6943,885.9518,254.7481,537.4107,637.9738,60.8798,186.521,67.9052,817.3889,166.4711,2402.1708,1028.0046,252.8247,2380.7029,506.2731,63.888,126.4101,758.6955,474.6695,532.8866,167.6973,122.7695,1805.2585,347.1829,202.5527,442.4034,149.9938,104.1073,643.1793,36.1911,1816.6664,378.8808,39.3276,836.7722
PWY-6891,495.7709,3834.7362,367.6052,2539.6551,676.7885,550.9723,359.5984,669.7646,740.0177,4829.8512,655.2283,3966.1495,1855.586,1137.6978,4349.6446,2023.872,2225.3404,1009.9083,1056.6525,1033.1181,289.1405,1039.9443,326.5824,991.5552,556.0739,576.0394,320.6119,3864.4153,438.765,1216.244,353.5258,174.9166,436.1054,3975.3206,331.9722,722.5005,281.7416,430.145,1121.0571,1421.8031,451.4527,699.4864,336.8008,376.1306,274.7186,163.7935,4380.4105,782.9887,1163.8122,518.6781,2132.4473,2214.8581,6634.5712,559.5735,2785.5552,137.1757,678.809,597.1605,1002.471,468.5915,7461.7226,4893.5112,223.2118,912.5658,93260.1991,606.9056,5452.4823,553.1581,284.0707,1520.884,907.1628,253.509,496.578,2199.0641,187.5067,4342.8762,244.0213,1024.1306,817.5402,3358.6269,5211.7915,5764.6007,1580.5357,6148.786,1152.1414,6348.5468,297.7136,618.4224,5466.7015,1289.4608,501.8592,1567.2192,739.8953,871.2222,616.3006,2514.5928,1207.6992,141.3881,483.7578,43.7416,844.8834,2680.9034,401.8211,410.9524,2085.7356,72693.7497,38007.1376,1127.8283,3416.2437,875.2594,426.7786,1133.4993,47214.5066,1164.8187,3151.1769,1935.9527,916872.6647,3357.5591,647.9163,354.1564,246.9794,815.0219,51597.3849,1737.9049,2224.169,287.1646,137093.1933,189.5971,1385.0858,10939.0631,708.1064,326.8103,9824.1126,888.9647,8714.1454,552.4037,556.4214,1917.1297
PWY-6892,4140.3921,4084.9796,6941.4481,7641.543,11653.5147,5533.2578,7078.1651,5092.5527,11247.9132,6618.8913,10239.5861,10561.3511,5939.9278,11262.4716,4589.0679,14007.0723,9464.1262,8228.9306,17219.6705,9357.2143,5453.836,13700.1377,7841.0973,6849.5922,7255.7772,9435.3179,5795.9292,6663.9603,5537.4944,7988.3289,7601.7829,2532.9899,5927.1051,4193.3256,7479.3798,8370.272,17511.2275,13584.6875,16734.1123,14114.1438,11555.2583,23140.5046,4662.8109,12269.6675,4192.0795,6547.72,4836.1299,5188.1322,9501.5996,6031.8769,7947.2172,4564.9909,6967.9036,13691.1197,6963.6158,2306.7562,11186.2419,13493.552,8510.992,9489.3006,8170.4269,5994.8153,3551.4796,13832.5192,103110.0068,10460.1592,6518.751,13731.7465,11708.0701,7677.1698,12233.6333,2205.0789,8089.1503,5821.0884,2715.3945,9035.792,5443.3999,8941.4337,24304.1339,3696.982,5814.1955,6158.9717,7397.9072,6928.6757,7422.2793,7438.7195,3859.9117,8573.8945,6008.1048,5405.6002,12667.7008,7424.4638,8607.889,8476.006,17417.9364,29380.9842,10794.7147,8661.6531,4823.0639,1695.5696,12755.5421,34710.5976,4432.079,9154.8157,23537.7102,102501.5751,259704.9214,12516.2687,55697.6027,10943.4616,5806.9475,13863.0651,956895.0235,9770.1703,25693.9293,35222.1212,970054.7884,19610.4672,12593.0679,5933.1491,5812.7476,17992.7577,61566.0953,27816.1218,20091.1155,1618.6586,206164.3869,4675.7755,4250.531,15008.7055,19332.9159,3881.9537,40703.4532,42277.9181,20146.9472,4978.6271,31244.1627,20389.6133
PWY-6895,1663.9462,3731.5018,1406.7303,5050.5322,2546.9693,1783.765,1344.9094,1688.4332,2675.7122,5699.6029,2099.086,6626.4913,3479.2491,3450.6809,4227.1047,5000.1088,4727.6144,2904.027,3477.0253,3281.3503,1007.8082,3756.5434,1383.8192,2722.4356,1996.0908,2009.1393,1250.7391,5075.1356,1474.44,3374.7916,1372.1696,660.4252,1369.7399,3870.7263,1372.9883,2223.054,1299.2311,1882.9893,4150.2321,4173.0981,1860.1704,2468.6633,1209.3271,1655.7602,978.3077,742.5512,4401.6535,2331.8426,2517.843,1753.3137,4342.6837,4661.3057,6417.645,2351.0456,6408.0835,517.4567,2325.2053,2411.7614,3006.3691,1448.9923,7467.8804,5063.7879,818.05,2768.2727,109228.2466,2189.5623,5639.962,2336.4707,1289.9741,4979.0452,3315.1725,885.4278,1868.4849,3971.9474,685.1764,6913.4695,961.7213,2737.3346,2397.7119,3360.627,5325.8747,5589.2192,3992.972,6160.654,2793.0894,6791.4857,1103.5418,1679.5667,5410.74,2633.4502,2092.0723,3876.8113,2272.9316,2731.1972,2671.4092,7935.4925,3014.8142,598.9881,1255.0941,199.6802,2628.4997,9573.8745,1329.5175,1425.3094,4635.7533,85756.8633,48524.058,4064.4529,12631.8464,1686.9083,1450.6223,2826.3926,59698.3625,3332.0259,7136.1419,7290.4354,1067314.314,9552.8086,2543.6286,1356.3908,994.438,3466.5255,60502.2123,6245.4018,5903.5405,805.0516,187677.6327,760.8096,2803.3126,6380.6642,3126.3484,1166.2358,22880.1737,3265.7305,12774.3901,1578.5081,2497.7163,6346.2755
PWY-6897,5030.2286,3747.1476,9022.4561,9054.1672,14653.2516,8010.5941,11685.2997,7171.1726,16023.2219,6692.2279,14157.6224,12111.2147,6572.9903,16391.8549,4238.8545,20740.9605,12515.4884,11816.0833,19469.9175,11029.373,10374.7973,16906.8132,7914.622,8577.8154,7911.5113,17011.8839,6281.0004,7439.8413,7578.0425,13144.6152,11292.0347,3537.5542,11785.3409,3859.4173,8747.0018,14273.3593,19632.87,13099.8369,31704.4274,18612.4023,16518.3306,21146.5038,6210.3797,12617.9678,6279.5076,6433.9839,4466.9423,5178.7261,22514.0772,8698.8627,10151.9703,6611.868,6377.0965,15668.0837,9698.8175,3151.7283,17673.5217,14917.9519,9789.6444,9696.6402,7589.2635,6098.7083,4521.9182,19156.2557,111007.253,15419.9552,6294.0078,12447.0683,11722.262,11791.9501,18764.4667,4696.0454,10747.523,6436.5388,4348.0133,10527.7316,8073.1347,14855.9702,21919.2578,3424.0606,5392.5956,5544.9211,9411.3034,6657.8214,13072.2525,6925.8592,4222.4339,12702.923,5665.198,7178.9644,16702.8324,7709.7899,13032.1312,9408.4423,20429.5009,55583.3283,16955.2774,16819.3567,6756.0474,2046.6721,23447.332,48800.3672,6565.6062,15995.6009,33247.1615,88042.8647,209567.7045,13181.0083,54456.8572,18685.6854,9585.469,20215.7964,770953.6393,13140.7207,45060.0857,43960.5511,1060530.086,32961.6439,18970.2355,5964.0924,8210.5756,22643.7377,61589.6267,34718.0976,25361.7953,2103.479,347024.337,7628.5531,7550.1876,21579.176,21612.5922,4944.6488,38211.0182,64239.1552,25200.5735,8542.783,29610.452,22302.4175
PWY-6901,2279.1968,3353.1781,2571.9626,7181.4272,5526.7574,2535.2767,2229.6976,1813.6424,4472.1217,8549.8866,1669.9117,1972.6474,5030.2742,4924.8696,2891.4939,3397.8171,5894.6056,4875.393,3403.1296,2995.5874,958.7747,7224.8403,3258.9613,5645.4311,3956.6507,2768.6835,2588.8369,7698.3932,1453.9517,2213.8005,2463.873,1129.2004,1987.7899,1053.973,2699.7001,3438.5312,6590.1617,7057.8096,6782.1954,5118.8427,4508.2536,2682.1536,1719.7497,5330.8025,1319.4802,2865.7191,5102.3334,4087.2483,3757.0459,2532.1149,8137.6491,10052.9198,4100.2401,4757.1335,12773.3721,755.5481,2665.033,5358.3607,6490.6176,1703.4449,8745.1001,7680.1236,1735.4081,5985.9857,9329.6006,2901.2297,8296.0688,7250.8576,7438.6476,18662.5857,6058.3093,1592.0901,3457.4118,8827.3692,1206.4304,10236.4568,1462.5691,3334.0339,2955.5556,3748.8557,7775.3328,7147.5783,13383.6411,7799.8025,4258.1605,10003.0146,1645.5993,2476.7001,6527.8452,3276.0361,3127.3315,2506.9146,2131.8612,6608.5053,10620.9771,5818.2861,3234.6665,2792.2599,1832.2333,1983.6811,5743.4677,11575.017,2220.3867,2039.8237,7341.0924,71753.7416,14609.4899,10834.8929,14752.1898,2817.5786,3079.347,3886.5558,10355.8275,3987.9139,6280.0871,8331.2324,6331.1852,39908.4826,4106.8298,3145.0237,4846.4287,13174.1797,4863.1259,14615.138,4227.395,2457.6338,420483.4215,2353.1915,4884.9066,24616.2869,13605.4816,3266.3249,49614.5799,5716.0048,10004.415,1395.2529,6703.1441,12987.8755
