#OTU ID,SLCFP072,LYZdtt342,LYZFP308,LYZFP307,LYZdtt308,LYZFP331,SLCFP131,SLCFP078,SLCFP070,SLCdtt022,LYZdtt366,SLCdtt070,SLCFP023,SLCdtt005,LYZdtt354,SLCFP022,LYZFP355,LYZdtt330,LYZFP319,SLCFP005,SLCFP024,SLCFP053,SLCdtt114,LYZFP320,SLCFP095,LYZdtt356,LYZdtt368,SLCdtt095,SLCFP077,LYZdtt367,LYZFP356,SLCdtt024,LYZFP354,SLCFP112,LYZdtt319,LYZFP332,LYZFP306,SLCFP113,LYZdtt306,SLCFP071,SLCFP004,SLCdtt113,SLCdtt004,SLCdtt112,LYZdtt355,SLCFP094,LYZdtt343,SLCdtt076,LYZdtt344,SLCFP052,SLCFP076,SLCdtt096,LYZFP330,LYZdtt318,LYZdtt332,LYZdtt320,SLCdtt078,SLCFP054,SLCdtt052,SLCFP114,SLCFP006,SLCdtt054,LYZFP343,SLCdtt006,SLCdtt077,SLCdtt132,SLCFP132,LYZFP344,LYZFP342,SLCdtt130,SLCFP096,LYZdtt307,LYZdtt331,SLCdtt053,LYZFP318,SLCFP148,SLCdtt150,SLCdtt167,SLCdtt149,SLCFP166,SLCdtt148,SLCdtt168,SLCFP150,SLCFP167,SLCdtt166,SLCFP149,taxonomy
PWY0-862,56.8703,3655.2558,2142.7268,2405.948,2427.2686,8063.5305,119.6829,23.9877,20.9904,836.2169,371.5306,36.4416,280.4451,211.8072,5063.4429,343.5778,828.0615,347.9392,4732.6885,441.9857,163.0164,19.1916,621.7128,920.2271,35.9878,410.7481,2518.3789,3.5997,14.9956,775.0214,456.0408,59.6652,3383.2788,71.7078,968.53,28827.9443,1809.4762,29.8866,328.7513,29.9833,125.1342,41.905,86.52,17.8982,4406.9601,32.3646,530.4284,95.1578,4258.1653,81.6111,111.6356,47.9765,1145.0405,2247.739,3102.3121,1717.8738,51.7095,4.7988,66.9947,0,423.7348,17.1406,16141.9887,402.4456,74.9303,95.7935,29.9686,4335.7437,468.0858,44.7928,0,1775.7302,2838.5948,113.6123,944.1143,1831.5318,17138.8819,330.2927,1774.2058,2494.8383,678.9385,610.8763,1322.7184,4253.6662,3399.9575,290.5046,
PWY490-3,2336.6449,3393.931,2126.5065,3630.9908,1486.7255,20844.0103,5330.3224,375.0283,3878.9254,6833.729,3268.8709,581.1553,5925.9408,600.4335,832.6628,7510.7629,29128.353,3934.7436,2643.7044,793.6348,6226.5369,6644.4376,258.052,841.2315,1289.5863,5013.1419,4740.5774,336.2403,157.2669,2878.8724,27545.4046,3381.888,16282.4908,498.379,382.7609,7254.8846,4900.1994,204.4526,485.8958,3214.8749,536.985,152.0723,387.1356,34.0105,2767.4782,1128.8804,4292.7102,1013.269,6939.3181,3243.3755,263.441,312.292,40521.3075,1569.5671,3647.5244,1000.518,393.6043,2824.0827,1090.58,526.5975,1080.9617,381.8486,38189.7812,1044.9529,286.9992,5723.0714,4455.902,38717.1012,26173.6176,1403.8154,134.1193,2436.2174,6756.3768,898.6869,5756.0499,6519.1509,5124.1482,4679.1234,10019.7806,7887.6773,14023.6114,4911.3184,29260.3498,9601.6676,902.095,19129.8252,
PWY4FS-7,18207.7593,44362.0239,89573.3749,76155.7993,72777.8737,150394.0116,35077.6831,32284.1746,36634.5314,40963.1724,27178.6558,9881.14,11404.1446,26161.6446,48049.8849,16709.5569,41065.459,34521.7596,159821.2771,73576.1751,12899.4918,36290.3476,26451.2696,56040.3167,104447.7567,107774.7555,38358.7707,35293.2494,35737.1842,35667.7554,37225.2487,8688.3364,172679.7376,16108.191,30315.9453,189638.1373,138053.9328,7026.5229,40704.6458,45296.6732,34640.8819,24340.4659,17463.8587,3205.1364,57679.4899,34290.8251,33692.3076,65985.7991,59871.5959,40736.0747,80427.2688,76345.813,102519.5378,142481.6318,52703.6087,120496.9883,41738.3144,13716.0528,34039.5154,7135.8922,49136.5138,10674.7694,116328.6505,39420.4572,51576.9948,26438.5401,19847.733,59635.889,46760.151,6364.8063,49840.3794,110997.4419,33471.7631,31629.6399,68032.5252,34459.5654,113836.0508,153912.419,171989.3164,92226.589,61758.7628,122582.3918,75301.2779,54696.4506,317142.6309,57569.7306,
PWY4FS-8,18207.7593,44362.0239,89573.3749,76155.7993,72777.8737,150394.0116,35077.6831,32284.1746,36634.5314,40963.1724,27178.6558,9881.14,11404.1446,26161.6446,48049.8849,16709.5569,41065.459,34521.7596,159821.2771,73576.1751,12899.4918,36290.3476,26451.2696,56040.3167,104447.7567,107774.7555,38358.7707,35293.2494,35737.1842,35667.7554,37225.2487,8688.3364,172679.7376,16108.191,30315.9453,189638.1373,138053.9328,7026.5229,40704.6458,45296.6732,34640.8819,24340.4659,17463.8587,3205.1364,57679.4899,34290.8251,33692.3076,65985.7991,59871.5959,40736.0747,80427.2688,76345.813,102519.5378,142481.6318,52703.6087,120496.9883,41738.3144,13716.0528,34039.5154,7135.8922,49136.5138,10674.7694,116328.6505,39420.4572,51576.9948,26438.5401,19847.733,59635.889,46760.151,6364.8063,49840.3794,110997.4419,33471.7631,31629.6399,68032.5252,34459.5654,113836.0508,153912.419,171989.3164,92226.589,61758.7628,122582.3918,75301.2779,54696.4506,317142.6309,57569.7306,
PWYG-321,4.3623,630.8675,2581.3806,351.9951,1774.3164,2772.2761,3.6358,0,0,757.0798,258.7159,43.9821,3.6343,150.9858,297.5024,10.1698,783.1258,321.0167,347.5355,186.7765,19.6483,23.2508,723.216,158.8391,3.5985,310.322,1856.9081,4.3517,3.6322,314.3609,321.7606,4.3592,750.7383,32.6015,369.1895,31871.7295,451.0391,0,382.7011,0,57.8419,32.4374,79.1771,0,391.2385,39.1034,315.1402,74.5063,696.1283,40.8431,3.6323,10.1418,649.6251,1188.0396,348.766,385.2262,48.6969,5.8154,80.7715,0,135.9602,20.7012,5719.7159,299.6696,49.873,67.939,5.8151,3299.7226,199.1741,36.3208,0,1018.2791,457.7393,137.2015,1136.546,2182.2488,41.3934,384.1135,71.3161,1463.0347,820.3799,251.0003,1585.6069,4581.6754,23.1229,35.7184,
PYRIDNUCSAL-PWY,5055.0721,5082.4342,41717.6429,27055.8866,26364.6171,5199.713,12584.4472,3400.7189,7597.7473,17555.2537,4890.1956,2160.1,2155.9967,2483.5515,876.9346,2362.1934,1883.3542,4961.621,16291.4462,3074.1071,2106.2156,12287.0941,5836.5581,3830.3841,1154.3464,1682.546,19302.7602,530.3627,1811.3816,16526.7629,6169.3591,1232.4995,3801.383,6719.6555,2550.0014,36162.1515,40303.7475,3034.175,3193.0744,6994.824,1948.449,3113.7115,1761.8077,481.9277,1652.8426,4492.8654,2820.3007,7436.0671,9326.4341,7806.5361,2334.6019,1079.7705,10736.4637,12606.4352,9565.2955,4608.917,3900.6658,6278.6085,4158.4572,2942.9338,3465.7628,1491.5151,9531.1221,4565.8427,3107.1994,10719.4521,9077.2251,13087.5907,1252.5881,2452.1705,61.06,21673.151,5539.0019,4384.4675,37378.5047,27386.6055,14854.7191,17637.4863,25408.7165,11932.5166,45785.6325,17590.9783,28749.5609,11642.8127,5080.8583,25725.4331,
PYRIDNUCSYN-PWY,6891.587,8105.1751,42976.411,32649.4936,27299.191,22283.15,14938.6096,8627.4602,9989.2313,19977.8604,20424.8056,1832.157,6896.194,2573.0238,1732.94,7987.7162,28375.3595,10067.5406,21063.0769,3447.6766,7897.4806,13122.6578,8254.8383,4159.0548,1999.4485,13434.0549,31724.8056,606.7849,2753.2312,28249.8254,26380.8854,4978.4898,23383.6387,6382.1861,2880.4387,11136.0387,49858.2398,3201.8878,3321.4377,10251.5389,1738.7004,4319.5131,1526.8951,582.0791,8440.4274,3878.2393,7286.8393,7565.0904,16029.7886,8966.3163,2639.0628,953.5897,44029.5901,11539.4077,9141.3489,8793.5633,6395.4799,7873.3652,12061.4581,3415.8648,4098.4332,4656.1835,42966.8552,4708.5486,4826.3325,13965.248,10243.6561,38670.9986,25708.3931,2520.1831,187.6077,21696.153,15654.2146,12150.0042,27070.7191,24011.5149,27617.336,27607.3415,44742.5374,16372.3993,38524.8395,30468.9891,42797.9234,23853.9966,16360.7687,31918.9916,
PYRIDOXSYN-PWY,722.2755,500.6463,15098.3244,1256.7944,2087.8708,1548.5112,589.6268,334.8433,2229.7175,2375.1637,1174.8437,158.038,214.9221,202.1286,108.2099,115.5033,986.9753,393.0325,903.172,149.6958,281.3695,1039.3578,610.3264,310.7977,8.1158,502.6244,2415.5451,16.0733,123.5106,1736.3574,1114.8598,121.6742,890.8536,366.484,256.0882,3079.3374,1736.3009,132.4393,226.7144,1936.1138,51.8434,105.5483,89.296,10.8853,442.9354,211.688,272.4303,726.17,1111.4612,787.5701,182.7311,43.8546,714.6481,1357.4565,390.1731,228.006,298.5747,732.4554,289.0271,144.7796,98.8643,125.1953,3098.9892,308.7177,201.68,342.2959,353.1046,1866.5129,466.2793,85.0497,0,996.9409,604.7634,768.5634,4717.2185,3262.9794,1337.1482,2133.5959,1025.0715,1493.681,5648.387,2446.745,1032.244,3599.1564,451.847,1897.6972,
REDCITCYC,13.9784,456.8294,359.3745,366.8104,688.9077,329.595,15.7398,125.492,20.9701,185.3988,214.1172,3.4966,123.6672,2874.1381,143.6254,67.404,121.3783,227.3843,238.8901,277.046,53.8176,12.2433,618.221,75.3586,0,191.707,1626.0139,0,307.6306,237.5855,227.223,12.2068,317.7656,0,307.1626,496.0092,419.7254,0,234.8507,31.4295,106.3274,31.3057,159.0667,0,260.2561,0,204.0158,1863.3583,733.7961,41.0058,645.1953,10.4251,490.375,510.7994,234.7527,184.1195,1105.6691,6.9959,20.9371,0,231.8268,0,407.6011,6439.2148,739.0481,8.7457,0,353.7985,154.391,31.2566,0,727.9443,444.9598,13.1098,281.2257,1665.5395,4552.8452,4.3744,52.7707,89.7883,104.847,85.5641,91.7069,12.2453,128.254,103.9454,
RHAMCAT-PWY,205.2433,3314.7577,16271.1065,5010.6308,15051.2459,4578.9442,823.9118,405.035,255.5611,2549.7543,735.4261,186.3477,251.5023,319.6883,4698.425,594.7216,284.0037,569.2293,4272.4089,324.1244,263.5176,487.3212,444.3307,816.8042,48.1832,597.1459,3356.8878,38.035,154.3137,1939.1576,808.1947,96.9042,2805.9104,334.2675,838.8052,1878.3419,6064.8493,184.3683,349.6794,327.1052,123.1099,120.5736,100.2007,17.2664,3846.4175,411.2411,568.3611,1131.9277,4310.5004,244.4787,141.0582,80.7864,1387.4929,3477.8962,3161.5554,1813.8181,605.9412,201.4754,176.3808,123.022,333.7769,45.1374,9488.2983,619.7359,347.4699,883.0904,583.7715,4560.1296,388.5004,196.854,1.3109,4102.3347,2707.2095,243.4777,5991.0309,3929.9605,17309.9151,3049.9222,7519.6328,1324.5507,5245.0039,6723.4633,4553.2253,474.3699,2904.8317,1156.2001,
RIBOSYN2-PWY,8800.9626,5864.0663,47357.8736,31163.7471,26361.6465,6414.0154,16936.1304,12335.0098,13982.7755,22447.9895,20783.9908,2621.3746,5751.5749,12800.3981,1200.6763,4832.4368,8648.1828,8674.999,20892.5419,33836.2952,7055.1516,14189.737,14824.9532,4289.3315,1230.2352,8670.6063,32764.9395,990.0318,6013.4488,30122.4789,17350.7465,3899.6195,7083.2167,8138.2988,2936.9669,17739.319,48594.7678,3863.7191,4177.1362,15739.8044,13975.7964,12575.5724,7344.694,1308.9568,6290.7794,4808.9438,3634.6025,11839.2382,11527.0954,9699.8068,8595.8214,1481.1506,29879.6954,13625.6863,6759.735,10417.9718,7605.9986,8855.9857,13703.4739,4263.186,23300.4516,5480.0059,9586.0799,18588.5487,6402.9406,15685.615,11482.1013,12743.6454,2934.1314,2825.0426,225.4686,19167.1113,14113.4763,14746.27,28351.2615,23164.8614,48445.8056,31504.7246,59598.5694,14972.3957,35339.5014,33866.9888,27014.3231,24029.3092,33943.5646,28521.6592,
RUMP-PWY,4728.1339,6335.5723,8612.6204,24728.4314,23308.4748,15442.7955,11409.6729,2001.028,7963.8868,10971.3359,6399.1453,1277.285,6075.571,3876.6493,1710.1511,8421.3589,27622.3129,6316.6657,12913.6363,2953.1213,6893.0999,11958.1,4986.4507,2764.6796,2931.106,10041.107,11240.0036,707.2009,871.4177,8315.8255,24883.3363,4380.1779,29442.7082,5267.0206,1784.8376,9116.5262,33701.6202,2516.1866,1314.1335,7552.3699,2083.515,3151.8656,1412.8826,383.8712,5409.5807,2852.517,7313.71,2878.302,12696.1251,7302.0189,1362.0602,918.8323,32710.372,4871.6813,6400.9195,2870.0061,2307.0278,5146.1304,2745.0984,2332.15,3667.9278,1117.0602,52688.1695,8244.2592,1403.3177,10643.134,8334.7428,36530.0835,28497.1114,2419.4596,267.4511,20115.6935,8675.2372,2468.2529,10294.4968,10555.5863,13884.0331,11631.1775,30475.4761,17190.2168,18608.3632,12077.1208,34752.8244,16300.4138,3556.0867,24622.4453,
SALVADEHYPOX-PWY,5510.4815,3019.1265,12161.4291,13513.8005,54433.9237,4599.5772,13213.9616,811.036,9158.738,7401.3678,2012.3787,1329.1975,606.0018,1407.1475,719.5814,650.9604,1405.3618,1831.7766,5437.9883,1381.7121,628.3899,14883.161,2215.1578,1095.596,348.737,1241.4705,9148.196,250.6491,340.2378,5582.939,1908.434,463.1885,2458.0373,1398.4785,1651.0355,31967.2607,18484.9258,479.6725,1380.1821,7756.901,765.9373,346.7161,692.2393,9.966,1250.8139,2787.2275,1127.3805,1916.6159,4821.6067,8166.8959,340.1382,750.0502,4795.6823,11617.1567,3053.9584,1533.3511,1012.5811,5962.7077,2930.8595,440.8853,1744.6344,918.5657,8020.6942,2461.9034,774.9535,13001.3746,10027.1745,5371.7595,713.4343,2924.0385,7.4983,20093.272,2619.8915,2547.2636,17930.4691,16077.3873,22835.6115,4680.6912,62198.6453,6328.5059,20034.5269,7338.452,11830.3052,6199.3301,1005.4014,17900.1358,
SER-GLYSYN-PWY,9493.0108,16352.8684,69524.4659,50974.5157,59420.2751,34001.8609,22146.1247,11624.997,14853.3214,29105.18,24383.0245,3949.073,8688.5239,4873.703,4433.9587,11395.2468,49102.8607,12266.9244,35716.733,5600.5945,10259.9724,17992.2187,10257.7854,8222.7297,5263.6933,22327.0211,43181.7468,1964.9188,4386.7738,36994.1823,46987.4051,7497.5344,46328.2434,7625.1249,5590.7786,31109.0807,79984.8068,3623.481,6031.6683,15818.1157,3078.7248,5997.4746,3200.6634,732.0847,13572.6316,8686.3124,12881.6939,17939.2252,31072.4426,14440.0622,5253.5089,2896.2804,70821.4093,29813.3675,17174.7147,10323.1076,11218.712,9236.7662,15435.9745,3809.7421,6391.6932,5483.8939,81415.1716,10259.8954,8976.0236,21142.0077,14636.3039,66364.9958,45539.8956,4217.3663,417.5344,47756.1734,19972.2531,15402.2223,54987.4723,33855.821,44896.4671,42862.1377,79995.2741,28210.252,59098.5355,46785.0026,74560.5719,31542.9795,24736.2517,42269.2883,
SO4ASSIM-PWY,1039.4216,1049.5405,2433.668,7232.096,4129.4865,2136.3337,2469.1543,1126.1068,2844.7984,4547.2487,2617.5808,333.2047,827.3509,1507.1748,156.6726,353.5415,704.5395,1828.672,3916.9594,553.9658,760.9839,1937.3253,828.0391,756.3127,62.5295,333.2164,2502.8492,57.7201,526.5384,3378.4445,1048.9036,321.3338,765.7933,1104.2037,521.9632,11466.8217,12673.4134,403.798,497.9568,2007.742,188.8222,297.784,243.3562,70.2413,452.6492,405.6742,632.2967,1216.4116,1360.8634,1353.4531,795.0681,70.9151,6261.9456,1756.2536,922.5378,807.1012,589.5993,1353.7217,775.5282,600.7401,499.6905,358.1715,3500.6252,3290.0547,357.8706,1275.0183,771.1462,2427.3168,988.3809,262.8845,7.3231,1923.014,2964.147,2006.5747,2476.8091,4324.1218,7702.9706,1827.163,9639.3954,3429.6991,5543.188,5763.4161,2842.0101,6481.0084,1737.0564,10890.9746,
SULFATE-CYS-PWY,1977.4778,2127.1052,5211.6035,13174.7041,8121.8731,4304.3131,4693.5027,2228.4632,4663.1184,8364.5863,5156.046,642.7256,1616.4588,2226.3955,335.3139,739.2872,1523.7959,3451.1972,7406.3409,1066.9933,1537.1133,3631.1714,1645.8022,1461.1753,130.7633,728.0813,5210.2154,120.8411,1002.5887,6758.483,2267.3248,671.4453,1640.7132,2031.7589,1002.4391,18574.8451,22584.1291,774.5697,976.8281,3653.2561,373.1468,613.1772,471.7299,135.8798,969.2043,814.6034,1284.7655,2415.2321,2830.8636,2560.2749,1439.5722,147.089,12394.7797,3505.1997,1918.8093,1631.4371,1217.9054,2533.4664,1624.3634,1117.0688,984.7237,737.6992,7124.6459,4786.1174,751.1614,2611.061,1592.378,5027.8024,2018.7268,526.404,15.5399,3906.8746,5662.5444,3828.2036,5184.4951,8207.3666,14072.9424,3834.7304,17894.5785,6395.0129,10895.9037,10885.068,5917.5409,11420.0924,3545.3394,17808.5516,
TCA,3530.3698,3163.1798,19743.8235,16559.7862,10784.9816,4709.6341,9818.2575,3191.5938,5717.3126,11954.1533,8011.7768,955.2012,2663.5894,2601.0804,493.4578,1202.1443,3484.4437,4898.686,9702.7714,2279.6784,3127.9185,6656.6425,4206.8021,2003.7069,204.8185,1983.5393,11908.5851,274.2856,1360.6956,11930.2511,6337.4048,1513.3827,3316.1107,2928.5592,1397.2547,17089.6576,24817.7249,1461.7257,1560.9641,5886.6276,695.8399,2035.7225,926.5506,253.0565,1769.8787,1244.1619,2175.4909,4379.5992,5443.0693,4816.0795,1599.4208,298.7469,16871.1996,5299.4435,3344.1385,3196.4857,2313.0142,5206.8541,3237.5017,2056.6581,2353.8219,1603.5953,7768.9983,5571.4708,1618.819,6344.4637,5417.8836,8687.9669,2101.9604,1304.292,36.0869,7021.744,7846.6444,6359.3279,11515.1696,14875.8693,17596.0606,6835.4297,23969.2468,4702.255,20358.5607,15268.2829,9913.6534,14867.076,6139.4108,9125.0667,
TCA-GLYOX-BYPASS,17.876,508.5944,414.4965,462.1436,801.8296,400.4029,20.1988,156.1143,26.7948,234.1932,269.1948,4.4708,151.9588,675.0587,142.7222,80.9024,149.313,280.9274,299.9715,314.4577,67.8771,15.701,677.0102,93.2162,0,216.1708,1770.2892,0,328.2515,298.9585,276.0057,15.5364,363.3424,0,325.9358,641.3554,531.6379,0,260.8989,40.0637,114.3042,39.1962,163.3787,0,285.2806,0,237.7204,1248.369,793.8814,52.1044,605.3247,12.1244,615.0502,564.4745,276.1099,222.5346,570.7899,8.9789,26.7087,0,264.7245,0,501.1822,1207.3482,329.0117,11.2204,0,431.1368,185.7084,38.73,0,806.3714,547.0157,16.8262,335.8424,1767.2549,4743.1619,5.6151,67.7091,113.4932,68.9941,106.0636,115.2186,15.7341,161.9793,132.3324,
TEICHOICACID-PWY,8026.3569,9705.6505,13525.4228,28812.1909,19950.449,17504.7008,13490.5168,11271.6467,17121.3701,15429.6864,7216.8174,3589.5146,6474.1033,14078.5001,2979.7893,10340.661,29759.1732,5134.1417,100150.9272,23888.0429,7139.2661,16065.2879,8760.0405,37150.4469,64014.3486,16302.7264,9537.6775,17522.1234,9933.9568,6088.62,22056.498,4757.0774,48565.4748,3621.3566,16675.479,10287.3894,52757.6607,1344.0795,7526.332,23046.8838,11136.9473,9229.261,8830.9965,696.886,9085.1604,14650.9615,10150.3658,12995.4226,18737.7414,22075.3743,24831.9965,46860.8979,29648.8884,29234.1736,9092.5833,40187.9236,4685.2049,4600.3842,14241.9564,1770.7569,20508.5166,5472.8505,73977.8859,22867.9726,5110.314,6131.7891,7354.3875,40519.6678,36582.8837,1588.076,24624.5582,39947.6737,7493.3758,14918.5073,11858.6455,3339.0865,55411.4713,41455.9463,77527.7949,32983.6477,11588.0114,41466.9263,40286.691,29573.9368,60920.8139,21618.4977,
THISYN-PWY,4604.6464,4039.1701,39036.1366,20707.7058,12976.6084,5421.0938,10398.3277,7230.8828,5386.5387,13344.2063,19808.4539,935.2508,3181.3328,1394.9954,740.8506,1139.1069,8557.3197,7204.9813,11894.1289,2140.5685,4505.0333,6215.6728,6180.2057,2201.7429,249.5193,7005.8271,30305.0568,296.3581,2029.3812,26970.486,16538.7824,2782.5159,5855.1276,3304.1714,1627.9091,7377.6939,30881.856,1846.673,2248.9997,6196.5889,477.7891,2849.6928,733.3022,383.4305,4955.8761,1195.9759,2963.1781,4683.3115,8504.1717,4666.6504,1697.8223,283.7806,26728.573,6320.3322,4668.0087,6848.9287,4747.5223,6415.0081,10576.7835,2401.3343,2257.3802,4446.2095,8221.573,2635.9181,3468.2675,10749.2681,7113.6982,10853.5385,2728.1178,1381.0598,47.6542,9454.6087,12218.1141,11545.8889,19124.9509,14898.7897,19845.4861,16473.7176,27411.1515,6100.1508,22963.8367,20342.8043,20256.7239,17581.07,13324.8524,17145.963,
THREOCAT-PWY,0,400.7497,403.5843,365.2902,798.2004,249.9785,0,0,0,146.1808,118.8802,0,0,163.8534,100.5217,0,81.3126,162.527,180.7583,208.8273,0,0,705.0198,90.7088,0,169.8179,919.3538,0,0,123.837,192.7199,0,294.4343,0,326.0348,357.6087,426.0567,0,221.7273,0,71.1645,38.5611,89.2369,0,190.4482,0,80.0317,86.6693,532.1135,55.2107,0,0,479.1867,526.7439,223.0346,194.759,43.1351,0,15.0959,0,152.6603,0,316.5002,308.3487,53.8927,0,0,489.1573,95.2325,37.534,0,814.3655,330.9725,16.1716,227.1401,579.1989,1.6241,1.6245,1.0831,5.4137,1.0822,1.6235,108.1026,4.3285,1.0831,22.5712,
THRESYN-PWY,12481.0501,38470.2216,84859.4522,61658.5422,62426.6197,143395.047,24313.5633,28227.5113,24771.0879,36730.1173,31814.803,7403.6749,10802.3348,19605.1817,26849.7709,16682.2997,48662.4278,26288.5785,144071.4787,39542.6472,12717.0863,20339.0653,21065.5456,50837.4864,49216.7494,100610.0475,50713.4642,24921.486,31740.6985,45331.5916,46162.4227,8535.7029,160012.2987,11733.931,27579.638,176719.6105,115431.2698,5511.2553,23483.7426,29861.9266,18115.5583,18074.6336,12417.5499,1920.2844,51546.9864,13331.4644,21919.0689,59210.9846,55611.2362,21283.8505,72299.0965,44478.3882,111263.5581,129926.9092,48144.1403,50797.671,38241.8078,11682.7118,25164.2954,5984.6293,29794.673,8180.2988,117682.8623,30376.9925,47193.4635,24218.488,16149.0644,66768.6984,52154.0878,4615.2455,12957.2446,98245.7183,35616.2469,23036.2714,61754.1183,36358.1555,86509.7587,140814.5057,132711.7313,78468.3646,65479.1141,108806.7062,71463.4326,41754.6503,279592.714,47987.2984,
TRNA-CHARGING-PWY,15524.209,33304.0711,87468.8743,65370.6045,59822.3612,145150.0057,31418.4765,24048.21,26883.042,38507.8376,32632.3921,7579.4315,12008.6163,12581.7076,41138.1614,15939.6246,47850.7603,33345.88,83342.8429,24005.3281,13680.6354,29888.873,21187.0838,22572.3134,12504.9653,52125.0068,46856.6072,5414.6114,13814.7684,42106.9611,46030.1306,8827.6309,96123.9043,13861.3911,13746.0214,179076.9934,112819.7048,6264.4834,35545.4705,30884.3271,11467.8524,15051.4695,9336.2155,2713.8412,37958.7782,19219.4864,30489.9164,37193.6312,46408.6663,28116.7637,17429.3015,7641.1663,105773.8588,64758.6725,48603.1785,110412.9888,24734.3762,13753.5431,28748.6626,6595.7353,21755.0841,9948.7772,100288.3527,21352.1104,23761.985,26008.0123,19087.5815,66280.8061,47759.6339,5704.2266,1310.4688,73720.7743,34365.7563,28428.0034,63478.9413,34913.7591,82119.0661,94166.8947,125198.5241,74968.1692,62602.8591,86429.982,75425.6042,50518.3016,90929.5161,52635.2097,
TRPSYN-PWY,5593.4664,6868.0349,42194.1279,26694.2201,23617.6897,7310.1607,12679.0705,8128.5639,7922.0028,18213.9132,19021.9067,1680.0337,2702.5426,2872.6017,3187.8435,1956.1463,7265.9692,6509.5998,16634.8396,2323.9213,3726.7583,10241.9747,5823.7539,3541.1535,477.4619,7332.6601,33493.4564,293.7466,2677.1016,30473.9217,15088.5787,2541.1096,7017.6081,4684.1512,2324.6303,14167.154,41610.1103,2275.7954,2765.897,8010.1259,1148.476,2812.5471,1257.1189,369.905,7044.0131,3330.1699,3034.9181,8900.3694,12604.4223,6718.4876,2581.5657,601.2555,23409.1875,11846.6455,7559.5203,6700.315,6410.4811,7053.3072,10769.6912,2397.7684,2760.6557,4035.6988,13891.7422,6135.116,4870.5664,13477.6673,9128.6399,13401.0913,2515.1898,2130.3155,35.0959,15310.0489,12428.8845,10918.0614,33027.6003,24917.1158,31760.6612,23350.6007,34463.7969,8881.8066,38794.5032,21675.509,25485.2004,16815.0065,15130.9095,20893.5295,
UBISYN-PWY,23.8129,278.4833,471.4184,205.5446,445.9399,1344.053,2.3992,28.6253,45.2571,186.0508,124.3933,14.1353,49.584,101.7353,82.5431,68.3238,409.9545,142.2163,135.9327,118.4457,35.5814,28.6251,411.2802,53.4217,47.1048,125.8174,975.3809,25.752,2.3973,106.3992,128.6511,14.2465,367.5595,162.5449,185.0444,11059.2337,237.1707,55.3652,135.7043,11.975,36.1774,21.2318,48.9426,0,136.9687,143.0824,122.1166,46.6384,353.4651,26.7905,2.398,32.688,323.8167,315.9197,138.6249,112.1432,24.0886,0,8.3713,53.7738,115.2849,0,2661.5029,224.0345,29.8631,0,0,864.0546,86.9598,20.9624,0,432.4468,248.7861,28.0784,227.8452,1537.2877,12.5927,5.3932,12.5947,886.1863,720.5877,67.63,41.267,2776.1526,7.7919,17.3863,
UDPNAGSYN-PWY,15194.4074,40279.6031,69087.6051,61032.9371,57844.7136,145821.6515,28650.995,28694.3756,30893.1611,34431.338,23157.8735,8657.537,12164.6779,23573.7074,42851.1278,18203.1146,49770.5777,31023.7016,143119.9768,67173.598,13227.5826,29400.6518,22739.3445,50837.3344,95970.2323,99305.5047,29004.0926,32410.062,32457.2225,26748.8422,41442.6745,8581.7039,162500.8639,12435.9114,27359.5309,177580.0064,115024.4509,5305.149,35963.0832,39456.275,31465.6908,21494.9273,15722.9102,2786.3026,52636.894,30401.3719,30712.0675,58625.6906,54578.8478,35299.6713,73417.9491,69857.8893,105283.135,128138.9135,47968.0269,107630.3071,37222.0563,10489.3742,29678.0241,5820.1667,44619.3619,9280.6943,121842.3911,35324.4878,46504.0928,20611.7764,14924.2728,68998.3392,55079.2231,5106.3296,45731.0651,95502.5763,31007.8296,27813.1955,53653.9468,19783.0541,102270.016,138119.3113,153134.9722,84533.2468,42737.9882,108923.4757,70036.6487,51040.2455,289654.2225,46321.2154,
VALSYN-PWY,9900.8419,15572.6714,66501.4576,52418.8067,58428.7162,36671.6862,24062.1434,11186.9892,14639.8563,31993.1709,27191.2684,3442.9923,9269.7857,5769.3126,8315.2231,10004.51,38054.5342,14827.1941,34757.5862,5742.0059,10593.0224,20072.3715,10838.7203,7581.9152,3002.0026,16663.346,45396.3555,1313.153,4102.5484,39739.3617,42689.1276,6495.737,32012.7284,10264.5188,5313.2684,53173.9981,77931.2512,4729.9969,5105.2222,14890.7941,3070.8593,5950.7676,3032.4206,906.0485,15159.0137,6502.2427,10187.3158,14842.7054,27332.4403,13492.9745,4811.7481,1983.4946,71717.2153,24236.1795,16854.5087,13742.0302,10073.7581,11396.8216,15103.8131,5033.4608,6458.5983,5531.9131,68520.7039,12247.8573,7733.3335,23086.5218,16526.4875,56793.2702,31845.8025,4666.6736,249.3137,40781.9588,24386.8669,15866.9476,53477.3498,41456.5106,57087.278,39308.4608,74713.5915,26072.8164,70524.6816,42449.5818,63413.0259,34308.2639,28134.6926,54968.1615,
