#OTU ID,SLCFP021,LYZdtt351,SLCFP069,SLCFP111,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,LYZFP304,SLCFP067,SLCdtt019,SLCFP051,SLCdtt002,LYZFP328,LYZFP317,LYZdtt328,SLCFP093,SLCdtt021,SLCdtt111,SLCFP091,LYZFP327,SLCdtt074,LYZdtt304,LYZdtt317,SLCFP073,SLCFP128,LYZdtt305,SLCFP092,SLCFP002,LYZdtt329,SLCFP019a,SLCdtt092,LYZFP316,SLCFP075,SLCdtt020,SLCFP049,LYZFP339,LYZFP315,SLCdtt128,LYZdtt341,SLCFP050,LYZFP352,SLCdtt051,LYZFP305,LYZdtt340,SLCFP127,LYZFP340,SLCFP129,LYZdtt363,LYZdtt365,LYZdtt315,LYZFP351,SLCFP074,LYZFP303,SLCFP003,SLCFP068,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCFP001,SLCFP110,SLCdtt068,LYZFP353,SLCFP109,LYZdtt339,SLCdtt003,LYZdtt327,SLCFP020,SLCdtt067,LYZFP329,LYZFP341,SLCdtt163,SLCdtt164,SLCdtt145,SLCFP164,SLCdtt146,SLCFP163,SLCFP145,SLCFP165,SLCdtt165,SLCFP146,SLCFP147,SLCdtt147,taxonomy
PWY-6263,2957.9884,5946.8986,675.3923,820.29,6757.0728,729.4305,828.0157,661.8914,9075.7506,334.9097,207.5759,1013.5163,1443.7091,7338.2177,10498.0268,12445.2487,1248.2414,1310.4684,1598.3354,1204.5056,10969.8105,1624.508,62190.9257,31037.8862,320.5251,651.4795,5115.2776,1261.4223,745.061,15422.9231,1077.5246,733.4165,8879.8777,484.1486,1434.0609,799.0504,6020.3994,7111.1926,1184.2636,28701.968,555.8165,7573.2601,966.9198,7663.2086,4333.9457,273.7213,4478.1151,500.188,8593.9961,876809.7116,3019.4224,13144.0821,302.862,7007.5431,1245.3682,416.8629,5466.7834,478.8647,1090.1713,7798.1761,48022.0287,7292.8853,5631.9847,196.9315,125888.0048,848.9869,462.2186,855.4357,5029.8869,913.2702,1606.5108,1234.065,4109.9359,1791.045,409.6398,13903.8496,5114.7571,13196.1305,2882.336,10205.6942,1525.1827,718.3987,3035.6741,330.7883,2944.9525,1971.5511,1623.604,2050.0338,1314.8141,
PWY-6269,5829.9881,17175.7074,2736.6092,7713.6728,69358.3458,13844.3284,15666.3285,6552.4859,35714.8087,2904.9357,1505.9962,10691.2208,18636.6595,18309.6078,84376.5097,59483.9198,9915.8342,5544.5209,15176.8783,9424.9333,8134.5653,33279.5479,88103.0349,214801.9966,3763.3354,4887.0146,15661.3497,14498.462,6322.2327,54237.6811,4616.2169,17517.8133,46290.5468,4326.7529,8778.704,7658.5409,11552.9978,50576.8983,15857.2481,759861.5885,5601.7075,15695.9955,10583.544,37736.29,48875.241,1874.2829,14577.4617,3623.7418,43576.5467,67519.5655,26531.1139,20976.9476,5275.3657,25586.426,9206.1472,2800.0774,15509.5248,3679.535,6659.6876,20602.5701,28769.3675,48790.8643,22562.0458,1498.9984,343408.7863,6741.1338,4792.7317,6040.2765,15655.4868,5385.0229,6651.5638,10758.9438,7241.9847,5633.7138,4000.11,39675.286,19578.3383,29680.4089,51680.7868,19108.6123,9005.7648,7539.7364,10342.4304,4484.2032,9578.053,25211.6123,10909.2748,8855.3686,16562.6704,
PWY-6277,16530.9954,183879.518,11001.1399,14849.0256,99713.5135,26037.7106,23039.4429,18062.534,104267.5042,14684.4523,11680.9737,21497.9668,37309.0194,48654.0282,201526.7881,105914.6689,22428.6086,10206.53,22420.8734,21258.7006,111662.5411,70402.309,172078.2954,327205.7034,33219.7511,22412.041,108025.1085,35840.3854,15445.4506,113940.6055,17030.0278,34301.8783,127236.565,13535.8844,14180.317,20124.0195,76286.9696,141160.5416,28603.162,845444.7585,14360.3098,40949.863,20136.4965,378515.6465,77877.2644,17154.0983,50952.8188,11941.6734,73053.4117,1093312.735,62515.435,62148.6202,25156.7957,275054.4118,22284.3231,13312.7597,30404.1267,22968.4319,27459.5304,149062.5978,145636.3454,193225.8411,42478.2071,5175.4225,510412.8836,18433.6893,8772.4557,13223.7516,32770.8799,16067.5165,17661.243,38197.9239,75241.5252,18208.4524,23573.7373,80558.5599,53507.2725,117396.7707,85311.5974,91796.2473,30560.7786,14959.3158,30376.8114,34992.1973,26750.5088,78614.2833,39416.9086,23649.3396,60483.052,
PWY-6282,518.2449,1559.697,147.4971,284.5963,825.7257,68.2875,140.2037,38.6466,673.7463,196.3097,69.3046,252.7158,285.3594,443.1434,5488.5767,781.751,445.7831,150.9155,85.0128,306.0334,962.3511,154.7402,4619.1341,830.6419,56.3354,208.6968,809.4069,390.3072,183.336,935.2057,458.6298,114.6034,954.894,47.8899,162.0361,337.7637,1171.0861,896.9919,75.4724,1092.5024,269.3836,774.1546,89.7521,449.8016,482.2554,57.4694,619.7586,126.3001,597.2355,648.5229,7594.6283,1807.8749,23.9846,744.6755,202.8399,184.3558,282.7176,84.9889,139.0646,1842.9163,737.6696,1204.3823,196.8905,381.675,34210.75,412.0769,120.2477,121.6977,497.7247,382.4056,1958.9324,387.7448,1122.3863,674.1866,387.8107,827.9158,589.3353,937.2992,136.3989,3624.6017,443.0634,13.9419,405.4423,895.8027,274.9542,572.8467,142.188,1215.12,308.4353,
PWY-6317,14465.6287,154622.9231,10011.7411,15821.2389,89838.5881,21390.1268,22725.1597,15726.8403,88085.8228,13235.0137,10572.2742,18623.6827,32982.602,43950.8413,178418.3341,92823.7737,26844.4482,8707.9344,21598.516,25609.5787,100496.1854,63158.7426,113316.9438,312739.3229,28926.637,19053.1398,93512.4588,42540.4535,17784.4662,104461.6919,16136.2203,31662.17,109797.9765,12110.4267,11483.2303,16573.9517,65826.6349,122452.8506,23762.5608,911622.4107,12312.4989,35423.3414,16562.574,321473.1649,66467.7865,15138.234,43952.9049,9956.3699,65411.1765,77259.9295,59007.1292,53031.7978,22190.0159,232888.1535,22990.274,12362.4202,21294.8077,19711.8744,32857.186,125822.4177,95788.3917,163855.182,34322.3112,5446.2472,408324.0658,22467.6318,8655.5047,11330.338,29133.4538,18178.6566,14612.9741,36711.3866,65297.9198,17083.3256,21856.3473,70053.1571,46205.7175,102542.6032,77596.3242,85093.3768,30647.074,15242.2735,27013.7868,38048.0929,26310.4621,71512.5403,48827.4536,23566.2468,52832.6148,
PWY-6353,4419.2882,14569.7387,4886.9993,5123.0602,19128.5562,9630.9821,5522.5571,2687.7277,23165.0786,3708.452,1594.9843,9824.262,13596.4182,10733.1867,19341.0584,30846.8535,11123.8054,2407.0576,6351.2381,10059.7463,8940.3623,10123.2321,63644.5676,25021.6644,2216.4915,7574.7082,12722.9235,11817.0438,7587.3706,29047.3678,3517.0758,8634.2727,22198.7502,2051.6688,3826.7494,9593.7583,10139.2205,19125.8466,8671.7623,20902.3772,6408.0276,10472.4252,8997.5068,10508.6214,16066.6721,3343.2567,11187.8684,5158.9881,14610.18,26423.4436,34567.382,15230.2184,2511.1677,14114.1208,12061.1461,3893.0982,12832.1817,5462.7135,5554.1574,18081.9551,18404.1587,23541.3876,14686.739,2079.6936,334919.1187,7913.6283,2529.5894,5171.1778,8462.5539,4278.5898,8742.8655,10163.5328,8012.749,4611.3466,5146.8027,20842.3145,13721.039,28472.7236,14360.825,22385.916,6468.719,4856.1469,6017.4511,10272.3048,6801.475,13822.0608,21431.0506,13564.4446,19621.9004,
PWY-6385,15311.0371,164402.8609,10009.1112,16029.9804,92566.7866,22608.5576,23275.288,16405.1121,92981.0441,13158.9717,10806.2989,18693.9867,33583.9654,43656.5729,183895.2577,95109.8057,27296.2953,9355.1225,22953.9868,26069.7916,96452.8624,64046.9701,147739.4648,305816.5811,30243.571,20026.8354,99199.9848,43441.9308,17808.5005,103773.2265,15102.7363,32455.6951,112957.1533,12431.2742,12950.7261,17494.9175,62534.5738,125535.3182,24551.102,823810.4486,12961.7234,36876.0081,17694.4264,349402.0616,70661.9525,15880.5344,43514.0487,10285.3373,67312.4365,909592.4025,54348.2842,55687.4425,22869.723,251194.2914,23226.9864,12444.4913,26802.6382,20754.8335,32612.208,133517.4088,128302.6316,173686.1468,38526.5082,5640.6044,365372.7664,22603.9641,8806.9883,11861.4793,30070.1262,18134.2498,16266.9981,37407.7856,65708.5695,16922.3521,22457.5762,73984.822,46744.0057,104497.9888,78784.7982,90099.9703,31266.4727,15230.184,28945.1048,38991.3494,27139.0902,71865.934,48495.2219,24019.9628,52462.3111,
PWY-6386,15633.8957,163068.4101,9819.6294,15927.937,95103.3008,22936.6908,23387.6888,16379.8657,92690.0242,12554.865,10787.34,18863.3102,33695.8189,44503.2763,180958.3184,96202.6892,26792.4586,9568.9956,23020.9082,25606.5825,97508.5313,64666.2247,148292.7719,303996.0175,29868.8577,19862.4132,97742.9603,42637.9303,17605.7609,104388.2599,15760.8694,32403.2154,112198.496,12404.5863,13176.8395,17607.8304,65021.7279,124309.8416,24952.4282,825091.4626,12937.5654,37462.4245,17966.6412,343353.0613,71654.1772,15653.312,44789.3977,10242.153,68757.5999,910772.7528,54458.2035,56776.1742,22706.8015,247244.93,23055.9957,12023.3748,26912.9939,20500.1728,32004.9202,132378.5464,127693.6256,171686.777,38486.5612,5566.602,362470.9527,22277.742,8839.7588,11907.3028,30604.1867,17821.3784,16243.5531,37376.5688,65595.4354,17395.2181,22052.353,74722.7109,47700.6905,103572.8801,79888.965,89426.1961,30687.12,15227.4299,28906.1611,38108.1364,26643.9076,71471.3317,47524.3689,23743.3851,52313.6355,
PWY-6387,16129.4887,170056.8109,10211.2076,16286.3218,93847.7978,22916.3582,23594.9538,16763.4459,95039.242,13509.6886,11307.4766,18958.937,34114.8736,45485.1601,188867.9127,96602.7754,27893.5166,9702.1482,23310.3346,26597.3145,103116.8711,65211.5504,152112.262,309586.2949,30994.2999,20403.9199,101803.8528,44424.9042,18099.5575,105901.3379,16614.3605,33113.237,115525.2068,12695.0053,13241.4076,17688.1487,68997.7162,128501.2211,24889.3212,827696.2652,13160.5489,37776.9828,17917.7163,359224.9995,72122.6891,16246.3015,46474.5153,10466.3069,68205.9026,910313.4863,56257.5033,57424.3839,23382.9087,258039.9362,23573.0661,12737.6458,27202.4495,21229.061,33425.7441,137495.0097,131036.4096,178157.4231,39187.0894,5756.8433,466730.3006,22978.0652,8941.0645,12053.6565,30585.1071,18411.3585,16638.6918,38113.5508,68655.4476,18142.236,23019.3938,75094.8538,48851.1283,106639.3556,79943.4773,93020.5179,31812.0516,15511.2458,29782.0385,39849.9896,27612.9756,73662.5146,49348.9879,24405.823,53788.2723,
PWY-6396,509.545,926.8282,176.2263,438.0542,41.9581,157.7974,241.2802,79.3281,346.1057,254.7554,59.577,214.3633,598.7295,150.277,10014.4222,177.3157,2487.133,274.5995,289.5428,2340.0456,383.5561,166.5925,301.966,295.3841,15.9908,43.8179,243.451,2030.5807,758.5248,219.8733,535.9267,400.9593,374.641,0,354.5236,267.8827,59.8837,553.7104,156.6702,321.9887,215.6648,83.2336,199.1046,1180.8009,27.9352,47.8232,75.6809,0,104.7326,142.5152,143.3168,319.2125,31.9377,1095.8348,992.405,205.2442,146.9047,51.838,641.0006,478.1707,791.9074,427.0207,789.1454,259.3841,302.8103,1177.5584,181.7529,98.5278,67.0618,660.4542,176.3214,1021.6564,446.8868,646.9037,71.734,210.4799,87.5699,127.7564,589.715,183.4226,146.4208,31.5918,142.6964,190.5185,272.1809,640.099,228.0132,307.7142,356.7376,
PWY-6467,4586,8203.35,1763.21,1869.95,6378.46,2124.73,1356.45,953.95,10632.76,4628.34,1102.52,3562.8,2306.13,11719.56,12169.43,13688.69,1865.69,1608.48,1518.11,2924.48,27780.2,2841.78,58370.7,24347.37,4008.73,5067.33,6359.48,2428.31,2383.48,21549.51,3930.2,728.39,16668.83,1462.16,1700.29,6771.32,14096.93,18770.31,1913.02,27225.47,4206.96,8953.35,3318,5587.31,4515.86,2625.85,8335.67,1817.53,11499.11,874252.38,9733.81,16912.05,3568.08,10966.12,3131,3827.92,5371.15,2838.95,2198.5,9361.06,45561.9,9067.33,4945.07,887.26,126775.88,4866.78,1186.37,1441.07,5537.83,4139.35,2011.17,2515.7,14960.07,4502.27,1928.88,19803.84,8038.07,21356.85,4239.46,8172.04,7691.48,1460.37,9038.06,6773.7,5566.85,11282.97,5699.83,4312.38,8651.88,
PWY-6470,106.6935,2050.3975,4.7974,0,252.2601,0,43.0797,45.4637,773.054,47.7991,151.3486,0,918.7623,415.78,21648.446,440.6312,4.7991,71.1374,0,43.1228,930.8802,348.0415,699.5863,830.1545,202.6105,35.9273,1302.1836,0,140.3781,702.2367,192.5252,9.5969,953.8263,69.1774,64.2385,0,234.1076,1392.5466,7.1966,470.4151,0,315.3584,0,2975.5541,88.6587,64.5286,114.8246,7.1943,325.5116,379.5174,28049.6197,391.8757,112.2093,2662.7245,119.2938,57.2941,23.9704,76.5091,67.0506,1133.4177,1738.3226,1095.4386,35.9596,569.5001,1384.3608,276.9833,0,0,107.4097,7.196,1592.8958,22241.7139,1370.4003,167.657,45.5065,422.1036,119.6243,27426.5548,851.5758,3273.8865,28.7654,0,88.4653,190.2696,38.3272,269.9424,169.7608,38.3262,100.551,
PWY-6471,8003.3317,152946.6422,8095.8111,10362.631,25455.2696,11634.144,13908.7126,14160.9866,80637.1789,10602.2089,9575.2794,8765.0137,25315.4472,17340.6809,174236.7494,52399.359,24437.4379,5330.8858,15569.6242,22507.5963,55403.5216,47449.3695,84448.7473,235269.2123,27376.0451,16477.2289,92396.9268,39871.9266,15144.2603,49650.7607,8043.9296,27461.9464,99506.2987,10596.3785,6597.1321,8336.2851,46626.301,112078.0526,13459.3857,247080.7473,8137.2468,23864.8349,8007.2745,330284.1584,51067.4285,14175.9131,32523.5383,8365.6641,28362.4516,26952.7991,40486.1768,34156.0289,19894.5638,235518.8249,18783.7886,10014.6571,17633.1212,18707.193,28224.8838,122751.594,99434.5356,161489.8926,29517.2836,4906.7685,103896.3702,18951.9581,4722.8604,7771.1196,17659.3614,11998.6436,13280.9783,29422.0701,49641.6923,9515.9559,20566.0355,31128.8706,35217.4808,82066.4811,44431.8546,79679.0521,22207.5223,11098.3467,21726.0924,35047.6913,18706.8253,53853.1644,42309.091,18440.0607,37431.1013,
PWY-6478,2074.4272,3954.2585,700.3974,2181.3527,16989.4023,3663.1646,4777.9113,1411.7492,4156.9364,626.0902,340.8563,2748.24,6169.701,3059.7869,1020.7691,12651.4144,2908.7239,1505.3474,3301.8075,2834.5865,1468.0475,10686.5409,24257.5874,2312.5455,640.2156,991.8151,1621.4639,3294.2348,1572.6716,7307.151,1324.1931,4222.155,3144.9481,1032.1346,2823.0591,1787.6567,1577.4495,2766.1192,3935.266,3496.3284,1422.3022,3043.0742,3065.1356,707.7734,8558.7261,360.0277,2024.7224,818.7042,7667.9635,3185.2079,6150.2304,4120.3893,985.2902,1663.3637,2192.3544,626.5449,2540.8353,719.9189,1939.6232,4967.4888,3007.0668,4311.3652,5772.6184,395.4655,298516.7861,1896.9331,1481.0646,1968.7294,2831.8092,1751.2242,1604.8456,2481.7055,1038.5284,1835.0635,913.7464,7129.0772,2901.6104,6370.651,18654.9319,4293.6021,1201.8692,2333.5094,1221.8415,882.8286,1651.0393,2864.7574,2233.8957,1797.2376,2457.2225,
PWY-6507,6388.2048,14993.367,3377.894,4777.0035,45872.4568,10336.0365,8450.6645,3447.8616,22240.1485,3823.2135,1557.6749,9986.9382,13142.5314,20587.1146,9386.7118,41168.515,6159.7401,2773.5008,5607.4436,7345.2761,36910.7991,22916.626,39485.4182,11666.4541,7165.7069,8680.0707,9233.8579,7325.4878,6007.7529,41943.6264,6138.6901,5747.7458,28770.9481,4277.8266,4922.5042,11692.7824,21394.179,29603.5612,13512.3545,19065.6147,7350.9422,13506.4762,8736.4089,5097.1613,21615.0501,4143.8545,15160.8902,4774.2774,29382.0782,14816.9211,35135.3187,22161.3464,7534.545,15968.7742,9155.3472,4040.7979,7989.0869,5169.6225,4204.234,14624.7314,6265.9869,25079.5454,8162.0106,1596.4892,393249.6894,9296.3399,3067.8104,4469.0374,10856.3252,7360.472,4448.0286,6915.5857,20743.4322,6574.6725,3398.2329,33623.9294,15195.181,34778.5141,27525.9143,13319.4408,11122.9037,6905.6541,11304.9939,9481.028,7553.3576,19453.8208,15599.1249,9992.7033,18691.1202,
PWY-6519,878.6339,2522.5707,254.1689,477.5339,1238.413,122.9645,239.5202,69.074,1184.2464,345.5582,122.7949,444.0778,476.235,791.7801,7245.768,1356.5299,711.2915,255.8944,146.5306,529.3964,1727.7821,275.4231,7148.5359,1459.9991,102.6213,373.9549,1368.8767,650.0518,321.0739,1663.4154,786.4996,174.3424,1694.4347,86.3722,273.1289,601.8314,2042.0231,1601.9636,134.5651,1912.8982,475.6149,1314.8743,162.0355,760.9431,786.7915,104.1631,1084.1425,222.4611,1056.119,1159.6558,10164.6795,3032.9488,43.8289,1311.5641,357.3392,325.5429,482.8811,153.2467,245.0617,2893.2661,1227.3651,2026.4514,331.1361,562.1458,49142.2557,721.762,208.1544,211.3749,834.116,667.1695,2114.5644,638.4564,1973.3455,1127.8329,631.0208,1472.5604,1028.9041,1678.8181,245.2339,4366.9907,786.0174,25.4153,722.7295,1516.7347,487.3879,1022.8723,256.8605,1871.0243,555.0093,
PWY-6545,3857.1113,9922.1769,1327.9341,1821.5514,8124.2831,3128.9301,2407.6935,3705.1631,17674.8827,454.252,859.3629,2536.8834,6622.4227,6166.3264,22763.799,18124.5077,3917.1315,2229.7127,3909.0575,4079.8328,4402.5481,9545.2927,84757.8551,60761.9772,1183.0412,1827.5108,6549.4588,5553.0188,2727.6231,17147.2508,1968.0976,4827.5552,14494.2426,1482.8493,2538.1143,1903.2581,4784.1127,11717.6487,3082.9957,52550.77,1701.3987,6113.0257,2770.9589,14899.8229,12924.6,505.4409,5514.6693,1320.5659,9037.5447,880605.4705,5061.7131,7278.3359,1379.4174,8894.3497,3745.0501,788.7757,7576.9068,1938.095,3277.3201,13218.4413,83697.2058,21431.9849,11724.2623,799.5605,155114.2243,2859.838,1119.0343,2113.1492,4686.0826,2029.6474,3101.7282,6225.0873,4256.9617,3112.9933,1634.5546,9833.6802,7408.1699,23129.356,10610.8568,22912.5241,3774.0469,2269.8028,5066.8393,3223.6192,4300.9783,8386.2562,5626.8713,4158.969,7508.2036,
PWY-6572,536.8765,948.5644,272.809,428.9362,106.79,260.8475,170.1217,109.5962,2198.1085,833.8758,87.7844,1241.1284,287.9769,1340.2177,70.1586,1111.6303,560.3683,104.3072,160.5286,963.0744,2024.2255,555.6586,1834.1535,1020.5321,1404.987,1154.9073,1686.7798,719.5976,482.8016,2225.0293,645.032,98.374,2672.554,294.4244,153.5678,956.2707,1500.3146,2867.876,157.6648,773.4666,1066.3579,1551.3424,203.7621,38.9348,202.1883,460.3665,1391.1935,421.6532,1064.0653,444.9896,10437.0297,2528.1795,584.5281,1084.8144,435.7569,567.4069,321.5137,374.4695,347.3505,1120.2432,158.0849,1745.5174,154.6019,324.8045,11040.0999,1933.7674,355.4559,231.1436,874.8423,1957.6079,213.6961,266.1995,1395.7921,731.7613,211.2882,2678.3841,908.1412,11735.89,411.5639,84.0887,982.4126,116.9098,996.6123,424.1967,132.4665,793.5277,194.3451,258.0308,1193.094,
PWY-6588,2087.6986,9288.4296,869.0649,2329.9122,29382.6754,8089.5717,2296.0195,1542.4542,14937.8413,734.9579,693.2294,3255.0837,6247.5585,8003.0263,1277.3727,19887.672,3111.7788,1666.948,3764.9484,3321.9918,5472.422,6605.8746,15412.4712,4709.3386,1159.6883,1822.5496,3656.9339,4650.0046,2348.0144,15307.4977,1505.5395,4872.3328,13693.827,1329.2323,3725.3609,1790.6493,6991.5648,11897.5938,5148.5856,11579.8135,2064.6341,9680.303,5608.8025,2121.3855,21109.2782,688.3591,7978.1868,1182.4834,18258.6779,18967.144,9445.9745,13681.5017,1428.8924,7276.9802,3668.7019,859.2433,13133.9182,1183.6293,1484.7775,13008.2365,10231.75,8737.1847,7682.3742,934.7546,80401.4406,3232.6845,1613.6354,3087.6959,8741.876,1995.313,3820.2296,4164.0977,4197.6956,2217.2462,1121.0612,22336.151,9725.4249,4391.3001,7177.0763,6074.9304,2077.4511,1583.5869,2582.4924,2222.349,2224.8626,6079.3685,4023.0533,3969.6697,6465.2324,
PWY-6590,142.1776,922.8258,0,123.5265,2103.8514,44.833,141.7046,73.4111,987.9437,78.3294,95.4444,117.5599,927.6824,727.4657,2534.4777,1594.4625,167.4529,42.1233,75.7236,6.7412,1440.9968,379.7665,10794.3585,1366.5156,125.9258,179.6244,1259.3566,185.9824,128.0609,1476.1789,163.948,0,1248.0135,32.3963,134.932,343.6874,754.5132,1254.7937,105.756,1362.7364,116.4612,510.1893,0,972.4743,932.356,92.3723,356.7076,29.987,1173.5391,1517.4351,9477.9481,1133.928,52.3952,1106.2717,60.174,39.8085,127.7863,160.1203,203.6948,977.6037,876.7008,1747.2223,34.762,696.573,61905.1447,530.8162,105.4029,0,360.0141,113.837,3267.9341,11065.1798,2028.7458,134.4272,602.6382,1241.55,489.6725,12101.3538,433.1028,65.3992,101.1161,38.0599,145.39,967.0029,75.1321,321.7037,158.4875,2293.6046,129.5518,
PWY-6608,3301.8453,9385.2654,3962.2968,4027.9365,17910.8517,11183.3847,5027.2364,1893.0899,16772.6985,2453.6547,989.3419,9242.8294,11556.7481,8606.5859,11426.1236,29573.6958,8446.9709,1890.6281,5516.1867,7419.1326,5241.9833,7520.1911,86132.3693,15662.5778,1289.3271,5435.6533,8102.4128,7989.4473,5725.9498,24420.029,2765.5341,6582.7272,14335.4541,1325.2194,3463.2754,8371.2877,6340.3731,11773.4764,9637.7801,13221.8513,5378.4675,7875.6776,8677.6772,6013.1118,13881.8441,2147.897,7906.5433,4322.7441,17047.0124,28166.5348,35265.5859,11380.8975,1503.9377,8364.1086,9991.8052,2640.3427,12529.5228,3752.4627,3521.404,12031.9967,11509.4923,15111.6654,11993.2209,1495.5384,403020.5298,5541.7418,1898.7924,4888.7186,7256.9146,2802.5462,7844.0785,7487.5158,4753.532,3319.4337,3474.5661,25448.8098,10365.4153,19274.5829,10535.4612,15405.8265,4178.6928,3587.824,4522.9953,6747.1044,4813.8845,8942.7863,16076.732,11519.0937,15003.2272,
PWY-6609,15828.7257,150486.5746,11839.1516,15946.261,91570.1538,26475.4889,22276.964,15353.4832,88887.9776,12526.8275,10345.2711,21718.377,37237.4963,45680.1569,181939.2858,96092.8762,24149.2147,9278.1443,21903.0019,22796.5767,103898.9376,60902.4942,121724.2972,284256.4573,27288.7602,20723.2851,91531.4126,35772.9931,17708.1168,107521.0863,15622.421,32584.0593,109190.1516,11488.6285,12977.2673,19718.6606,62093.4138,121488.154,29156.9518,802071.6715,14010.4824,35380.743,19588.4475,323928.7276,68740.3427,15108.9465,42407.8907,11769.5704,65851.6077,62345.8663,60992.5508,53727.6341,20784.8718,230808.2326,27024.2667,12391.7297,30802.8066,20486.4836,29545.4858,122549.0166,86002.9996,163460.1666,40606.5314,4986.7307,548509.5557,19408.5185,8766.98,13325.4773,29027.136,18047.6531,16657.74,36326.4148,66452.2099,17243.8095,21665.2345,76722.1894,45255.0358,106148.0761,77169.8433,87151.3935,32565.3906,16217.6118,26821.2099,34156.0551,29016.4433,74382.3117,51549.5001,28346.9944,57824.409,
PWY-6612,7549.8167,16897.606,4191.0383,4869.3199,25554.5629,9418.8703,5586.3569,3242.8898,23749.4974,7351.8255,2126.4874,11243.2458,8720.9284,15065.1453,41642.5874,31977.0596,7537.0399,4516.7934,6307.5658,8361.2757,19735.0415,14772.6573,90118.9917,64077.6268,5517.5269,6726.0648,13499.6681,9336.1927,4771.3883,33070.1246,6701.5016,6275.5472,26988.9996,3096.3589,5778.1789,9927.7168,13735.5739,26233.5494,8868.9704,56960.4222,7197.0637,12594.4172,8886.6722,23223.9618,17815.7221,3336.9691,10959.6173,3590.5369,23505.7913,85836.9753,33752.5413,20461.5958,4302.3814,16536.2498,6402.4016,6134.0167,13546.2825,3823.6424,5846.2667,17570.9311,54656.0725,24639.9491,17159.1497,2181.8006,343099.8954,8056.9924,2846.4718,4189.5724,9240.5148,6942.5398,7626.0082,22066.6728,15340.0508,7534.7372,4863.9686,26327.5084,12699.0102,52775.4605,19176.3287,25811.5964,9821.6189,2791.8226,12000.002,7822.4428,9802.6737,17416.3541,8652.1176,9207.6417,15087.6274,
PWY-6628,10568.4151,25603.9899,1236.0689,2672.8212,5996.1221,1850.3105,2725.1415,957.6958,5158.1495,2319.3505,3330.1037,3713.2247,6481.9415,26296.8653,8933.625,24337.151,2952.0711,5232.8237,2318.6418,3971.9279,57062.9261,2692.3009,16635.9882,10569.2364,1640.2291,4093.3919,4383.2404,4432.5034,3594.8096,37065.8995,12227.9179,1834.3506,10504.5419,601.2223,5364.4357,4238.9103,38653.9816,12927.3842,3549.8691,78397.2,3090.1077,13605.9935,1651.0568,7523.4283,13660.4971,2046.6032,26010.8641,2303.9848,12877.1311,13963.2547,12304.4807,26822.3207,1325.0138,9181.8179,4831.742,1920.685,3469.2934,2946.5362,7072.8772,19260.3885,17693.0824,10580.7754,3187.8499,1634.186,103084.5602,4622.4062,1438.0127,1305.0132,7791.3923,3982.8924,6099.4404,7562.417,26151.0097,12445.2513,2372.0374,20681.1292,23705.9647,17825.176,5622.9323,23589.7585,8507.8713,2814.9764,12511.6237,4465.4637,6417.962,19778.9665,6107.1241,5622.3474,16765.2891,
PWY-6629,56.7513,866.6505,0,89.3957,2688.3404,0,77.733,77.4394,1186.0358,0,47.4184,157.6969,770.5664,965.8618,929.6872,2113.8263,223.7013,0,0,0,1936.2152,372.5767,14898.6173,1471.0359,0,0,1627.8254,192.5511,150.975,1958.6206,0,0,1358.8751,0,0,432.9801,990.3547,1306.7971,0,1850.5141,156.9261,329.5422,0,1135.477,1201.4052,0,472.5858,0,1435.0397,1761.1364,11407.7353,1110.4345,0,1189.7027,0,0,47.9037,0,101.2577,1025.5135,1034.2522,2062.6721,0,932.1108,99108.7633,427.3046,0,0,364.2582,0,4670.7859,1120.9553,2683.9278,0,812.5821,1653.0954,647.7595,11.9978,2.9999,5.9991,29.9521,2.9993,17.9827,20.9694,35.9275,2.9998,184.6639,3651.4416,2.9998,
PWY-6630,10340.1329,25351.7595,1231.9487,2666.5252,5995.8216,1848.9141,2723.2983,956.9741,5151.5705,2302.2123,3248.2427,3701.4329,6471.9501,25920.0683,8817.8035,24293.8425,2943.0236,5194.8411,2317.7507,3945.3623,55275.1875,2691.6873,16631.0877,10568.2847,1620.3347,4008.7672,4362.7849,4413.8158,3566.9428,36839.3393,11909.9464,1834.1418,10440.5597,600.0434,5346.57,4173.2197,37569.0969,12763.6034,3546.3456,78392.1109,3055.4891,13523.0729,1647.7196,7457.8381,13655.0916,1987.2969,25558.0704,2283.0488,12846.5864,13963.163,12284.29,26496.2532,1316.366,9084.9839,4804.1859,1901.4567,3466.0313,2891.9782,7029.1738,19152.4854,17685.4067,10552.1966,3186.6624,1609.9982,102985.374,4556.1489,1434.8629,1303.3714,7774.1402,3954.0205,6078.1944,7543.1656,25301.8223,12137.3527,2352.2807,20565.1717,23425.2016,17735.065,5620.82,23528.784,8347.0656,2807.0385,12014.323,4351.0901,6358.2726,19556.6009,6067.87,5586.5716,16587.9228,
