#OTU ID,Itg.18.DTT496.S91,Lyz2.05B.DTT260.S101,Vil1.06B.DTT70,Vil1.03B.DTT35,Vil1.01B.DTT11,Itg.24.DTT530.S25,Vil1.06B.DTT72,Itg.24.DTT531.S26,Itg.04.DTT423.S15,Lyz2.06B.DTT272.S114,Lyz2.04B.DTT246.S87,Itg.20.DTT508.S3,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Lyz2.03B.DTT236.S76,Vil1.04B.DTT46,Lyz2.02B.DTT224.S64,Vil1.02B.DTT24,Vil1.02B.DTT23,Lyz2.06B.DTT271.S113,Lyz2.07B.DTT284.S126,Vil1.09B.DTT106,Lyz2.02B.DTT223.S63,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Itg.06.DTT434.S27,Itg.22.DTT518.S13,Itg.02.DTT412.S4,Vil1.03B.DTT34,Itg.26.DTT543.S39,Itg.04.DTT424.S16,Lyz2.01B.DTT210.S50,Vil1.08B.DTT96,Vil1.010B.DTT119,Vil1.05B.DTT58,Vil1.05B.DTT59,Vil1.010B.DTT120,Itg.12.DTT470.S64,Itg.02.DTT410.S2,Vil1.05B.DTT60,Itg.08.DTT446.S39,Vil1.08B.DTT95,Vil1.01B.DTT10,Itg.26.DTT542.S38,Itg.18.DTT495.S90,Lyz2.04B.DTT248.S89,Vil1.010B.DTT118,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Lyz2.05B.DTT258.S99,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Vil1.014B.DTT167,Itg.26.DTT544.S40,Itg.04.DTT422.S14,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.16.DTT484.S79,Vil1.04B.DTT48,Lyz2.07B.DTT282.S124,Itg.06.DTT436.S29,Lyz2.08B.DTT296.S139,Itg.22.DTT520.S15,Vil1.07B.DTT83,Lyz2.02B.DTT222.S62,Lyz2.01B.DTT211.S51,Lyz2.01B.DTT212.S52,Vil1.02B.DTT22,Lyz2.07B.DTT283.S125,Itg.10.DTT458.S52,Vil1.08B.DTT94,Itg.02.DTT411.S3,Vil1.014B.DTT168,Vil1.09B.DTT108,Lyz2.05B.DTT259.S100,Itg.20.DTT506.S1,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.013B.DTT154,Vil1.04B.DTT47,Itg.18.DTT494.S89,Lyz2.08B.DTT294.S136,Vil1.013B.DTT155,LYZdtt342,LYZdtt308,SLCdtt022,LYZdtt366,SLCdtt070,SLCdtt005,LYZdtt354,LYZdtt330,SLCdtt114,LYZdtt356,LYZdtt368,SLCdtt095,LYZdtt367,SLCdtt024,LYZdtt319,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt112,LYZdtt355,LYZdtt343,SLCdtt076,LYZdtt344,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt320,SLCdtt078,SLCdtt052,SLCdtt054,SLCdtt006,SLCdtt077,SLCdtt132,SLCdtt130,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt150,SLCdtt167,SLCdtt149,SLCdtt148,SLCdtt168,SLCdtt166
PWY-7431,16.6528,0,0,2.6659,0,27.1749,0,19.9465,38.9294,4.7968,3.7641,2.6665,3.8517,2.6665,6.6628,0,14.0392,3.9988,0,3.7887,15.5784,2.6659,0,0,15.9877,9.2931,7.6907,6.6652,10.6612,2.6662,20.6932,9.4088,0,0,0,0,0,5.8176,2.9999,0,0,0,6.3967,13.3275,26.0734,3.7636,10.0938,7.9968,5.0507,0,3.5553,3.732,10.8717,0,0,0,0,3.9979,2.6664,21.6545,0,9.4815,0,9.3318,3.1993,14.3968,3.8595,17.3244,13.0225,0,3.6359,0,0,0,4.7969,7.1981,0,0,21.319,0,0,3.6361,13.6115,0,0,10.8292,15.2976,0,0,0,25.3233,19.3483,0,0,0,0,0,0,0,16.9911,0,15.5051,0,0,13.3311,0,0,0,0,0,18.6504,0,0,28.4317,0,9.3331,0,0,0,0,0,0,0,18.6603,0,0,9.5482,0,1.9428,141.7582,20.8106,0
PWY-7446,75.8671,108.6825,1973.5,214.1645,131.1597,305.25,3538.5,153.6916,69,456.75,13.482,83.25,191.75,17.9167,28.1404,167,52.7943,209.1789,168.1194,63.25,60,4038.25,23.75,34.25,82.7899,147.25,52.75,58.5,72.3488,354.4478,51.7464,35.5608,5359.5,5852.5,4090,2175,2655.25,5.5,44.75,3023.25,10.25,4409.7479,81.8797,59.5,106.25,1430.0112,4074.75,64.75,13.25,43.9663,15.5676,21.5,101.5,4863.25,161.2247,1575.9904,2680,184.75,73.9975,18.25,29.2695,62.75,3140,73.7077,236.7304,77,17.5,66.6793,67.75,1810,22,2612.8917,67.7658,77.75,411.9457,13.75,4851.75,12,1190,2616.75,37.4753,157,58.7683,2655,1183.25,404.2206,68.0709,49.2462,483,128.237,211.3896,32.2465,52.7465,0,42.3573,40,60.75,187.7342,56.5,453.1811,0,44.75,0,88.9007,62.4736,9.6,24.5882,0,62.247,54.25,23.0828,163.9829,0,137.2091,61.3953,50.8502,13.0241,3.5,0,79.3174,15.6765,0,11.3077,222.1152,107.7075,4.4318,0.3327,0.3125,0.3331,0.333,0.3125,0.3125
PWY-7456,226.3912,103.5451,0,336.7314,49.1259,844.6292,0,262.4557,630.9988,697.7515,341.7693,185.327,295.1304,398.8674,135.5198,66.5965,768.7064,879.6331,1073.1047,588.5287,557.2007,438.2033,160.9512,167.6073,645.311,500.8187,719.78,111.8546,488.1435,237.9787,275.4653,318.9236,11.9654,111.1003,0,0,19.9036,706.4079,92.0363,0,56.5332,1.6739,126.7744,235.3112,334.1009,677.7526,497.2458,792.3815,304.4403,312.343,32.4852,236.6159,807.2407,123.5315,118.0468,3510.3179,0,174.8681,168.3283,534.4549,131.3733,482.1261,0,1044.85,43.185,625.5899,132.7183,198.7147,671.1105,0,616.1705,479.7416,145.9256,5.9913,907.3181,313.7219,0,7.7227,1104.1109,37.7089,160.8537,340.3293,837.3599,1.7152,5789.5704,141.057,202.7079,24.8256,1419.4446,343.5473,4168.8353,3771.0328,1366.8658,174.3517,132.3104,118.9579,316.3959,158.0434,654.5026,2068.7633,56.0903,2666.2863,107.6753,251.5075,257.5679,41.4235,63.4341,0,394.2608,156.7432,736.2314,1255.1349,45.8141,1881.5115,522.5804,409.8836,534.1577,139.0526,122.1953,223.5688,329.7772,328.6081,3.5901,1546.7712,544.3139,513.6272,2828.6744,4049.3542,602.1227,7635.1854,3805.1605,196.0885
PWY-7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2454,0,0,12.0006,0,22.4734,0,0,0,0,0,0,0,0,0,0,0,0,13.6978,0,0,0,0,0,0,0,0,12.6971,0,0,0,0,13.6643,0,0,0,0,0,0,0,0,24.3422,0,0,0,0,15.4193,0,13.4257,0,0,0,0,0,0,0,0,0,16.4119,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8897,0,0,0,0,0,0,72.4346,0,61.9578,0,0,0,0,0,0,21.2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8341,0,49.9116,4.4974,4.9661,0
PWY-7539,11100.5331,6479.1332,1977.5981,2413.7109,3394.4219,5967.2281,3562.3653,21910.465,15172.7584,3778.6503,4907.8275,17194.9138,6576.3162,5174.6921,10081.8365,4477.6291,5765.5719,3862.3166,7422.0583,7439.062,14485.8279,5542.7973,6150.4318,8341.4229,11856.1612,7691.3541,5959.9268,13769.5621,7278.8637,14782.4927,7688.695,4292.6554,5397.7905,8404.3581,4125.7433,2208.25,3202.8762,13060.876,20904.5013,3026.746,4377.6511,4459.4826,2193.7562,12784.2638,11405.808,15619.4471,5837.1624,6867.9573,6911.3915,8639.0563,11938.8381,7843.3814,12421.1386,5688.2818,2340.5477,5818.765,2714.6165,9917.5712,16320.628,6956.7832,1909.5442,9233.7732,3151.25,12715.3039,3931.3176,15859.0866,1962.6395,9504.7477,12052.8761,1825.1365,8230.9895,6632.5405,3152.6615,4610.9246,2625.3727,9478.0678,4885.353,9249.532,13084.1216,3024.5265,7402.7146,4152.6319,9354.7409,2699.8306,8257.9349,2352.5572,10314.3761,2469.4457,2564.7881,4310.5268,27667.4716,17633.9419,16651.7751,1713.2771,6791.6246,1193.9982,5285.9851,9634.1515,6021.4844,30150.0023,5142.2704,26205.2443,2917.288,11056.4581,4863.2946,6023.1375,2554.6035,572.0544,4871.1154,2248.5529,6253.3388,8702.8359,18812.1298,18733.6833,5017.32,28115.7677,5347.5536,13445.7557,5189.624,11166.8258,4563.6909,13921.0196,2262.3547,31641.7834,9696.3333,11965.5516,25960.8489,33402.8149,28693.4326,30960.8087,32590.7844,34395.7521
PWY-7560,14866.1201,10692.5373,2029.2025,2759.7722,5121.2962,11985.0866,3603.421,4917.1286,15537.8024,4076.9506,8434.8133,18737.4145,27208.9633,11467.9409,5866.3531,9443.4657,8222.0152,5452.5983,10162.6001,9290.8199,24739.9285,7697.8529,7798.6913,5391.2442,12312.7335,13372.226,13470.6517,13772.2752,27799.2621,26467.6859,7759.1036,12511.4518,5459.0719,8490.6132,4419.1881,2309.2252,3443.9545,20573.5829,40587.3659,3064.9165,7850.1008,4646.8924,4870.8571,14111.0195,14733.4941,9823.3518,8003.4338,9853.8793,5968.6538,6997.6781,16781.709,5064.9622,15760.7878,6778.7538,3417.4531,8615.9229,2770.0253,4943.3595,12131.1949,12929.46,2525.5734,13136.8688,3178.3019,19876.9861,5513.4316,22216.8023,2865.1496,12450.8485,14127.5086,1902.9248,11373.9865,9128.8607,4719.5675,7484.5531,3652.9117,11589.3682,4942.935,7109.6854,17129.6672,3672.5454,11514.1118,17141.4077,9663.221,2744.3566,10345.6142,4760.5284,20329.9044,4708.6416,4995.1959,13729.2578,30290.1152,26331.4425,25869.0183,3634.031,3628.7456,24793.2521,31260.7214,9373.1156,11393.3561,35669.5855,1283.1403,31136.3259,5413.6308,4048.2016,23341.0447,5001.1468,2593.4171,1485.5201,11238.3716,20737.3939,10754.6856,17736.412,1778.0191,16845.9708,36052.3979,93040.4717,7111.1922,13139.3254,5049.2993,6666.4039,5713.9935,15721.7716,3368.4638,27094.92,30332.5865,14182.5882,32805.4293,31522.4246,46894.5182,60975.2041,35093.0761,20040.3218
PWY-7663,30376.1504,16197.1434,2502.0893,7880.2001,29897.1414,21295.5811,4389.2447,40286.1973,112319.6766,7993.8229,15800.0161,41747.3902,46052.733,14112.9167,50374.1989,13536.378,30648.0341,10059.4372,20090.0296,20130.6579,38419.1163,12799.284,48329.1338,29272.1767,39215.0845,52849.7181,21631.9212,64783.434,34169.978,43001.5722,50695.7853,40774.6359,6523.5209,16865.8798,6612.007,3316.0413,6401.956,37509.172,82431.2578,3731.2918,13205.9082,6203.7171,18132.8423,35371.7733,28591.2328,32255.7741,14017.6129,23910.0622,17180.1246,51078.6216,22191.1533,35193.5404,31500.2222,11622.2299,26606.3759,19349.5917,3427.8276,20360.4085,32130.04,87684.3633,9014.7723,69668.9933,3788.5382,36170.7971,8968.2075,39868.4465,9880.5493,66269.8286,32319.8222,2565.1949,106508.6315,34367.2303,56501.5471,12603.4059,6306.2961,41816.3892,5921.8,37245.4074,31811.1964,6475.2652,14280.364,27926.7491,45950.4581,3287.3275,20368.935,8041.1236,27674.5192,8066.3404,16121.4167,45261.4225,83248.9228,39298.4222,34087.1193,9025.7605,15535.5838,48348.6117,35157.8733,15996.5628,112538.7858,50632.2838,31977.7557,46393.5155,7112.4346,33258.1503,41951.5972,12345.337,10454.6126,2110.6801,59902.8052,32573.4602,65539.5782,61780.1998,65229.9341,153150.1236,54687.0385,129155.54,44011.8863,35135.5511,10091.0109,26900.0096,53687.4188,29688.5988,6485.5456,121093.7723,35019.6013,28980.7254,86603.4373,156551.7615,145470.1461,67091.741,131677.9533,326078.8126
PWY-7664,293.0787,371.1075,2468.4642,803.6742,524.9162,1201.3656,4365.3202,679.1115,405.8112,1521.4154,79.3512,366.7642,741.9052,64.827,103.5295,589.3408,232.5177,773.6848,603.0646,267.0446,268.1224,8171.4061,90.8855,172.2021,382.4229,634.3964,233.4871,245.5145,226.0059,1274.8067,274.9183,130.6795,6522.7754,11389.3264,5940.7578,3056.4638,4764.4824,47.1687,182.9925,3715.5237,47.865,5894.2588,267.586,270.4539,400.3867,4618.0789,8533.2143,255.3794,67.1527,147.2138,51.9632,114.2218,439.4095,8665.4988,666.5427,5811.45,3373.5089,791.9874,369.5669,163.2577,105.5279,359.4695,3802.461,282.9258,781.5131,318.3,102.2745,282.4243,317.5358,2430.551,115.7172,8041.6718,223.5004,268.1289,1394.2114,64.2496,5916.6994,52.8207,4056.5403,4749.9872,123.1369,580.8365,223.991,3270.9447,5416.1105,1256.6416,254.9762,183.9542,2013.6115,787.9652,1911.2174,779.9311,280.8953,42.4924,163.4483,382.9326,334.4899,721.8422,335.0582,2026.8379,4.1996,364.8326,5.4873,438.1805,383.1044,34.5236,81.5167,0,499.5059,355.8049,78.8159,871.6252,12.3448,1348.2158,442.5808,475.3083,49.7796,78.1396,19.9929,322.5859,54.3537,73.2407,38.6455,1152.2693,573.3752,132.4829,53.1008,374.8218,90.5741,791.0381,289.836,29.6696
PWY-841,25034.7283,13524.9016,2467.5664,7329.9566,28610.2062,15930.6474,4342.9075,34382.801,106023.628,6629.0121,11997.3229,35858.0846,34053.4528,10045.3746,49911.047,11754.6015,29092.2174,8518.6267,17744.2774,17628.922,33163.6523,11676.0305,47283.0823,25032.9643,37047.6179,52010.1322,13779.2365,59099.5249,25926.5822,34251.0215,46995.9033,36096.8778,6468.7187,16174.7351,6424.0728,3227.6709,6217.6854,39149.2155,61209.4067,3709.0845,10474.5737,6089.629,16734.4992,29517.2503,23764.3134,31477.5029,12789.9076,20606.3191,15943.5254,50880.265,19730.3912,34277.9449,29075.9022,10918.3203,26099.953,17241.0614,3388.9014,16561.4269,27625.5905,84810.2851,8566.2676,67745.1529,3761.0477,33305.539,7159.0492,34008.7187,9354.474,64130.1463,25651.3851,2528.7564,105032.6597,31994.5713,55747.3373,10280.9716,5223.3371,37450.9529,5872.7487,31776.6074,24016.6162,6073.9505,13346.6178,16149.0186,45751.0706,3260.5603,18925.7053,6461.42,21914.3479,6431.5168,15661.9304,41913.3745,70525.9153,33681.8008,23954.7217,7902.2538,13718.7367,28477.9101,13151.3546,12928.0296,113414.8235,37291.2132,29112.4806,35933.4701,7643.9337,31453.8577,24537.4236,10576.2383,10036.022,1034.5453,57373.2467,21414.1143,64756.2021,60912.2091,52866.9812,147227.2092,37489.3648,48170.6012,42940.9427,30579.915,8005.2785,24717.8963,52886.6919,24516.9312,5183.1223,111514.4914,21327.3475,24863.5709,84797.4673,152802.9486,146723.4259,32822.6366,121971.9362,316196.876
PWY-922,25722.083,6884.8849,212.2423,4368.2144,4467.4356,11500.118,304.267,43151.2498,64755.2042,4405.2695,7197.2027,18434.9399,20582.2861,3349.7916,23471.5466,6418.3123,5881.8988,5400.4997,12558.9863,12910.5595,21055.657,4666.7066,3648.0503,28794.501,24377.6146,15533.8227,9452.9287,39671.3939,5030.1363,28937.6362,34161.0538,10775.9066,319.7348,9282.8493,1787.9319,763.7559,3075.3817,37378.6713,57614.8169,276.122,8220.5627,1025.1971,3278.2776,28942.6211,18952.2118,25320.6099,5676.0044,11616.554,17664.3093,18773.7995,7768.8739,38582.7229,25434.3065,4629.6197,5436.3475,22564.8923,298.3082,15733.2149,28688.4715,33100.1144,2292.4254,21033.9207,174.3553,15416.6235,4142.8021,12408.9315,3818.6051,6510.2341,22283.5001,457.1035,7192.8524,14582.3519,6208.3863,7006.6251,2334.2622,43991.5304,307.3961,30968.871,15276.5506,2670.3066,5238.9996,7357.4341,22139.201,182.8526,14283.1545,3928.0559,13027.6513,3245.2419,21843.4818,13877.9321,41881.9612,18366.6923,6721.1089,5263.9018,21528.686,4018.9789,2526.3642,18354.6986,13820.7587,13361.7432,24362.582,11560.2612,4602.7952,18153.1099,9684.028,18854.2461,12970.1461,1643.1776,9178.3843,7756.9877,23319.8833,21137.9241,62913.577,46621.78,16697.6319,25351.4605,10575.3731,19661.4666,6869.8463,31231.2945,11816.7049,10065.7876,2397.6142,53862.4158,5812.7278,18971.8923,71435.1576,71423.1598,97251.2472,4826.1069,60987.4464,116949.1275
PWY0-1061,980.3309,1072.1888,3204.1377,1745.0157,2091.6995,2858.3942,5620.8145,1963.2515,12096.6546,2774.5211,369.1093,1035.8804,1607.7355,358.8161,421.0086,1304.7081,775.8374,1648.8118,1221.8947,946.597,1117.4376,11840.6756,205.0612,790.8462,1706.9559,1777.4354,561.2586,649.233,676.5685,2431.8024,3970.5951,364.427,8398.849,15608.4216,7943.907,4009.2733,6545.7831,580.7124,446.8235,4796.9299,180.3014,7696.453,626.3784,992.4607,1117.3062,7952.1543,12371.8055,723.2524,330.4072,398.0982,250.4644,703.1139,1438.3426,12098.3504,2344.11,8070.1527,4364.4146,2428.6951,2367.39,629.1463,281.6423,1642.391,4889.5014,1377.1227,1573.269,1321.8977,489.4593,1295.0447,1185.6925,3188.5651,281.6287,14223.7043,519.614,510.3645,2638.3001,428.1204,7614.8775,183.063,8853.3818,6756.5678,414.8523,1171.3757,672.7457,4221.8449,6608.7478,2239.9528,803.9594,386.7818,3402.3827,4324.0935,3797.6594,2359.8626,1028.4194,162.4536,862.8065,5471.1086,764.4501,1212.654,793.035,4566.8745,42.9507,1588.8437,204.0484,1336.3207,776.1498,151.231,611.0162,18.9194,4794.9142,833.5413,1703.433,5122.4865,141.6534,3488.8433,3450.8622,2052.3788,623.7374,598.0399,203.1909,1792.4235,467.6655,335.3212,134.4873,2939.6035,3417.8487,1163.2437,20373.9138,1580.4117,7340.4676,3739.3312,2414.0458,3631.2922
PWY0-1241,1389.315,796.6554,1977.83,409.264,518.7986,1023.5785,3544.83,398.2738,1163.6614,827.152,309.5155,2311.1965,832.2073,1715.1276,219.6742,1341.5111,533.0909,638.3775,899.6285,1085.8999,2412.8651,4331.4728,283.1334,550.7079,720.5744,1497.3337,785.5777,846.7427,9933.092,1206.0133,494.4371,511.5788,5385,6056.4559,4092.4985,2185.2633,2696.8441,1111.7551,2515.3515,3023.25,519.2573,4447.2059,520.0242,1305.5226,2444.5907,1991.3146,4509.2193,1113.8065,419.9138,250.9707,2659.8613,286.1423,1459.4933,5032.9224,616.3658,2688.8253,2698.33,522.7304,1326.9764,848.7135,240.1325,958.3331,3140.5,1746.0642,694.1866,1233.9705,278.4307,945.6263,939.5219,1827,357.2045,3241.9001,351.1472,614.7477,680.8936,333.3105,4868.0092,554.4715,2675.3163,2680.7539,1881.5125,781.7385,667.2899,2657.7956,2189.3105,814.8294,5292.2064,393.945,1350.153,1006.9979,2333.0843,3585.6162,2759.6417,249.1488,253.9397,139.7118,1844.8929,938.264,353.3433,2371.6804,70.4634,3376.2766,354.9601,477.4979,480.829,374.7772,216.5932,73.899,395.2141,670.7892,734.3909,1188.0721,41.7519,1042.0846,876.5423,889.9719,290.283,750.2679,438.1022,413.0715,150.3362,1238.1274,257.8506,1444.8985,3097.2041,2240.9865,6702.0237,876.723,10243.9419,1490.6047,5624.7479,2190.839
PWY0-1261,4365.3089,4500.4694,3710.4853,2657.82,4434.2305,4972.5739,6586.8415,2885.6973,6066.9138,3989.4284,2408.3952,4031.6895,5328.7876,3844.8521,2031.244,6323.8306,3317.4358,4084.2115,6449.5544,2906.8523,5603.3164,12714.4079,4353.336,2619.8703,6009.184,6887.6868,3189.039,5831.3078,4986.9093,6231.5432,2920.2686,4573.2378,9919.1307,16699.3105,8383.85,4349.335,6700.767,5663.8219,9720.684,5612.4992,2786.3775,8592.6951,2859.4624,4175.3585,4829.1376,13842.215,13295.0193,2288.6034,2220.0976,2976.5138,7743.2716,2107.1964,5009.4286,12428.0807,3733.1821,15250.6107,5048.6983,3205.2933,4631.6899,4727.8949,1226.2778,4326.613,5772.7138,6161.5719,4214.1627,9102.0054,1269.1753,4871.2788,4117.0032,3531.06,6099.6209,14903.0199,3043.9612,6296.1808,3417.5011,2871.756,8999.6794,2546.4754,12480.0767,6751.9759,4725.6796,3085.601,5136.5353,4949.5665,14140.8551,4238.522,4587.2957,1616.6044,9474.5373,4021.3437,8946.7746,7494.0079,5997.8727,975.2276,2631.8681,947.4848,5201.0809,8093.895,2913.1263,12063.4037,1191.9157,7811.3375,1650.5617,1849.8473,2342.5559,4378.7476,2006.5501,315.7158,2197.5574,3037.2712,2807.955,6500.6825,616.4633,6007.5305,3953.1744,5706.474,1777.5296,2678.4181,2761.6829,3777.1762,1464.1613,7052.1366,1629.2352,10749.6782,7684.4904,8891.9495,14813.2304,6770.7497,24197.0691,13102.9557,8919.8266,17904.972
PWY0-1277,145.0389,175.0437,2325.1005,331.9242,181.2068,535.0383,4162.1493,257.1907,137.7134,695.0705,21.9627,153.9651,335.9803,29.2477,46.5376,258.3197,96.062,339.4497,263.3829,123.1951,115.6671,5085.5381,41.2598,65.5971,134.4693,241.4733,106.2237,101.386,116.5933,564.3975,102.9266,56.879,6294.2845,7317.8924,4899.0891,2598.8749,3276.5854,11.3673,81.665,3556.1578,20.1662,5227.1608,122.7556,113.7903,206.7841,2048.7912,5193.7457,123.1901,26.2166,60.6055,24.043,40.5038,193.7149,5989.8856,240.2706,2486.6395,3156.8064,301.1795,134.9229,37.6994,45.1436,117.726,3687.6189,116.2811,344.2913,151.3036,34.5706,107.1281,136.5574,2146.2814,41.1828,3522.8832,110.1481,107.4164,618.0678,26.822,5700.9943,21.3223,1883.242,3217.8017,58.1142,273.6037,94.4533,3123.7389,1938.2281,569.7422,127.2073,95.1886,778.4972,226.9147,397.4962,56.8007,99.0633,0,75.3409,70.6414,101.1104,302.1935,93.4989,802.0784,0,90.4788,0,149.5178,111.204,17.2848,41.2409,0,111.4423,99.9274,40.6608,293.9985,0,266.9386,114.0726,91.063,20.8957,6.9902,0,143.7219,26.2804,0,17.0906,376.7482,187.1565,7.6122,0.5217,0.5215,0.5217,0.5217,0.5217,0.5203
PWY0-1296,20640.5921,15539.1594,2149.8657,6928.4006,25768.0722,17156.4559,3781.7403,25419.8853,91368.0707,5614.6884,13290.6832,35949.107,45970.8965,10919.2913,42550.6287,10804.1529,26486.7367,8262.9866,17083.2613,15125.6003,36149.3995,10724.805,40338.9436,19137.8684,33607.5289,46084.5662,17655.8413,49092.0613,15531.0619,34018.125,39643.2889,34946.3761,5619.9781,13409.0891,5572.9091,2802.0101,5306.4318,32075.2199,61675.8856,3229.9963,9940.1398,5265.844,16195.9874,25020.7081,19174.104,26080.4592,11782.9087,20787.225,11843.9588,42944.6774,18391.9508,25727.8943,23144.861,9462.5745,23070.3931,10869.106,2928.5309,13509.8017,21173.1527,73279.2076,7415.9917,59610.0231,3278.5,28957.8007,6782.9638,37679.4766,8232.9952,55533.7891,23760.5095,2173.1252,90734.3773,27790.0635,48654.914,9717.0833,5090.7084,30703.2896,5101.9987,25397.8794,23521.342,5367.9134,12622.0659,24032.7876,38727.3053,2838.2954,10896.6467,6024.4245,17173.2989,6962.0131,9091.5549,41233.8499,70111.0916,31089.7853,22822.0541,7579.277,10261.5079,43573.0744,34203.3965,9869.8136,99226.3027,33491.4742,22786.9784,30197.6908,7100.772,27650.4795,35372.0681,7418.0169,7588.3891,1557.6476,53200.3369,30139.7447,55283.068,55697.3593,39183.0084,130260.6339,59402.0528,108078.2463,36921.999,24284.4231,5845.7968,19042.3589,45531.1417,28761.4753,6950.9186,102113.0389,34678.7591,17915.8269,72405.4887,128428.3582,123025.3907,60648.4737,101698.1002,265031.167
PWY0-1297,24843.7764,14101.7458,2336.3664,6741.3042,25275.3142,17806.9267,4106.2108,31101.0138,99004.2059,5915.5945,13391.7092,33599.5354,43970.5979,10029.1823,43991.8923,10798.6374,25078.6753,8272.5452,17535.7826,15963.3094,35049.4303,11099.7809,39793.0272,24117.0303,34814.331,44515.1724,17788.1739,53844.4211,11270.2438,33074.4108,44281.2473,33769.9419,6111.8875,14692.9842,5995.5892,3025.0243,5738.0928,38770.8098,66365.7367,3511.9334,10807.8587,5690.4389,15473.694,29009.8871,20890.7261,28470.3456,12153.3435,20288.1059,15436.6374,43974.8737,15000.2348,32190.7407,26745.9946,10109.5942,22816.6086,16074.15,3177.9926,15227.4587,26035.5165,75618.3499,7269.9927,59440.0459,3565.7053,28074.7483,6859.7684,31281.9455,8152.7518,54428.6491,25198.0759,2348.6975,90024.1704,27971.2105,48435.6444,10110.1876,4773.6373,38391.1199,5550.8604,30397.5572,24074.993,5677.4236,10095.5497,23845.4922,40052.3457,3086.6879,15402.4752,6321.0573,17919.9401,6408.1333,12953.4645,39680.4798,67740.8605,29436.6849,20370.6339,7793.0758,13809.5729,43122.9025,30753.8865,14486.0481,98216.2165,28174.51,26121.2508,25103.3352,6633.7573,28530.9701,35755.7845,10931.944,9836.1067,1922.5682,52333.9996,29114.5299,56252.2352,52854.0856,48197.6673,130304.1983,52239.1404,110268.9094,36899.3405,26704.2031,7718.9084,24077.6782,45829.2846,24550.9045,5830.0246,101725.4559,28887.583,22831.8911,87157.6799,132025.5365,138577.1465,38784.2087,103451.0434,275947.8718
PWY0-1298,20476.5452,12595.0255,2376.8528,6362.6327,24554.539,16160.5813,4172.6491,31124.3062,93176.9347,5409.0217,12464.2065,28572.8612,38631.1968,9301.5201,43542.7405,9128.7731,23902.0146,7154.9015,15095.0026,14628.2402,29006.0801,10551.4639,39058.7933,21407.3416,32704.8506,42866.7906,16058.1428,50394.8723,13199.1473,28460.5391,41495.2263,32936.0791,6207.7965,14721.8262,6079.1162,3066.0942,5757.8537,31211.5761,59750.4107,3571.4546,10138.7383,5758.7202,14847.8943,26609.8745,18349.8375,27595.0758,11548.2992,17923.2236,12590.076,43313.8645,13334.3793,29407.0547,23115.908,9960.026,22274.5511,11691.6189,3223.1875,14838.1299,22254.8481,73838.4413,6921.308,57408.1806,3628.5523,24969.1436,5702.7668,27116.399,7739.4307,52875.5797,22509.0187,2379.0489,89008.9494,27304.1752,47976.3019,9085.0339,4135.0311,35173.5357,5643.3809,27650.6504,21390.5329,5553.3166,8910.6667,22694.908,38585.8328,3131.0378,10929.0177,5847.4817,15794.352,5661.8625,10658.9612,38253.4325,62998.2684,24989.3575,19478.3707,7205.899,11500.4378,42329.5155,28112.6348,10032.3207,97381.9959,27281.4522,25707.9214,24025.2485,5688.5413,28267.2931,35378.0303,7911.576,8532.2964,1689.4984,51309.0232,28532.0988,55048.0654,51118.6102,47161.4277,129131.7834,45733.8192,109766.0336,36173.5064,23777.8204,5396.9053,20717.8973,45385.7738,19001.2869,4734.7208,98429.9958,25580.7738,16747.6518,67203.8015,129608.915,116032.2203,38041.6766,99631.9018,273839.8997
