#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147,taxonomy
PWY-6383,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,131,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,12,126,0,0,13,27,0,0,8,0,40,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,45,6,48,3,0,0,0,6,0,0,0,0,2568,0,0,0,0,0,15,0,2,177,0,191,0,4,105,263,1,503,0,1,0,
PWY-6385,18573,17602,19861,28896,58591,25712,39071,20608,47698,30361,34838,48687,18140,51563,20202,49428,32675,36743,58382,47449,24013,67469,74011,28913,35537,41955,24331,29623,26491,30320,34050,11205,24866,18313,26474,37829,52392,49428,61664,45939,42744,32056,19214,40014,12948,56994,20750,18265,51026,26325,30420,23441,30625,52857,30005,9732,44265,84555,32283,20424,34594,25048,27940,40198,65895,50106,26646,58421,49190,28002,53866,13551,33907,28322,12066,34767,25126,41067,46119,16296,23823,26461,30359,29725,37926,31044,18201,24980,26944,44149,52713,30897,34525,28224,226020,93712,25557,23549,19329,14707,37665,92686,10329,21703,63357,97912,188186,151998,96801,35484,14992,22832,164822,21437,59912,67583,116162,66166,26797,27873,34725,174974,123110,225803,41254,125038,109493,13096,718063,37577,158777,29978,128069,136356,103584,46131,135722,100860,
PWY-6386,18446,17448,19998,28849,58168,25889,39038,20650,47653,30181,35128,48714,18215,51749,19989,50015,32744,36973,58522,46992,24223,66848,73460,28657,35154,42091,24151,29550,26350,30590,34167,11178,25121,18124,26677,38062,52912,49428,62283,46182,42962,32144,19211,40799,12999,56497,20587,18157,51866,26175,30600,23326,30302,53852,29662,9793,44946,83857,32297,20419,34315,25022,27709,40527,65648,50488,26524,57792,48469,27671,54454,13443,33982,28269,12051,34769,25163,41353,45943,16185,23555,26183,30198,29550,38388,30643,18189,25327,26765,43676,52731,31066,34847,28322,223063,96356,25994,23739,19246,14594,37761,93571,10519,21832,63712,98030,185969,150008,97104,35415,15242,23203,164719,21780,60310,69044,117311,66394,26969,27547,34125,172751,121780,222727,41286,125367,109804,13208,715318,37523,157043,29538,128455,141243,103395,47104,135728,101656,
PWY-6387,18968,17832,20187,29321,60065,26106,39753,20909,48587,30809,35331,49279,18460,52274,20490,50495,33141,37362,59080,48210,24389,68886,75908,29426,36261,42626,24823,30104,26902,30777,34504,11395,25277,18577,26992,38353,53709,51048,63146,46679,43649,32424,19533,42501,13147,58751,21024,18643,51808,26789,30935,25399,31062,55228,32096,9913,45088,86381,32928,20769,35053,25437,28506,40839,67441,51087,27034,59669,50199,29378,55365,13827,34689,28899,12280,35349,25605,41725,46760,16520,24183,26845,31063,30143,38471,31542,18553,25347,27318,45134,53696,31606,35042,28767,232812,95721,25991,23922,19807,15220,38422,94614,10628,22084,64790,100236,192932,156110,98744,36368,15252,23289,168401,21759,61601,68855,117347,67964,27298,28584,35574,179896,126335,232573,42162,125978,112660,13382,729721,38484,162870,30822,133090,140551,107302,47395,140572,104315,
PWY-6396,1214,0,530,1157,1755,526,823,613,805,557,262,416,860,1032,36,608,153,588,1208,674,521,1687,663,723,1605,1072,765,544,285,1167,904,199,404,0,1756,736,2425,2014,1282,1133,1257,1178,138,565,431,447,0,348,561,458,1179,0,0,629,0,240,964,2671,437,314,0,69,737,1392,1481,854,0,1132,1364,325,1051,769,1179,1513,147,1203,684,1101,566,0,203,0,1303,0,862,389,391,738,0,812,567,1020,680,1465,749,446,454,391,308,194,5536,4230,283,425,950,453,502,393,1345,513,369,389,4143,382,894,378,519,6101,521,245,718,560,597,607,1003,59302,972,266,327027,1955,45759,406,962,2600,2945,451,3703,2849,
PWY-6397,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4364,0,0,0,20,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,28,0,0,4,8,0,0,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,328,0,0,0,0,0,8,0,1,65,0,45,0,0,58,117,0,41,0,0,0,
PWY-6467,3624,12524,4663,7838,6653,5693,3571,5134,5597,14399,3779,16323,4724,7125,14517,7705,8244,7901,10603,12601,2151,7911,12197,5449,5592,4861,4811,10751,4118,4784,5300,1769,1604,13089,5325,3718,10625,9227,10609,8851,6526,5893,3414,6991,1979,7458,14125,4070,3155,3308,7728,9643,22004,14402,13287,1547,3709,10255,8659,2708,23665,14251,5006,4266,32094,6786,16019,10453,12228,15276,11790,1992,6197,8225,1574,12074,2711,3314,5544,11178,16163,18790,8469,20056,6652,19100,4600,2166,18264,5403,8491,12581,3496,5059,12762,8157,4759,2630,2036,2369,11401,15975,2515,2668,6292,17514,26256,10550,24872,2197,2649,3633,29322,6668,6931,14795,76655,16739,7277,5435,4487,10547,19607,13461,8076,123198,42400,2579,278476,5164,41176,3821,14123,3355,1988,1411,18278,12824,
PWY-6470,917,0,71,244,1628,0,429,0,33,192,82,129,128,692,14,20,35,571,471,265,0,1434,555,471,3574,439,225,196,55,114,10,28,0,29,38,321,301,1822,294,155,599,168,0,278,91,380,16,278,0,347,1910,61,26,62,201,15,74,430,379,126,0,16,658,90,2267,89,17,2255,553,180,124,0,789,3361,30,305,0,16,214,18,12,23,2235,0,10,248,42,9,10,881,208,220,203,1607,1760,468,0,43,98,303,2049,743,94,0,579,4482,851,2724,911,22,102,14,733,0,302,494,542,20312,42,62,62,948,1282,1083,37,2009,6386,0,4955,24985.9781,4461,114,11679,72,1651,7,254,37,
PWY-6471,13842,1237,10735,13001,48706,16562,29680,13156,37548,9647,22262,31948,12334,29811,790,29300,19066,23036,33541,33806,13198,57103,61046,20001,29431,27141,17515,9486,19994,16332,19868,8464,16887,1973,17858,20483,34952,38475,34585,30501,29441,18790,14611,29544,8747,48414,2906,8981,23065,19134,18729,13008,1471,31893,19019,7076,17673,69947,20903,15505,5314,6337,22434,19592,44335,26398,7712,48999,38769,15831,32016,11051,24475,20718,9559,15448,19252,27971,34377,2161,6286,5446,21330,4564,19540,6472,13816,11440,3835,37621,40621,19609,19708,20755,229428,15325,10010,11342,17552,13469,24808,48160,5200,12873,51208,75770,174198,151353,47522,30706,5631,11893,126297,6878,42520,24741,16977,46828,15613,25774,30338,177072,115425,226507,30498,11542,60901,7312,23464,28759,81682,28168,80228,41040,95715,24121,73629,43364,
PWY-6478,1154,0,1656,2635,4129,2413,5429,2212,3648,1490,3528,2544,1569,4507,32,5788,4746,3775,4695,3122,3623,3358,2443,2485,1926,5312,1677,2536,1245,4609,3420,885,3010,76,2409,4005,5760,3214,10276,3728,5488,1433,1331,2614,1485,1342,241,1239,9247,2601,3288,7868,0.8,3824,9326,1278,7450,5151,2837,1843,520,948,1638,6612,2806,5578,724,1829,2122,7159,6134,367,3389,2740,825,3206,3053,3742,2522,226,235,0,3632,539,5983,623,1161,4584,741,2026,5587,2149,4682,2691,4843,25374,6177,5886,1661,495,11046,15382,2471,4923,9946,11005,3205,2463,8770,6570,4406,5242,5582,5507,12374,11590,6305,5786,3649,1074,2728,6614,4470,8926,9056,1075,24490,2966,1970,3550,1593,1326,6959,20977,5825,5873,5321,4751,
PWY-6507,4751,12646,7455,9577,11313,10832,6916,5065,13385,15869,12267,10441,7255,13216,14667,12417,9916,18237,13224,9157,8680,14139,8954,8333,6973,14271,8845,13549,5124,8222,11136,3597,6176,13140,8039,8970,19895,15972,22179,18127,15522,4445,3941,13220,5240,7132,14369,6647,21842,6726,12655,20768,22121,12238,27065,2815,15255,11849,9172,5440,24104,16241,3201,18191,9327,11691,17620,17131,18347,25730,13489,2810,9776,11733,2492,16365,5148,15701,6527,11532,16734,18951,11009,20814,15093,20894,4218,10652,18770,5455,13956,6715,10834,9157,23050,55023,14281,12643,4337,3386,15639,55233,4889,9402,19872,30247,18808,14919,45124,8835,8493,12157,35906,13686,23990,35276,28012,32196,9490,7753,7658,21927,12230,30450,12238,8596,55804,5559,695047,9725,118993,5823,36353,42254,10787,21538,39225,33394,
PWY-6519,652,10975,558,5871,1661,496,235,600,958,14667,231,321,5673,860,13747,331,5900,7730,651,1400,234,3514,1073,2430,2300,1069,684,12074,746,524,556,380,316,12438,796,573,783,1496,1002,1317,770,1436,300,672,607,1004,12756,2808,315,1560,8431,9351,20810,574,11539,118,184,1138,3594,684,21339,14814,190,1088,2263,421,15775,1511,1918,12051,661,1255,522,9750,268,13207,363,505,1010,10243,15863,17923,6532,18650,430,19674,353,383,16949,2011,794,398,397,3852,737,359,982,608,525,395,17399,3616,501,570,1474,6356,486,568,987,394,498,757,4298,1010,544,441,553,19703,1225,538,691,682,387,858,1255,199903,8374,545,629452,3645,62916,1125,17895,417,12695,77,3141,1883,
PWY-6545,3415,730,4912,7639,10545,6627,7484,7006,7265,7648,6683,19494,3249,9181,141,10308,8420,6530,11640,16056,3191,8498,20348,6574,8442,6716,2739,6671,6188,5558,6061,1619,3273,469,5284,5179,8229,7085,12576,9975,7542,7501,4787,6036,2769,8804,2261,2446,5131,4529,7600,3238,198,15117,4519,2258,5140,17040,9522,4807,2422,2346,9006,5016,32229,9468,3181,8086,6941,3616,14005,1113,8294,6504,2252,7471,4312,6772,11267,457,514,232,8534,1751,8669,1038,5870,2951,1170,11834,11499,12928,4365,5643,9631,10993,3703,3228,3479,1242,8206,24004,3004,4575,9343,35769,60286,18307,27727,4892,3545,3894,52937,3400,15302,11803,96391,16074,9300,2439,4314,12281,50439,21927,14625,1995,44745,2253,11543,7540,7192,2256,15757,3468,13541,1345,5508,3785,
PWY-6562,0,72,0,218,0,0,11,0,0,639,0,0,206,0,54,0,165,2877,0,18,0,238,0,56,58,37,44,661,0,0,0,0,0,196,0,0,0,0,28,0,0,18,0,0,0,0,247,41,0,22,129,131,88,0,0,0,0,22,0,0,206,397,0,0,118,0,576,0,14,0,0,20,0,259,0,750,0,0,17,252,501,212,112,539,0,911,0,0,397,28,0,0,0,70,7,4,0,0,0,0,1,22,0,0,0,883,7,27,12,0,0,0,31,0,2,8,6,622,0,0,0,4,12,7,0,16,200,0,1261,0,82,7,3115,1,759,1,1,1,
PWY-6572,363,15,555,679,710,457,341,418,875,240,356,612,339,649,0.9009,195,442,807,541,583,279,1074,833,856,417,613,509,222,238,366,687,223,194,36,503,398,817,1047,843,1117,632,317,308,528,274,657,57,381,233,369,1253,3389,22,416,4841,86,308,991,855,227,55,58,323,1392,805,471,118,1346,1387,6020,668,286,446,1561,162,683,244,324,288,0,124,49,1154,38,329,277,222,482,41,421,628,410,260,917,1167,231,337,205,119,130,472,888,147,216,610,1851,1179,1704,1727,163,175,247,835,417,270,942,629,12336,395,519,454,1204,304,2350,211,478,9560,283,589,513,1985,407,15710,413,294,124,1410,1304,
PWY-6588,1633,12395,2650,7367,5446,3592,6143,2919,5638,18192,6343,5404,6462,8824,13890,6235,8424,5238,7791,4177,3944,5491,3162,3701,2199,6082,2066,15024,2104,6035,4715,1297,2956,12584,4305,7491,6747,4317,5996,7196,5513,3652,2018,3421,1801,1418,14487,2997,10309,3372,7836,6363,21084,5046,7024,1152,7676,6340,4758,2113,24236,18255,2434,6129,2873,6535,18889,4448,2029,3664,4298,793,4738,8603,1113,16091,2841,8097,2948,11505,16000,18093,5316,20939,7407,20251,1440,4517,18895,3432,6170,2832,6161,3846,12791,54535,13996,4160,2691,3571,11494,32385,2711,6346,10523,19798,6424,9142,23642,9234,5629,8694,15722,9493,33019,29804,34454,14031,24677,1925,2991,19053,13767,11337,15484,1298,55631,5448,5186,6944,5525,3970,12948,19845,15258,4634,13599,19265,
PWY-6590,1147,217,519,5417,2063,135,391,404,338,3891,234,240,4188,311,69,567,5020,9246,438,741,81,4231,386,2126,2122,910,579,5124,770,971,163,377,44,201,1070,186,1009,1331,1043,531,743,1504,131,1081,615,471,723,2802,0,1172,6298,7493,149,1126,6538,90,120,657,3447,694,1057,3273,365,304,2800,196,2763,2050,765,3722,685,1319,639,6121,0,5881,304,247,923,610,636,368,5865,1306,82,2583,343,82,971,2320,394,521,278,2984,646,629,936,659,534,362,8251,21849,326,678,2008,5556,348,387,1621,527,541,689,10830,753,2898,446,582,16579,1172,309,553,280,299,424,1436,840,7248,495,3690,9660,9056,1035,30212,708,15232,134,1067,417,
PWY-6608,4168,18645,7803,15756,10963,6776,8467,5850,11032,29319,9073,11678,11934,11610,21420,12880,12889,10889,9288,7101,6979,12896,6676,7788,6451,13011,4592,27659,6976,9519,10050,3651,5843,19413,5419,10678,12486,8665,14698,14121,11697,5442,3911,6638,5315,3304,21426,6001,11628,7386,17357,25887,32510,8955,33001,2153,10091,12105,9906,4778,36298,26120,3817,12069,5371,9473,28001,9711,5389,29572,8676,1966,8253,19430,2036,32593,5012,13144,7338,17103,25233,28003,18269,31029,11427,33704,3155,6794,28155,6650,15678,5024,8683,9365,18014,30808,13771,6371,3909,2601,31372,40003,3574,6674,14970,29356,21162,15075,28407,9762,5886,10404,38786,12480,17726,25932,44029,40352,15078,5258,6350,21400,18391,41464,17074,188887,74098,7028,435759,13169,130330,8016,44148,39006,38000,7159,25564,31765,
PWY-6609,20373,13968,21846,29831,54511,24954,38502,19233,48593,25765,38417,45354,16631,51907,16013,47606,29571,35537,56109,43782,26602,65065,69904,30161,34746,45580,25720,26865,28003,32199,36491,12277,26857,14515,25778,38825,51982,48327,60710,46697,45630,30825,18743,39867,14515,55812,16309,19702,53602,28771,28289,25277,24285,46568,31900,9577,46370,82871,29765,20500,27475,20467,23414,42354,36219,51471,21740,59545,47334,28548,49522,14703,33161,24595,11760,33073,24662,44061,46199,12917,19109,20971,28290,23564,37956,25850,17177,26014,21323,40907,53195,22800,36236,27432,191638,96263,28138,23343,18217,13275,39348,92892,10577,21650,61351,95139,169097,134171,98493,34987,15438,25542,151519,22971,61020,67558,78154,69630,29857,25850,31829,153572,105757,205693,43114,28510,112188,14695,114027,37422,115129,27450,150740,144522,117786,47514,157174,122530,
PWY-6612,6118,17419,9849,15191,17757,11562,11871,10102,14942,23720,15243,26308,10518,21151,20050,21756,17525,18191,25296,22182,8678,18814,21983,12824,12449,16389,9591,20461,9303,11190,13810,3581,6978,18180,10529,15305,18290,14926,24816,20770,14501,12330,8410,12075,5191,13034,20013,7269,14221,9130,17773,17519,30431,25877,22442,3574,14089,22769,16674,7130,33706,23188,10691,16035,31545,19122,25011,17931,19324,21640,23250,6997,13310,18376,4188,22865,7639,11570,14193,15775,22890,26131,16594,28663,16860,28098,7778,9143,26043,15447,19142,16367,13062,13031,30513,38524,13657,8255,5703,3901,27635,49627,5959,8771,22946,51545,66327,34270,47069,10666,7964,11781,64520,13015,25659,33288,72868,46373,17835,6093,8867,27299,43081,37542,23215,165480,76307,8317,876679,25423,141513,8946,47761,15742,14429,3197,18470,19114,
PWY-6628,6024,13357,5750,14978,14717,1824,5261,2262,3707,21211,929,1405,10618,4508,15681,16073,14256,14535,5458,3775,1884,8896,12578,5296,6566,5039,5981,19689,7016,8213,3359,2671,1669,14185,10174,2381,20382,18892,23860,3931,12780,11079,1165,22212,3463,9897,15591,8732,953,3561,16051,10755,23751,29160,12750,2135,10255,8990,13561,2335,26056,18431,4672,2307,22417,13172,19674,7200,8963,10403,23402,3287,10496,15180,674,22053,2769,1840,3697,12236,18162,20370,12989,22302,1500,23357,4503,893,20189,5469,10408,11513,3092,11038,28545,7496,6401,5608,3795,4654,34176,45223,6157,5277,12564,17926,11573,11862,35925,5358,6782,6516,67065,5447,16163,12842,12774,45042,8265,4774,8916,19635,15294,12534,10160,190427,34774,3610,953948,16343,142285,5521,33793,4301,30850,2089,37488,18867,
PWY-6629,488,6271,155,5235,731,35,0,269,155,9384,58,21,4337,0,7298,101,5330,6893,30,437,0,1760,46,1470,1286,444,237,8036,577,234,25,260,21,6602,290,67,70,152,400,126,0,891,36,101,398,144,7306,2217,0,741,6266,4991,11053,30,6016,50,31,68,2733,446,12212,8306,0,150,1071,59,9133,779,351,4166,148,688,18,6413,0,9001,0,31,655,5551,8351,9487,4223,10109,39,10353,218,15,9158,1255,27,31,40,2094,933,1914,0,80,262,50,606,1608,0,0,353,8572,1383,1487,1848,0,0,0,1658,0,917,1166,1535,8179,58,0,115,950,1044,1774,0,1177,51950,0,6530,881,2437,652,10,1,2,1,1,1,
PWY-6630,5844,13094,5635,14573,14382,1816,5198,2242,3681,20661,936,1416,10299,4477,15356,15765,13913,14173,5417,3752,1873,8745,12289,5210,6427,4983,5827,19185,6876,8054,3332,2611,1661,13890,9889,2372,19806,18226,23319,3900,12506,10846,1162,21394,3396,9516,15276,8451,964,3516,15619,10446,23258,28350,12353,2095,10082,8875,13200,2311,25534,18051,4603,2300,21888,12935,19263,7038,8696,10019,22835,3200,10268,14721,672,21450,2740,1841,3675,11984,17763,19946,12622,21851,1505,22749,4399,896,19783,5393,10220,11232,3068,10730,28570,7578,6542,5742,3871,4605,33987,46547,6313,5402,12830,18279,11672,12002,36828,5459,6974,6671,68928,5552,16563,12970,12939,45541,8464,4743,9011,19909,15565,12630,10390,34134,35179,3690,943978,16708,141932,5521,34211,4341,31803,2095,36257,18405,
PWY-6690,68,2814,28,722,130,7,0,44,30,2791,12,0.7222,810,0,3447,23,662,1048,0.8182,75,0,289,11,200,192,83,45,1954,83,40,8,35,0.8182,3104,42,15,17,37,70,31,0,125,6,26,51,34,3137,293,0,96,947,758,5222,0.8182,916,8,8,18,326,61,5310,3117,0,34,185,15,3588,137,70,584,32,96,0.5455,1185,0,1985,0,8,102,2415,3818,4463,581,4326,9,4373,36,0.5455,3957,193,0.8182,8,7,277,170,381,0,6,6,0.748,109,368,0,0,39,2631,138,223,280,0,0,0,234,0,162,157,201,3776,0.7494,0,4,103,220,225,0,176,20616,0,932,168,378,591,34,2,15,1,1,2,
PWY-6700,7810,13251,8592,14675,13228,6972,9219,5761,17609,19396,11682,15541,8769,22230,15201,15285,12546,13515,33438,15895,9585,20590,15668,11125,9332,15534,11120,17392,12632,11910,17951,3785,8728,13754,11997,13236,21390,16773,20893,15033,13818,22924,9845,13228,4493,9820,15239,11553,7996,9085,13557,13720,23052,18979,18142,3522,16586,16621,10754,8719,25666,17165,6194,16597,11999,23350,18444,19007,20995,20472,25338,7229,9547,13878,4563,19131,8832,8409,27566,12104,17517,19788,11859,21954,7570,22834,7761,10229,19869,6342,15717,7711,11400,10384,29630,24704,10325,8591,6467,4322,20006,39913,5323,8807,20624,44758,67154,31658,48979,12759,5882,9212,94029,11117,20973,30587,31628,34526,13982,9054,12737,26318,20003,39266,16799,125965,53276,6443,690486,18768,119271,7798,45385,17729,11335,3813,62209,39852,
PWY-6703,4894,12684,7937,10187,10916,7214,7202,7570,12174,17168,9327,24207,6741,18055,14607,15270,11919,10562,29131,17192,7135,14463,16105,8737,8060,12625,6731,12701,10972,9304,14783,2771,6409,13197,9105,10069,16560,12287,18355,12775,10751,19986,8276,9981,3515,8333,14565,5692,6644,6543,11608,12167,22140,21640,16423,2941,12154,14424,10899,6902,24367,15383,7810,12039,35127,19715,16884,13806,14259,18026,23792,2633,9230,10982,3576,14354,6609,5447,22541,11351,16301,18928,11227,20582,9508,19329,7325,7391,18603,7929,13096,14467,8552,8011,19973,20368,7878,6775,4695,2981,16953,30752,4512,7223,14902,37532,62035,24710,42665,9971,4796,7459,86457,8814,16963,24888,86656,27103,12100,6677,6190,18488,26994,28479,14400,139451,53348,4765,413859,16342,62018,5365,25268,15077,3662,2453,18521,14637,
PWY-6708,909,12264,384,4369,1432,78,634,314,208,13033,150,230,3988,271,14883,435,3954,5101,925,587,367,2342,305,1279,1367,894,696,9518,431,971,729,183,12,13411,985,124,2348,1430,1037,223,1011,1114,80,842,302,216,13779,1536,0,616,5067,4089,22551,921,4804,87,92,2052,2002,337,23207,13923,534,510,1794,124,15758,843,1054,3103,759,598,938,6107,0,10107,577,90,525,10762,16570,19275,3764,19304,34,19154,220,184,17621,1348,176,1025,459,1927,630,427,665,566,332,228,10004,6629,363,643,1066,2505,351,317,764,614,498,518,5590,606,993,412,533,9373,876,312,828,321,315,386,1454,139644,3601,341,709904,2380,82179,772,1127,97,792,67,221,342,
PWY-6728,248,0,96,433,243,14,0,63,43,240,15,6,328,0,0,56,84,0,12,151,0,507,18,187,314,122,105,180,146,166,5,89,5,12,210,18,38,104,197,31,0,373,10,58,62,38,22,186,0,191,273,0,0,13,0,14,11,29,281,91,0,0,0,40,235,22,23,251,102,50,76,67,8,207,0,466,0,10,80,0,32,0,361,0,7,95,61,3,22,104,11,15,19,168,410,350,0,26,0,9,77,0,0,0,55,309,313,245,121,0,0,0,484,0,186,303,353,1729,20,0,37,401,319,377,37,174,1150,0,1515,135,176,301,412,18,788,8,3,18,
PWY-6737,12619,15604,21070,25390,42568,24105,34167,17182,39724,24910,36753,38396,16886,51923,18194,50274,28759,35418,60362,30084,26412,45117,36697,23382,21682,43599,20535,24297,23051,30755,36041,9561,25560,16530,25476,39011,50504,43034,66953,46246,41712,36100,16440,43258,12839,25792,17958,15516,59201,21618,29461,26478,27585,55367,32167,9068,48115,48187,27089,17668,30451,21421,17209,43699,36011,51921,22856,37392,31827,31498,56975,5946,30095,25149,9752,28884,20949,42776,43423,14314,20975,23658,26200,25800,38921,26720,14429,27403,23493,22978,43436,23403,36518,26938,97135,123013,35510,29589,17313,10258,47624,115132,13374,26010,69262,104654,124619,84592,113062,34982,20419,30603,179041,29291,73966,85015,105824,67874,35017,19154,22391,93024,68227,117453,46925,186363,123763,16475,635742,28733,121506,17964,85529,140366,72459,44103,81372,80047,
PWY-6749,130,0,188,415,323,603,422,161,570,191,187,131,118,283,6,350,377,745,371,219,197,590,169,274,205,310,239,250,74,233,180,59,149,82,172,164,424,604,208,948,533,174,97,310,103,155,13,161,1278,213,811,1430,7,282,2007,91,247,368,547,131,42,35,127,406,171,292,40,261,295,2685,196,152,376,935,96,409,211,666,238,17,82,7,811,11,682,166,84,282,39,410,203,157,268,570,651,1361,379,268,10,93,1519,2828,170,202,132,1661,438,1250,1194,134,230,280,1058,433,2477,1216,538,4906,579,161,171,611,437,876,262,88,2454,385,313,559,302,145,1767,155,1392,813,248,1908,
PWY-6876,0.66,0,0,0,144,0,0,0,0,0,0,33,0,0,0,0,0,312,0,0,0,799,0,99,276,0,0,0,0,0,20,0,0,132,117,0,0,0,0,68,0,20,0,127,0.8,0,0,0,34,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,37,0,25,0,390,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,151,0,0,0,149,1,2,0,1,0,2,1,2,0,1,1,3,1,3,2,1,0,0,2,0,2,2,2,48,60,0,1,1,1,2,1,1,12,92,7,1,3,34,2975,3,885,0,2,0,
PWY-6891,562,9209,2543,4594,2308,3531,1738,4294,1160,11464,2011,14227,3173,4294,10463,6141,5770,4963,7238,8854,1108,1453,7242,3152,2388,2789,408,8474,2835,1915,2846,295,471,9445,580,1738,1550,449,5415,4752,1298,3542,2026,820,637,2782,10544,1057,3083,952,5328,3584,15856,9678,4119,680,825,4226,5387,1693,17624,10990,4131,1390,23421,4800,12255,1282,2227,2099,8475,308,3274,5135,563,8567,836,1581,5281,8154,11696,13560,4755,14762,5686,13703,2722,1092,13365,4298,3024,8960,1117,1657,1653,8615,1802,247,1057,286,1912,7873,613,660,4053,31896,51723,15545,21538,1551,661,1995,59173,1862,7356,5198,175867,8641,1261,777,406,2976,38900,5363,3637,1652,45814,350,3924,21570,1851,623,4263,4571,4646,2665,2724,7680,
