"KO"	"BioGeo.Itg.02.FP407.S7"	"BioGeo.Itg.02.FP411.S11"	"BioGeo.Itg.04.FP419.S19"	"BioGeo.Itg.04.FP423.S23.Rep1_S87"	"BioGeo.Itg.06.FP431.S32"	"BioGeo.Itg.06.FP435.S36"	"BioGeo.Itg.08.FP443.S44"	"BioGeo.Itg.08.FP447.S48"	"BioGeo.Itg.10.FP455.S57"	"BioGeo.Itg.10.FP459.S61"	"BioGeo.Itg.12.FP467.S69"	"BioGeo.Itg.12.FP471.S73"	"BioGeo.Itg.16.FP479.S81.Rep1_S86"	"BioGeo.Itg.16.FP483.S86"	"BioGeo.Itg.18.FP491.S94"	"BioGeo.Itg.20.FP503.S6"	"BioGeo.Itg.20.FP507.S10"	"BioGeo.Itg.22.FP515.S18"	"BioGeo.Itg.22.FP519.S22"	"BioGeo.Itg.24.FP527.S30"	"BioGeo.Itg.24.FP531.S34"	"BioGeo.Itg.26.FP539.S43"	"BioGeo.Itg.26.FP543.S47"	"BioGeo.LYZFP303"	"BioGeo.LYZFP307"	"BioGeo.LYZFP315"	"BioGeo.LYZFP319"	"BioGeo.LYZFP327.Rep1_S105"	"BioGeo.LYZFP339"	"BioGeo.LYZFP351.Rep1_S106"	"BioGeo.LYZFP355"	"BioGeo.Lyz2.01B.FP207.S55"	"BioGeo.Lyz2.01B.FP211.S59"	"BioGeo.Lyz2.02B.FP219.S67"	"BioGeo.Lyz2.02B.FP223.S71"	"BioGeo.Lyz2.03B.FP231.S79"	"BioGeo.Lyz2.03B.FP235.S83"	"BioGeo.Lyz2.04B.FP243.S92"	"BioGeo.Lyz2.04B.FP247.S44"	"BioGeo.Lyz2.05B.FP255.S52"	"BioGeo.Lyz2.05B.FP259.S56"	"BioGeo.Lyz2.06B.FP267.S64"	"BioGeo.Lyz2.06B.FP271.S69"	"BioGeo.Lyz2.07B.FP279.S77"	"BioGeo.Lyz2.07B.FP283.S81"	"BioGeo.Lyz2.08B.FP291.S89"	"BioGeo.Lyz2.08B.FP295.S93"	"BioGeo.Mouse10A_FP109"	"BioGeo.Mouse10A_FP113"	"BioGeo.Mouse1A_FP01"	"BioGeo.Mouse1A_FP05"	"BioGeo.Mouse2A_FP07"	"BioGeo.Mouse2A_FP11.REP1_S55"	"BioGeo.Mouse3A_FP13"	"BioGeo.Mouse3A_FP17"	"BioGeo.Mouse4A_FP23.Rep1_S92"	"BioGeo.Mouse5A_FP25"	"BioGeo.Mouse5A_FP29.REP1_S53"	"BioGeo.Mouse6A_FP31"	"BioGeo.Mouse6A_FP35.Rep1_S93"	"BioGeo.Mouse7A_FP37"	"BioGeo.Mouse7A_FP41.REP1_S54"	"BioGeo.Mouse8A_FP85"	"BioGeo.Mouse8A_FP89"	"BioGeo.Mouse9A_FP101"	"BioGeo.Mouse9A_FP97"	"BioGeo.SLCFP001"	"BioGeo.SLCFP005.REP1_S24"	"BioGeo.SLCFP019a"	"BioGeo.SLCFP023.REP1_S26"	"BioGeo.SLCFP071.REP1_S27"	"BioGeo.SLCFP077"	"BioGeo.SLCFP091.REP1_S29"	"BioGeo.SLCFP095"	"BioGeo.SLCFP109"	"BioGeo.SLCFP113"	"BioGeo.SLCFP127"	"BioGeo.SLCFP131.REP1_S33"	"BioGeo.TL1A_FP_625.REP1_S16"	"BioGeo.TL1A_FP_629"	"BioGeo.TL1A_FP_637"	"BioGeo.TL1A_FP_641"	"BioGeo.TL1A_FP_673.REP1_S20"	"BioGeo.TL1A_FP_677.REP1_S21"	"BioGeo.TL1A_FP_685.REP1_S22"	"BioGeo.TL1A_FP_685"	"BioGeo.TL1A_FP_689.Rep1_S104"	"BioGeo.TL1a_FP_101.REP1_S6"	"BioGeo.TL1a_FP_127"	"BioGeo.TL1a_FP_131"	"BioGeo.TL1a_FP_139"	"BioGeo.TL1a_FP_143"	"BioGeo.TL1a_FP_193.Rep1_S85"	"BioGeo.TL1a_FP_197.REP1_S10"	"BioGeo.TL1a_FP_205"	"BioGeo.TL1a_FP_209.REP1_S11"	"BioGeo.TL1a_FP_229.REP1_S12"	"BioGeo.TL1a_FP_233.REP1_S13"	"BioGeo.TL1a_FP_241"	"BioGeo.TL1a_FP_61"	"BioGeo.TL1a_FP_65"	"BioGeo.TL1a_FP_73.REP1_S3"	"BioGeo.TL1a_FP_77.REP1_S4"	"BioGeo.TL1a_FP_77"	"BioGeo.TL1a_FP_85"	"BioGeo.Vil1.01B.FP07.Rep1_S107"	"BioGeo.Vil1.01B.FP11"	"BioGeo.Vil1.02B.FP19"	"BioGeo.Vil1.02B.FP23"	"BioGeo.Vil1.03B.FP31"	"BioGeo.Vil1.03B.FP35.REP1_S38"	"BioGeo.Vil1.04B.FP43.Rep1_S88"	"BioGeo.Vil1.04B.FP47"	"BioGeo.Vil1.05B.FP55"	"BioGeo.Vil1.05B.FP59.REP1_S37"	"BioGeo.Vil1.06B.FP67"	"BioGeo.Vil1.06B.FP71"	"BioGeo.Vil1.07B.FP79"	"BioGeo.Vil1.07B.FP83"	"BioGeo.Vil1.08B.FP92.REP1_S41"	"BioGeo.Vil1.08B.FP94.REP1_S42"	"BioGeo.Vil1.09B.FP104"	"BioGeo.Vil1.09B.FP106"	"BioGeo.Vil1.10B.FP116.REP1_S44"	"BioGeo.Vil1.10B.FP118.REP1_S45"	"BioGeo.Vil1.13B.FP152"	"BioGeo.Vil1.13B.FP154.REP1_S47"	"BioGeo.Vil1.14B.FP164"	"BioGeo.Vil1.14B.FP166"
"K06394"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23038E-06	2.92328E-06	9.005E-07	0	0	6.54314E-07	0	0	0	0	0	0	0	0	0	0	0	7.36457E-07	5.40537E-07	0	0	0	3.72798E-07	0	8.44474E-07	0	0	0	8.63346E-07	0	1.05909E-06	0	0	0	1.64053E-06	3.14244E-07	0	8.81449E-07	0	0	0	0	0	0	1.7255E-07	0	0	0	0	0	0	0	0	0	4.72665E-07	0	0	0	0	0	0	4.61747E-07	3.52043E-07	0	0	0	0	1.13456E-06	0	6.16995E-07	0	3.73774E-06	7.68672E-06	1.69989E-06	1.45338E-06	3.41205E-07	0	1.85419E-07	3.287297E-07	0	0	7.09081E-07	1.32112E-07	0	0	0	0	8.86749E-08	0	0	0	0	9.03384E-07	0	4.84652E-07	6.4913E-07	3.48981E-07	0	0	0	2.23817E-07	0	0	0	4.26952E-07	0
"K06395"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66211E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06119E-07	0	0	5.25012E-07	0	0	0	0	0	0	5.37446E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.835207E-06	3.54933E-06	0	0	0	0	0	4.16202E-08	0	0	0	0	0	0	0	0	9.55363E-08	0	2.03719E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06396"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.780252E-06	3.96406E-06	0	0	0	5.7775E-07	0	0	0	0	0	0	0	0	0	0	0	4.33011E-07	7.97869E-07	0	3.06052E-07	0	0	0	6.63378E-07	0	0	0	0	0	2.21379E-06	0	0	0	1.80214E-06	0	0	1.12491E-06	0	0	0	0	0	0	0	0	0	9.19376E-07	0	0	0	0	0	0	6.62446E-07	0	0	2.64185E-06	7.951363E-06	0	0	6.19527E-06	4.974195E-06	4.84126E-06	0	0	0	1.1801E-06	0	0	0	5.83847E-06	2.226386E-05	7.88955E-07	1.0704E-06	0	6.02353E-07	6.5521E-06	1.3815093E-06	6.62254E-06	6.50013E-06	0	2.14977E-07	4.15565E-07	0	0	0	8.48978E-08	0	0	0	0	0	0	0	0	5.62383E-07	0	0	0	0	0	0	0	5.33826E-07	0
"K06397"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08489E-06	3.42405E-06	4.25488E-07	0	0	0	0	0	3.61114E-07	0	0	0	0	0	0	0	2.90316E-07	5.61642E-07	5.57867E-07	0	0	0	0	0	0	0	0	0	0	2.17529E-07	2.18575E-06	0	0	0	1.891773E-06	0	0	1.33111E-06	0	0	0	0	4.23574E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64229E-06	9.00632E-06	0	0	4.732218E-06	5.443909E-06	9.75755E-06	0	1.86749E-07	0	7.21723E-07	0	5.60622E-07	0	1.514776E-06	1.1982097E-05	1.756E-06	0	6.55916E-07	9.66369E-07	4.91618E-06	1.369529E-06	7.55567E-06	8.81547E-06	5.89361E-07	0	0	0	0	0	4.95398E-08	0	0	0	0	6.71862E-07	0	3.36453E-07	1.25211E-07	0	0	0	0	0	0	0	0	6.37242E-07	0
"K06398"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.963672E-06	3.78083E-06	1.053573E-06	0	0	4.96739E-07	1.54342E-06	0	1.711776E-06	0	1.734378E-06	0	7.08341E-07	0	0	0	0	1.21583E-06	1.997988E-06	1.20532E-06	9.64372E-07	7.12024E-07	0	9.03961E-07	8.15527E-07	0	0	0	5.86085E-07	0	2.73023E-06	0	0	0	4.294982E-06	5.0413E-07	0	4.91412E-07	0	2.655217E-06	0	0	1.078952E-06	3.82435E-07	1.89547E-07	7.09131E-07	2.08874E-07	0	3.62893E-07	9.50817E-07	2.54858E-07	0	0	0	8.73547E-07	0	0	3.528778E-06	7.39754E-06	3.87635E-07	0	5.279983E-06	4.507304E-06	8.67621E-06	0	5.33309E-07	0	5.41315E-07	0	6.76737E-07	0	4.117869E-06	1.4363125E-05	2.991829E-06	2.03197E-06	2.87633E-07	5.87656E-07	4.614329E-06	1.6352057E-06	5.82606E-06	4.80233E-06	3.511918E-06	1.32317E-07	0	0	0	2.67985E-07	1.17949E-07	7.825668E-07	6.34113E-07	2.5561E-07	0	1.85438E-06	0	3.36622E-07	1.23826E-06	1.965841E-06	0	8.32981E-07	0	8.10061E-07	0	0	0	2.169502E-06	0
"K06399"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272204E-06	2.79759E-06	3.50216E-07	0	0	7.6399E-07	1.14053E-06	0	4.73583E-07	0	0	0	1.59769E-07	0	0	0	3.16907E-07	4.63751E-07	0	0	0	0	0	0	1.31693E-06	0	0	0	7.33661E-07	0	6.0191E-07	0	0	0	2.30079E-06	0	0	7.70719E-07	0	2.66387E-07	0	0	6.12058E-07	0	0	0	0	1.48408E-06	0	0	0	0	0	0	9.31674E-07	0	0	3.19427E-06	7.42036E-06	4.76162E-07	0	4.17401E-06	4.01174E-06	1.49061E-05	0	2.65936E-07	0	3.40494E-07	0	6.55239E-07	0	3.68243E-07	5.467234E-06	1.4481E-06	6.30249E-07	2.45781E-07	4.63378E-07	3.45893E-06	9.945946E-07	4.18327E-06	5.48007E-06	6.19601E-07	0	0	0	0	0	1.10586E-07	0	0	0	0	0	0	6.26237E-07	6.63579E-07	2.36253E-07	0	0	0	0	0	0	0	4.38397E-07	0
"K06400"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11483E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47322E-07	0	0	0	1.78186E-07	1.18594E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92156E-07	0	2.46456E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06401"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55765E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06402"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19411E-06	2.91292E-06	3.17898E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61793E-07	7.13357E-07	0	0	0	0	0	0	9.96041E-07	0	0	0	7.34214E-07	0	0	0	0	3.2737E-07	3.4303E-06	0	0	5.7525E-07	0	0	0	0	0	0	0	0	0	1.48387E-06	0	0	0	0	0	0	9.16334E-07	0	0	0	0	0	1.62607E-06	0	0	0	0	0	0	0	0	1.09726E-06	0	0	0	8.81295E-07	0	0	0	0	0	0	0	7.13158E-07	0	0	0	0	0	6.09439E-08	0	0	0	0	4.28054E-07	0	0	4.16598E-07	0	0	0	0	0	0	0	0	4.48994E-07	0
"K06403"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32552E-07	3.38589E-06	8.04068E-06	0	0	5.14671E-06	5.56273E-06	1.2136E-05	2.07E-05	0	0	1.23696E-06	0	0	0	3.53687E-06	1.260906E-05	0	0	0	1.70324E-07	4.17765E-06	8.25163E-07	4.22313E-06	3.62474E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38156E-06	7.528704E-06	0	0	5.528969E-06	6.990639E-06	1.28481E-05	0	4.23181E-07	0	1.147807E-06	0	0	0	4.313066E-06	1.88656E-05	0	0	2.85412E-07	9.93938E-07	7.59632E-06	2.159802E-06	8.75178E-06	9.07984E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06405"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.341483E-06	3.97112E-06	7.94526E-07	6.83192E-07	6.64025E-07	0	0	5.86911E-07	1.51519E-06	6.77457E-07	1.076298E-06	0	0	0	0	0	3.57935E-06	3.12881E-07	3.078783E-06	8.89639E-07	0	0	6.05322E-07	0	6.13156E-07	0	0	0	1.45194E-06	0	2.31967E-06	0	0	0	4.05354E-06	0	0	7.13818E-07	0	1.722419E-06	0	0	1.868954E-06	3.00433E-07	0	1.66832E-07	3.85288E-07	1.18024E-06	0	1.66792E-07	0	0	0	0	5.35135E-07	0	0	4.641332E-06	8.96919E-06	0	2.00226E-06	5.410473E-06	4.309968E-06	7.15716E-06	0	5.96317E-07	0	1.865925E-06	0	0	0	3.617623E-06	1.4944474E-05	1.42511E-06	8.80623E-07	9.23223E-07	1.1870957E-06	5.500248E-06	1.281775E-06	3.010332E-06	7.0046E-06	1.4487E-06	7.13565E-07	0	2.40019E-06	7.86851E-07	3.45713E-07	9.17182E-07	2.083101E-06	0	0	0	4.50433E-07	0	0	6.40876E-07	1.74607E-06	0	1.652861E-06	6.92719E-06	2.113715E-06	9.83517E-07	0	0	2.122993E-06	2.39957E-06
"K06406"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.242181E-06	3.85392E-06	9.51708E-07	0	0	0	0	0	1.383652E-06	0	9.42302E-07	0	2.28776E-07	0	0	0	5.25172E-07	7.80268E-07	5.35263E-07	1.14124E-06	0	0	0	6.74539E-07	8.48087E-07	0	0	0	7.75328E-07	0	6.0391E-07	0	0	0	2.0392622E-06	0	0	4.94772E-07	0	1.157614E-06	3.21277E-07	0	7.54211E-07	0	8.98724E-08	0	0	1.1478E-06	0	0	0	0	0	0	6.56488E-07	0	0	3.39455E-06	1.049E-05	0	6.73169E-07	4.73158E-06	5.17858E-06	1.18702E-05	0	4.90252E-07	0	7.88645E-07	0	4.82037E-07	0	3.750437E-06	1.4910885E-05	1.447206E-06	0	2.01616E-07	5.20761E-07	4.61944E-06	1.2140932E-06	5.50477E-06	4.24539E-06	2.20971E-06	3.05609E-07	0	0	0	5.96908E-07	1.28204E-07	5.36693E-07	7.09503E-07	2.89943E-07	0	9.32984E-07	0	1.147476E-06	0	1.756841E-06	0	0	0	0	0	0	0	1.521145E-06	0
"K06407"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36326E-06	4.985985E-06	3.89157E-07	4.24417E-07	0	0	0	7.63231E-07	0	0	0	0	4.15041E-07	1.62306E-07	0	0	3.94841E-07	1.142886E-06	4.105533E-07	1.379132E-06	0	9.16435E-07	8.5714E-07	1.02373E-06	0	0	0	0	8.88058E-07	1.9316E-07	0	0	0	0	2.5296885E-06	1.15648E-06	0	0	0	6.33412E-07	1.8659E-07	0	8.63439E-07	0	0	3.622114E-07	4.0523E-07	0	9.05469E-07	3.63409E-07	0	0	0	0	9.76335E-07	0	2.60438E-07	4.55218E-06	9.87245E-06	4.61836E-07	0	6.9449341E-06	6.313219E-06	1.89039E-05	0	5.38605E-07	0	1.674393E-06	0	3.35147E-07	0	5.00782E-06	2.2073408E-05	1.45197E-06	9.76655E-07	7.42685E-07	1.712819E-06	7.88053E-06	2.0377102E-06	7.08273E-06	1.031751E-05	2.69031E-06	2.38879E-07	9.84767E-07	0	5.57984E-07	0	6.79262E-08	2.259839E-07	3.13513E-07	0	0	1.33991E-06	0	5.73214E-07	1.25525E-06	7.37844E-07	1.85996E-06	0	0	0	0	0	0	1.338183E-06	0
"K06408"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25409E-06	0	0	0	0	0	0	0	0	0	0	0	5.88393E-06	5.05407E-07	3.0544E-06	7.4543E-07	3.54354E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29396E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19946E-07	0	0	0	0	0	0	7.37906E-07	0	0	0	0	3.76418E-07	2.7319E-07	7.3653E-07	0	0	0	0	2.11972E-06	7.37051E-07	0	1.5514E-06	2.99034E-06	0	0	0	1.4421E-06	0	0	0	0	0	2.09418E-06	1.1753E-05	3.56329E-06	9.27441E-07	0	0	1.96803E-06	4.46424E-06
"K06409"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.076124E-06	7.394176E-06	1.324893E-06	0	0	0	2.76947E-06	6.61524E-07	0	0	0	0	0	0	0	0	0	7.40657E-07	1.066462E-06	0	5.73092E-07	0	3.48151E-07	0	1.11308E-06	0	0	0	1.437627E-06	1.2441E-07	2.80033E-06	0	0	0	3.3200118E-06	4.70079E-07	0	1.726239E-06	0	3.92086E-07	1.74767E-07	0	6.04278E-07	0	0	0	0	2.59603E-06	0	0	0	0	0	0	1.368949E-06	0	0	6.171072E-06	2.020495E-05	2.40178E-07	0	9.360743E-06	8.747144E-06	2.362918E-05	0	0	0	1.363782E-06	0	4.00671E-07	0	6.04811E-07	1.5351698E-05	2.24973E-06	7.91658E-07	8.6165E-07	1.943652E-06	1.2743503E-05	2.8492349E-06	1.156294E-05	1.181582E-05	1.769372E-06	0	0	0	3.89453E-07	0	3.384771E-07	0	0	0	0	1.288913E-06	0	0	4.62765E-07	8.22199E-07	2.0279E-06	3.3433E-07	0	3.05875E-07	0	0	0	8.53237E-07	0
"K06410"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.124507E-06	2.1275E-06	6.76748E-07	1.53345E-07	0	0	1.43107E-06	0	0	0	0	0	0	0	0	0	0	4.51784E-07	0	0	0	0	2.05569E-07	0	8.78063E-07	0	0	0	1.05395E-06	1.63002E-07	0	0	0	0	3.18197E-06	5.84556E-07	0	1.39816E-06	0	0	0	0	8.71822E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59294E-06	5.11389E-07	4.08639E-07	0	0	1.34186E-07	0	0	0	0	0	3.15731E-06	8.731893E-06	1.0056E-06	6.90859E-07	3.87045E-07	0	0	2.49691E-07	0	0	1.413296E-06	1.73679E-07	0	0	0	0	1.1116E-07	0	0	0	1.78535E-07	5.44698E-07	0	0	0	0	0	4.53028E-07	0	0	0	0	0	7.71233E-07	0
"K06411"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.695109E-06	3.15915E-06	2.00109E-07	0	0	0	1.87221E-06	0	4.36544E-07	0	5.17056E-07	0	0	0	0	0	8.71844E-07	6.04407E-07	5.08127E-07	5.7118E-07	0	0	0	0	0	0	0	0	1.25737E-06	1.71881E-07	1.04596E-06	0	0	0	2.78207E-06	3.67379E-07	0	1.47551E-06	0	0	2.34853E-07	0	8.97635E-07	0	0	4.24421E-07	0	0	2.15657E-07	0	0	0	0	0	7.74465E-07	0	2.94307E-07	1.07277E-06	3.80586E-06	0	0	4.09436E-06	3.57133E-06	1.01869E-05	0	3.81261E-07	0	7.13737E-07	0	5.15978E-07	0	7.559917E-06	1.3810542E-05	1.66821E-06	9.04513E-07	1.85034E-07	6.31229E-07	2.82181E-06	9.061532E-07	4.74307E-06	6.92177E-06	6.95091E-07	0	0	0	2.9457E-07	0	1.062E-07	1.55367E-07	3.35107E-07	0	0	4.54627E-07	0	5.74827E-07	0	1.57353E-07	0	0	0	0	0	0	0	3.98464E-07	0
"K06412"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.596466E-07	1.53701E-06	3.22181E-07	6.40143E-08	1.3592E-07	0	6.58949E-07	3.64707E-07	1.226037E-06	9.46436E-07	1.2721935E-06	0	2.239259E-07	0	3.03812E-07	0	8.730615E-07	1.66178E-07	1.448034E-06	2.449173E-07	8.002014E-07	9.03447E-08	2.72431E-07	2.09846E-07	0	0	0	0	3.89748E-08	0	0	0	0	6.34692E-08	8.394412E-07	1.057263E-06	0	0	0	3.4046E-08	0	0	0	1.60635E-07	7.47489E-07	5.65647E-07	4.54111E-07	7.68287E-07	3.3035375E-06	1.45535E-06	0	0	0	0	6.253386E-07	4.05932E-08	0	1.958643E-07	1.28539E-07	4.02944E-07	1.079076E-06	5.92957E-08	0	0	2.57868E-06	5.526366E-07	0	0	0	7.143635E-07	0	0	3.10716E-07	1.1330546E-06	1.31425E-06	1.398311E-08	0	0	4.084582E-08	1.09314E-07	0	1.084218E-06	5.66399E-07	4.87546E-07	1.858666E-07	7.7528E-08	9.69727E-07	1.659611539E-05	6.831109E-07	5.20526E-08	3.5459E-07	0	1.4540139E-06	0	9.34626E-07	3.85969E-08	8.051862E-06	0	3.674282E-06	0	0	0	0	0	7.53629E-07	0
"K06416"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8642625E-06	1.176959E-06	1.445035E-06	2.88313E-07	5.68169E-07	0	5.03097E-07	0	0	0	0	0	0	3.73035E-07	0	0	3.56093E-07	0	2.92013E-07	0	0	0	1.508956E-06	0	0	0	0	0	2.799358E-07	0	0	3.37225E-08	0	1.397761E-07	1.43355E-07	0	0	0	4.79496E-07	3.61696E-08	0	0	5.718361E-07	2.07598E-07	0	2.09735E-07	9.5076E-07	4.23915E-08	1.53687E-07	0	0	0	0	2.247561E-07	0	1.611649E-06	3.880138E-07	0	7.82611E-08	2.10135E-06	1.4710263E-07	7.45175E-07	3.38638E-06	0	0	0	0	0	0	0	9.33001E-07	9.98747E-07	0	3.56307E-07	0	0	5.51577E-07	1.53012E-07	0	0	0	0	5.27878E-07	0	0	0	1.31421E-07	7.76609E-08	1.502678E-07	0	8.3147E-08	0	0	0	9.42989E-08	0	0	0	0	1.96681E-07	5.066288E-07	0	0	3.605211E-07	0
"K06418"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72391E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06425"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76956E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06426"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42637E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06432"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01367E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06434"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03465E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K06436"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57364E-07	0	3.20049E-07	0	0	0	0	0	0	0	0	0	0	3.73369E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08557E-06	0	0	0	0	0	0	8.35231E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73032E-07	0	0	0	0	1.48846E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
