Function	GnotoExpt.DTT552.S163	GnotoExpt.DTT535.S146	GnotoExpt.DTT480.S628	GnotoExpt.DTT541.S152	806rcbc381.S515	GnotoExpt.DTT570.S182	GnotoExpt.DTT564.S176	GnotoExpt.DTT565.S177	GnotoExpt.DTT607.S342	GnotoExpt.DTT534.S145	806rcbc450.S451	806rcbc447.S448	806rcbc562.S467	GnotoExpt.DTT456.S604	GnotobioticExp.DTT.193.S203	806rcbc530.S435	GnotoExpt.DTT451.S599	806rcbc454.S455	806rcbc375.S509	GnotobioticExp.DTT.180.S190	GnotoExpt.DTT600.S335	GnotobioticExp.DTT.186.S196	GnotobioticExp.DTT.199.S209	GnotoExpt.DTT390.S536	806rcbc493.S398	806rcbc567.S472	806rcbc550.S455	GnotoExpt.DTT612.S347	GnotobioticExp.DTT.204.S214	GnotobioticExp.DTT.205.S215	GnotoExpt.DTT457.S605	806rcbc488.S393	806rcbc444.S445	GnotoExpt.DTT486.S634	GnotoExpt.DTT601.S336	GnotoExpt.DTT613.S348	806rcbc519.S424	GnotoExpt.DTT463.S611	GnotobioticExp.DTT.181.S191	GnotoExpt.DTT462.S610	GnotoExpt.DTT547.S158	GnotobioticExp.DTT.192.S202	806rcbc376.S510	GnotoExpt.DTT475.S623	806rcbc524.S429	GnotoExpt.DTT474.S622	GnotoExpt.DTT385.S531	GnotoExpt.DTT469.S617	806rcbc561.S466	GnotobioticExp.DTT.198.S208	806rcbc499.S404	806rcbc555.S460	GnotoExpt.DTT606.S341	806rcbc429.S430	GnotoExpt.DTT391.S537	806rcbc494.S399	GnotoExpt.DTT481.S629	GnotoExpt.DTT559.S171	806rcbc362.S497	GnotoExpt.DTT618.S353	806rcbc432.S433	806rcbc370.S503	GnotoExpt.DTT468.S616	806rcbc525.S430	GnotoExpt.DTT546.S157	GnotoExpt.DTT540.S151	GnotobioticExp.DTT.175.S185	806rcbc556.S461	GnotoExpt.DTT553.S164	GnotoExpt.DTT595.S330	GnotobioticExp.DTT.210.S220	806rcbc531.S436	GnotoExpt.DTT558.S170	GnotobioticExp.DTT.187.S197	GnotobioticExp.DTT.308.fastq	GnotobioticExp.DTT.367.fastq	GnotobioticExp.DTT.319.fastq	GnotobioticExp.DTT.362.fastq	GnotobioticExp.DTT.325.fastq	GnotobioticExp.DTT.307.fastq	GnotobioticExp.DTT.320.fastq	GnotobioticExp.DTT.373.fastq	GnotobioticExp.DTT.379.fastq	GnotobioticExp.DTT.368.fastq	GnotobioticExp.DTT.313.fastq	GnotobioticExp.DTT.302.fastq	GnotobioticExp.DTT.314.fastq	GnotobioticExp.DTT.374.fastq	GnotobioticExp.DTT.380.fastq
MF0033	0.007803312210184288	0.008012267015721275	0.020803694956352457	0.00825800628294289	0.01646311977120825	0.015783515262060413	0.012092483934558022	0.008193483799712048	0.017789239615458145	0.012642101647882771	0.017410899204762464	0.015118037302363236	0.007066081211177336	0.02034982905535529	0.01072724882370654	0.012750735372606327	0.019340079256852334	0.011926753892059374	0.019988875362320517	0.007973361475660036	0.017674428471024614	0.0102534160695469	0.012066850840432557	0.01629467813187219	0.00699617185477619	0.008474613003691716	0.008041512642433695	0.017676146673441622	0.01576802933359741	0.013211637846872638	0.01947056985790535	0.007189127715205121	0.011242188965781011	0.020944341920986525	0.01755848291285816	0.016990680129079644	0.012146350850323376	0.01956445303657705	0.009276538449430261	0.02005332622741035	0.008159048088005046	0.014548754449798645	0.011588227411376788	0.019335359651522867	0.00894301906538027	0.021055871780038406	0.014450768376068877	0.019989937855047202	0.012280807401885144	0.013494731097224823	0.00918102801138336	0.01150798344616278	0.01757133951683223	0.015019387718406874	0.00827327528612283	0.010485309271530744	0.019167621798234905	0.007995642056152812	0.011345482661424454	0.017568359110235143	0.01615098166328555	0.009962484972027896	0.021089024602445154	0.009948145600012583	0.0108039355011804	0.01584694160489055	0.008967700797874133	0.012884252054616973	0.017599564522364254	0.017631759836805122	0.01865414177181373	0.008369752615046116	0.013778457760340888	0.010004427006930234	0.009358342586368631	0.009084221479267058	0.010592259217894294	0.011175057724264319	0.008604075688885975	0.014657276778667912	0.011237857541853365	0.01058574371529374	0.012099115207307597	0.009959063996998172	0.007728054358576027	0.008409105040527224	0.007829644679150635	0.011715004793307091	0.01302312351225781
MF0077	1.4271938474301926e-4	4.2372333784432547e-4	0.02008892845614016	1.5330155156384514e-4	0.0010846512061560994	0.0018076891477987144	0.0019812728765909644	1.2441882823757415e-4	0.015782008212321504	0.002133273760406258	0.0060839291770204825	0.004554358379182249	5.910686570829211e-4	0.01959366835969887	0.006110794722252772	0.006930479618949451	0.018131506712998808	8.936438484429441e-4	2.834219590428536e-4	5.685269342353836e-4	0.015699692630557677	0.0033457447119447483	0.006465483902694502	0.0014587925147550244	0.002677889764416563	0.0019376995120214035	9.070517563936151e-4	0.015696309976588906	0.012317668107831997	0.009177779287658948	0.0181852983914017	0.0021353983304329255	5.638285674907448e-4	0.02032725098706654	0.015509699895663682	0.014758390698483285	0.005568016163939023	0.01849524691436054	7.935026276697987e-4	0.019170908748358955	4.026682689771755e-4	0.002031185058057587	0.0031412807884888196	0.018185439402896488	0.004255462900654259	0.020356471568761997	0.010409407449776087	0.01907292458549588	0.007522655571761875	0.00473324550594678	0.004526212200520523	0.003595590266282284	0.015611049813494567	0.01185844338163552	7.765203572013063e-4	0.005283979574976514	0.017975321567069994	2.755058952091203e-4	5.217354754774907e-4	0.015605569243857744	0.008378776259766635	0.001981468630591964	0.020461475024111324	0.004314634404952966	7.481603060097275e-4	0.0018942538171256244	0.0011260013435136634	0.008323780149865501	0.013596813299686027	0.015622249048053451	0.007904807332096914	0.002561680204289605	0.00780482232694807	0.002066781449640152	0.002276246608580971	0.0016972956826284413	0.005985572855241298	0.0026555897268509664	0.0034593553956875607	0.003799055624932167	0.00661440681943789	0.0019138615196720595	0.0072891641105862	0.0023302211890606265	5.973081330815568e-4	5.424710632220706e-4	4.161694978394835e-4	0.00249353726655733	0.008424097246218119
MF0029	0.006443451575865223	0.014031110636235584	0.011403290304452425	0.01486441627318986	0.008237400075833486	0.005181598018864953	0.007762160558939019	0.006094124989757416	0.011840188425632371	0.02451259943319439	0.0060630404081645365	0.011345204177008964	0.010826886080053003	0.011305794644858688	0.008119135184856645	0.009748432689487215	0.011482016598684313	0.010249689803590036	0.0038034296813458167	0.012333077597623072	0.011783832760052381	0.013466539388395147	0.008868856374601657	0.003352089920017114	0.0068056190782977075	0.010154469005546935	0.009361952217035917	0.011783478726553004	0.011920610454897023	0.00887893240983706	0.011619185087933076	0.008343188319464186	0.012621146308849468	0.01138166681003027	0.011705794071075332	0.011319001395815475	0.009422884767861815	0.01155466783458915	0.011568523419869197	0.011287368868944575	0.014542870334539257	0.00844324089367754	0.01248534377693814	0.011473375987876549	0.006717586464050006	0.01160278358948533	0.009174939902641281	0.011611278754908985	0.011397279287379254	0.009765206794740794	0.005944151001322497	0.008473009919772073	0.011719393243456935	0.010312165292884602	0.007164186830566856	0.01186467927225677	0.01137896966381768	0.006586912587878517	0.011991272825920265	0.011716204214401475	0.009351265068474298	0.011097455837432518	0.011484642558947891	0.009804809822501174	0.006313972825697192	0.008430231729210825	0.012049728498461164	0.011768008650639431	0.012289539106958201	0.01173002284177614	0.006716266069295224	0.010010490868870937	0.008392376309280938	0.011292534404131813	0.010369715443791906	0.006998846745071629	0.008441055891850058	0.007121272905015947	0.008149512909713209	0.01098962600435943	0.009278787335387688	0.008182718630933599	0.010471145699284442	0.005747162888887213	0.0113449601944909	0.008620809420578891	0.010376017148637983	0.007179879615774739	0.009688157541659605
MF0041	7.904309731632223e-4	9.898540476303292e-4	0.01038030285548087	0.0013423954190776178	0.007308856501103846	0.005585713490703239	0.00725199817209635	9.212533360884611e-4	0.0088772438699166855	0.006139623747011113	0.012648089344093713	0.010544192350609393	0.001257801009327488	0.010171358799081324	0.004086878009458352	0.005593051532096742	0.01148185195031151	0.00594688455003787	0.006818569681168773	0.0011734004101743212	0.008830805336575565	0.0026886797233686916	0.004484721346394435	0.00786212618813532	0.00243483802942092	0.001821383898146044	0.002684557013297983	0.008830327654511572	0.007169651303809349	0.006700547090429466	0.011618775577970308	0.0019871904794741156	0.002939246233947565	0.010462549910648699	0.008724737255637554	0.008265005299068616	0.004659457650442001	0.009757809620894085	0.0029131947328695975	0.011282977115549875	0.0013739920736369083	0.006913619718662899	0.004249642069598454	0.009650928110744394	0.005118496086256823	0.011433948294065558	0.005936705418329944	0.011349066880339322	0.005528707254213329	0.004280530987877459	0.005274149779384138	0.007387734285688904	0.008781030574181704	0.0066972384998358085	0.0024241728725994754	0.00371816186955661	0.009573606393003871	0.0014211062254839068	0.0023624518933153347	0.008777780959209105	0.006465613752678774	0.0033116538093712544	0.011484552776258008	0.0031185846040330326	0.0037446091855507656	0.004387488598345976	0.0023644865073580695	0.006175272506407312	0.007642376200453105	0.00878766561243099	0.00721030797123154	0.002237113163981159	0.005496580992870361	0.00475885170758724	0.003525612108390223	0.003621533894722671	0.003974609281231171	0.007157250557195576	0.0028440587001556652	0.0028206327080581677	0.00439655147049785	0.004146875729214166	0.0053104671567797135	0.005277245747650824	8.028531524866401e-4	0.005663012867640153	0.0026709173156149253	0.0068960389489171195	0.006151490861486621
MF0085	4.327729774909577e-4	3.807925083809342e-4	0.005499862369151921	1.1466592038180754e-4	2.3024724399182833e-4	0.0021446449333629644	7.493063291334588e-4	2.7979804234930835e-4	1.9486623806733947e-7	0.0020493608937352473	4.0924730145725603e-4	0.0010867003157294074	5.9998597440003506e-5	0.005113560184311509	7.503716817590935e-4	0.0012710446797910156	0.0031748531784879077	4.620249588669087e-4	0	1.0028326632702744e-4	3.102658770537049e-7	8.685341803016841e-5	6.331815200764254e-4	5.884996124743631e-4	2.6463745870137123e-4	4.0424618119274506e-5	2.7654719572965224e-6	2.7851675551879767e-6	2.0106150649320783e-4	3.4464182976164033e-4	0.003030297323371448	2.0010586468639978e-4	1.6347724327618393e-4	0.005829172617457381	3.0886127250770417e-6	4.163574739624534e-6	7.085406400117676e-4	0.0038196472444614908	1.663591142774802e-5	0.0046419641669546985	0.001052868328914563	4.5788527623054035e-5	7.52086942693854e-4	0.0034480039402005128	0.0015352292998478778	0.005737445426602426	0.002735745657668011	0.004414374600831849	3.9877596692832776e-5	4.09447590158156e-4	4.3969219781553814e-4	1.7662207792761936e-4	2.247439512939698e-6	0.001176046549535145	4.6141447562448245e-4	5.031788664291807e-4	0.0031817949242168185	3.657805937700172e-4	8.290219261749516e-5	2.5146771108134547e-7	2.14863166585902e-4	4.2258061547806016e-4	0.005792330237738228	2.179599096427214e-4	5.181136865842425e-4	7.999214953134513e-4	4.734184699078832e-5	3.568760969604827e-5	8.716646605278074e-5	1.567797056914047e-6	9.69559371629953e-5	4.611159414805746e-4	6.210355629258128e-5	2.0642910317822787e-4	2.4475745115035494e-4	2.4012965434659194e-4	2.0711631599657269e-4	9.768018364031818e-4	3.3837822072409814e-4	9.175053234747736e-5	1.1647989894347197e-4	8.069390455010377e-4	3.826162351707231e-4	2.509904740377653e-4	6.334668525007267e-5	1.6261317219962423e-4	1.561632619884398e-4	9.16042392556693e-4	3.5447111922190717e-4
MF0086	0.016749527075544855	0.01542168025628534	0.011421091926423413	0.015954353075613867	0.03003336338571528	0.014476182282226314	0.017828389577343447	0.0158688056614538	0.01184242221064852	0.015275506150979778	0.022049269391982467	0.020944337418491443	0.013242155908045615	0.011299347393073809	0.011897480003629068	0.012347206030188577	0.011483748197249153	0.018314728601530154	0.0381932617307585	0.01344499821917117	0.01178409702436407	0.01269443515952035	0.01304204072197838	0.030873430591480806	0.012913587732766232	0.013272606754981072	0.015410115438122237	0.01178632047238104	0.011235549556036619	0.010591663133807546	0.011640678248889405	0.013165133276998281	0.019970074778201074	0.011377721515534529	0.0117294717327819	0.011695038246265822	0.014522034429827751	0.011338976981908368	0.0136135354564753	0.011315942616787502	0.015059260069402898	0.025008482368563605	0.017330898248152444	0.011350418686087192	0.012142717218587895	0.011505281206380412	0.011637705401108013	0.011357526342351702	0.011043909131321042	0.013373910901169541	0.01184316982212017	0.01479515930996657	0.01171518767706325	0.011116769497312709	0.017602740379125584	0.01221682714593961	0.011368507616141312	0.015424488655176231	0.020704505004499166	0.011714449808003832	0.012092968759387087	0.017043980825855447	0.01148459766760295	0.012439523907426857	0.01673354264429799	0.014985139711987656	0.013919292726273895	0.010241607006530916	0.012048929779500428	0.011772067994481543	0.02224971267931781	0.01331781026601004	0.01138958441625388	0.0132675072118393	0.0143133430441478	0.01433284934095998	0.012578805759189144	0.0133249011862945	0.013559675156421076	0.013208009646112606	0.01274200677388342	0.014239125736027706	0.011294213742203355	0.014092066367415427	0.014335891463076346	0.016171741361051695	0.014716097690840391	0.01384415357148866	0.011132903784518549
MF0083	1.4534854699979887e-4	1.382699908209881e-4	7.754423811446193e-5	5.089578419301944e-4	1.1492448924435366e-4	0.0020702481376440123	0.0011905618718659819	1.2058267802362611e-4	3.902190335330993e-7	2.3765833587589637e-4	0.001786882676870245	0.002570006586104584	3.3416744605115355e-4	1.4666500328978826e-5	3.4624054132986867e-4	0.0011343457562049586	0	0.0016035254890858677	8.31715179124133e-6	6.143467767020982e-4	3.928076929260365e-7	5.700001013541627e-4	2.4678933942382875e-4	0.0015163731634170333	4.3643436939094966e-4	3.6887733656334435e-4	7.853940358722123e-5	3.896318171446216e-7	5.7888931920809584e-05	1.0672248179082651e-4	0	3.930249867577998e-4	7.216493466626613e-4	1.1718696522003079e-5	1.4271973754431121e-6	9.605660125485096e-6	0.001202931533243892	3.7868268457737544e-5	0.0013875972339020377	0	1.5718743484498455e-4	2.859105000027364e-5	4.235144919992688e-4	1.2001656184906171e-5	8.191720702237728e-4	0	3.388613935629087e-4	0	1.0365134499069783e-4	1.627789321694034e-4	0.0014485206367527326	3.062382008582644e-4	4.107958491078654e-7	7.72520480496223e-5	6.744214795494564e-4	1.4461236888666516e-4	4.934928149231203e-6	1.5557979964750322e-4	7.381389723820982e-5	3.7803979232562265e-7	7.27748200573537e-4	4.765434424854669e-4	0	3.4133924324567926e-4	4.109824948426667e-4	8.016842116045843e-4	9.266350309705593e-4	1.1642985896498178e-4	1.4736126060704656e-4	6.904060434116904e-7	9.868859191086687e-5	2.3897280114076595e-4	2.805276301492179e-4	0.0019858632825204	0.0010785523998035613	9.982315403360839e-4	4.411939070481795e-4	0.00213683087717984	3.0984172354000275e-4	5.297968482632545e-5	3.350404326535208e-4	9.220600746562386e-4	1.361580391196276e-4	0.0015579046345031986	1.9345535225654643e-4	0.002010026447642404	8.760818625999308e-4	0.0018080798767395713	2.3069861255495245e-4
MF0040	0.0014077861561093143	0.012169113121165642	0.011397821198812334	0.01312155385009827	0.0023590012497675204	0.009049475735436454	0.004442177515234139	0.00292754825917802	0.011866712615649857	0.00674249791370423	0.004906051432693886	0.003279878364126558	0.01012141391176206	0.011286549117142632	0.004033445583976832	0.004943414125450007	0.01148205287713934	0.005722407096796859	0.0012731374702749459	0.0022301567769383	0.01177786103911275	0.0034003641831790244	0.004778334764791805	4.6070725078417265e-4	0.0017104900481692516	0.009315527588501973	0.0067576160142751905	0.011780745471021358	0.00924704872884927	0.0067720679033946235	0.01161912396704311	0.0015728051461502961	0.003070384737371045	0.011360362219753268	0.011692351953736206	0.011283513719706971	0.005009610717743345	0.01131512145200923	8.086675162164064e-4	0.011283610090683273	0.011758819147319688	0.0016353768981082948	0.005334549429040795	0.011335060276194927	0.0027838660160566116	0.011434370382304108	0.006198576303346285	0.011349252572194437	0.010439644997512766	0.007695842624325397	0.0027518888868478496	0.004634540008374801	0.011716646177881363	0.008557581211474619	5.05854362411821e-4	0.004296245303100028	0.011355312852002305	0.003491518022212733	0.004291955636501346	0.011712702107411816	0.008575345239066086	0.004783931729114807	0.011485149831145725	0.003599383607886602	0.0037538176963218665	0.003903492053853969	0.0011741431044708479	0.011030800175291346	0.011686663273008305	0.011722765523583143	0.00609037128012582	0.0024119083308307256	0.009447342966252327	0.002810722338265847	0.002843144596292918	0.0011764155208836206	0.003911179648300958	0.0020941681882776456	0.0049699112009759586	0.010080803065891233	0.004440682288312499	0.0015225480381259174	0.006070669198120417	0.001707039485349909	0.002755489481075015	0.0030006517077235543	0.002412935123647037	0.002122072551901379	0.006961032390622758
MF0084	1.0112162526075439e-5	1.3268503403140108e-4	0.011396020532129193	8.240061810987036e-5	3.733739091759378e-6	6.387322459351903e-4	3.142023382031049e-4	1.5828775154639927e-5	0.011835800651013417	3.789458843029859e-4	0.0033971840223934024	0	2.081394643150637e-4	0.011285859094563545	0.003948011482187015	0.00474808165240791	0.01148185195031151	0	1.1498366531670042e-5	1.546661349087418e-4	0.01177379071620831	0.00239866483185926	0.004442633241996573	3.425794143288295e-4	0.0012325788193185087	0.0011501392335338883	6.31357247850796e-4	0.011770847189678626	0.009139002369314314	0.006675658737669233	0.011618775577970308	9.553875963815316e-4	0	0.011359323161994984	0.011624799890367925	0.01100806524450649	0.003533817693623206	0.01131403273929107	2.7743072191945955e-4	0.011282977115549875	9.465954590865581e-5	0.0014568191689512727	0	0.01133248781073695	0.002266769400904228	0.011433948294065558	0.005934728262468067	0.011349066880339322	0.005508984177023674	0.003182821393403259	0.002488922064316817	0.0016647942394761746	0.011707190148985488	0.008334819249348497	1.004379890311525e-4	0.0036733088353564677	0.011350643176241095	5.426085604990082e-5	9.772360622887443e-5	0.011703139628585097	0.00588868872990526	0	0.011484552776258008	0.0029226224111413837	5.280019012954434e-5	9.375881634557171e-4	5.379013304643018e-4	0.006159015677695445	0.010024969259483006	0.011715615218326876	0.005753269394907827	0.0015721343349206422	0.005344920016784352	7.797865751701661e-4	0.0016088710289514968	7.066946410481726e-4	0.0037526911257412844	0.001501452098116441	0.0017345236493953402	0.0028040676314008803	0.0043384397587477915	0.0010285642417380131	0.005293849507959966	0.0010839911482182284	3.8460856721114794e-4	2.258428170837055e-4	1.6335510468409766e-4	0.0013312522340146237	0.006094162467578995
MF0081	0	0	0	0	0	2.3862973073543846e-4	9.511245478738568e-5	0	0	1.0012432725067046e-4	0	0	1.1365713690309942e-5	0	0	0	0	0	0	0	0	0	0	0	0	2.63526683482569e-5	2.696335158364109e-6	0	0	0	0	0	0	0	0	0	3.830384827941045e-5	0	0	0	0	0	0	0	0	0	0	0	8.464487293893407e-6	0	0	7.939249839518731e-4	0	0	2.648267288907341e-5	0	0	0	0	0	1.8835081219309227e-4	0	0	0	0	0	0	1.4011838080227196e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.267248091984472e-5	0	0	0	0	0	4.1896320864209476e-5
MF0082	1.0234734193058172e-4	1.4385494761057514e-4	0.011396020532129193	8.587534296992512e-5	3.733739091759378e-6	6.462888540751459e-4	3.265054418074434e-4	1.5828775154639927e-5	0.011835800651013417	3.789458843029859e-4	0.0034914945061810514	4.36266550110346e-4	2.081394643150637e-4	0.011285859094563545	0.003960158199702474	0.004753340603605197	0.01148185195031151	5.6999057769015795e-5	1.1498366531670042e-5	1.6164222203535485e-4	0.011773921217102969	0.0024047068087657063	0.004443908639099539	5.724148262952553e-4	0.0012337577535130996	0.0011501392335338883	6.31357247850796e-4	0.011770847189678626	0.009139840838709064	0.006675819060679994	0.011618775577970308	9.553875963815316e-4	2.2801924223447587e-4	0.011370651235299586	0.011624799890367925	0.011008136108837921	0.0035823698762448416	0.01131403273929107	2.787549735753997e-4	0.011282977115549875	1.0210960276257779e-4	0.0014672194555317535	0	0.01133248781073695	0.002266769400904228	0.011433948294065558	0.005940459643066179	0.011349066880339322	0.005508984177023674	0.003309018226915046	0.002488922064316817	0.0016647942394761746	0.011707190148985488	0.008402994201493688	1.0109122829574963e-4	0.003674082163532332	0.01135311064031571	5.426085604990082e-5	1.6026671421535407e-4	0.011703139628585097	0.005939002555264535	0	0.011484552776258008	0.0029228625608875743	5.280019012954434e-5	9.375881634557171e-4	5.438190613381503e-4	0.006159015677695445	0.010031071305279755	0.01171584535367468	0.005767246143207325	0.0015986780722104753	0.005350341089972108	8.063238146393079e-4	0.0016260609698284412	7.076357734648796e-4	0.0037690071741140726	0.001501452098116441	0.0017409002676250667	0.002805667018112618	0.004340995992402486	0.0010285642417380131	0.005293849507959966	0.0010839911482182284	4.0475916122981794e-4	2.437749059308012e-4	1.90044107702908e-4	0.0013312522340146237	0.0060945118651112955
MF0080	3.011815679641333e-4	2.4328410257670798e-4	0	0	0	0.001759098831738074	0.001286857317384554	0	0	8.997719812123031e-4	0.004183522763548402	0.004762576505371277	0	0	6.272794727747247e-4	0	0	0.0020734344818475127	0	0.0013001299744651717	0	0	4.0568256183495024e-4	9.248775326044954e-4	5.978922143263761e-4	6.030634655283488e-4	0	0	7.54528245232338e-5	1.4896161292472044e-4	0	0	0.0015019498522033242	0	0	0	0.002834244757146382	0	0.002154143615572128	0	0	1.1109219972858367e-4	0	1.7390739442840513e-5	0	0	2.676378366344578e-4	0	0	3.534707516846738e-4	0.0016505204052785767	0	0	8.417812096634761e-4	5.866853651076928e-4	0	0	0	0	0	0.0030637557867940935	0	0	0	5.707542940495894e-4	9.622282836543512e-4	0.0017664426658437892	0	3.0525955905899403e-4	0	5.4769002672226356e-5	0	5.501743919715843e-4	0.0012985385736390626	0.0010886962555397997	0.0013005491959902243	7.178066403028464e-4	0.002114813154626747	0.0012420072941798487	1.1160006385922733e-4	4.225028192267838e-4	0.0015861167823061912	0	0.0019989866807324777	2.5649876193390775e-4	0.0016385234720721834	7.329889262996542e-4	0.0023636974339288127	3.5112778235593927e-4
MF0005	0.01285525208302383	0.013308058436499572	0.02280763565791381	0.014481620727035596	0.027073653299271565	0.009771998834157214	0.006594936728217882	0.013733887973666481	0.02370472612971129	0.009452014865032329	0.014890100369480885	0.010112129823618293	0.010203757347681652	0.022573281301500124	0.00976716242259472	0.010904184881327607	0.02296386575834544	0.011709901171788592	0.03677177616828079	0.011226795845576858	0.02355702578216315	0.012280801420505022	0.01121150577332873	0.02580392552348564	0.005869166904470666	0.008920143781540225	0.008590156006777731	0.023547554021924672	0.019273911678835527	0.014423409412707774	0.023278297397236043	0.007236429956754223	0.010704947780350851	0.022744855188761428	0.023295920945450896	0.022214015591317745	0.008715082257801869	0.022660262382146638	0.00973713634977022	0.022636327781270532	0.013097918660561933	0.02262705045593863	0.010111456768824063	0.022665611235950792	0.005637335753005868	0.022868035877249837	0.012936142487300217	0.022698532099658164	0.011175891033104911	0.010769614464912442	0.006516052297907352	0.008901449613754912	0.023417030457859065	0.01701452076370438	0.010710656146615797	0.01276094600599906	0.02270416403245921	0.013816979582701077	0.01218460269357639	0.023413806523988563	0.016385024116320764	0.01141504849701724	0.022969448971304814	0.010851997199750696	0.008834685424983208	0.007787853265666537	0.009924397901683844	0.01254345938019543	0.021385814740789252	0.023452575490162567	0.018466796872890164	0.00810768210566718	0.013635276891598583	0.01060699585559936	0.00991419096364709	0.006720023586694441	0.011391180495753857	0.0051629932813897356	0.00862475012540494	0.028097968630861423	0.013063560517774773	0.006231176175167951	0.013665644549052506	0.004599928068270364	0.012651223227171687	0.011430395567489888	0.011951220513017148	0.004862995283854994	0.012926285998589897
MF0049	0.012432324674683259	0.024507883690309748	0.04160987654764829	0.022843362438729094	0.03186158250909677	0.02461919466740663	0.025328238503512117	0.012210603468898658	0.035552078626478	0.02393212078866837	0.02946515355796007	0.023983819693308712	0.022676995663354727	0.040707123967255066	0.03238921897207692	0.0325908324621279	0.038684523090909195	0.02283816251112981	0.03811629933077319	0.013105393275656444	0.035346672357072624	0.01590764910802219	0.03019079634565059	0.0341902757924042	0.026183128343089133	0.024428886046138985	0.019701193186324874	0.035352464831545284	0.03331200593264516	0.029225394097201308	0.038940569763511776	0.02239675570195701	0.018440600040033072	0.04189828340754066	0.035157792718326517	0.035119738460598605	0.031169429392914994	0.03912063126480439	0.013566034549576726	0.040112939226361694	0.02388578504526912	0.02667525488833432	0.020683145903502384	0.03865617791691238	0.034755538198251765	0.04210231621926881	0.026986551622597107	0.0399574025030808	0.029919181630029455	0.029366028438254293	0.032296621876833354	0.028124110550451623	0.035140808332567	0.033603981538812305	0.013332409375762496	0.020416925880184837	0.03834291895190692	0.013512071986465977	0.015907008865708148	0.03514050197129635	0.03069951053349975	0.017680383235518963	0.042177108731213796	0.022146804115005046	0.01958050919451954	0.03386732292671406	0.014236179052181074	0.029855741794542208	0.03463948651978702	0.03530874759817578	0.037543389819354074	0.02056104201367962	0.03307372227946931	0.015380034779672026	0.019212937278428547	0.02207919191688193	0.036087819872836956	0.023250050087280153	0.033767310520364906	0.027639867147999528	0.03602832911183037	0.02096436635496078	0.02463147918964658	0.0250911942833551	0.013487615900949535	0.01977106685102776	0.016042832572517426	0.024529102877853284	0.02806776281297066
MF0006	0.12419172428386845	0.06926363896670318	0.01144485103361108	0.06818387069502407	0.06426908745659665	0.08905095203152286	0.07799363251453367	0.1316125875483686	0.012089612344784582	0.0850157638232707	0.05123027750192658	0.07714234357591787	0.11107750339158888	0.011429125619300547	0.05295588020731879	0.04651876903467212	0.011495213584362183	0.08449429060009475	0.05127711885953631	0.11776128068027839	0.011915718269204536	0.10234244876822746	0.0570021984955155	0.05396703163112534	0.08432277964460745	0.09935410621158162	0.0926064025806914	0.011924052986617011	0.02814449707044564	0.047552580285375845	0.011688270029860955	0.09403423753027364	0.10548827313137675	0.011400322974893299	0.012775441048551434	0.017315867097439423	0.050731885301192214	0.01140871820272778	0.10408518696815312	0.011430624426296282	0.0703708267296355	0.07853221339775435	0.09468103082318248	0.011450234710591275	0.056135271524971934	0.011578302471649463	0.0627747667924189	0.01150507199887391	0.06355485501285521	0.07105248595897859	0.058889927966746525	0.05580182774355351	0.011826490881287427	0.029728480105309103	0.11045816931340964	0.08849756268225492	0.011441137421177623	0.12518549949977492	0.11722689266560828	0.01186740671972047	0.040376299681044926	0.10693984778336232	0.011489032932483122	0.08554235782806771	0.09707078536554953	0.07205858680958431	0.1063030034670174	0.060871047570905584	0.023668237790296583	0.01221814681852864	0.031731633700845877	0.09869465389688858	0.05647330712368143	0.10318017565737085	0.0935240489429072	0.08297096647492892	0.0467501983034943	0.0645044341196164	0.05541673648908049	0.08472295280219881	0.044449092762839024	0.07967939776657915	0.07314793175272503	0.06734266629138345	0.11531808964100998	0.09287586231200977	0.10759923118556089	0.06332089729923819	0.05894248079040613
MF0003	0.010884776175296885	0.00222773433387507	0	0.0021110144859070486	0.004432010530903245	0.0012308601054577496	0	0.008219622228566674	0.005922172299464839	0.006172386402434796	0.005364781639049087	0	0.010918173636786847	0.005664620665227111	0.004903800571615663	0.0060208229700256695	0.005741905493441424	0.006386967507532609	0.0011891227388168767	0.017767385025031755	0.005896812121089354	0.015377797943211369	0.0043769332858991416	0.0030280730967799066	0.010485176662067502	0.010825741804680461	0.013585669982038702	0.0058914243914482715	0.00526305354884868	0.009431821866174753	0	0.01262359425410151	0.010930723873000169	0	0.005917867593632778	0.006015583333699281	0.006095283156992653	0.005661659670219317	0.0156359756236059	0.005647001693041773	0.002236910247094768	0.008889323597496522	0.008648472707009906	0.005681710069646308	0.0057675681840095045	0	0.010829454756078235	0	0.008341191764021812	0.00394864694231116	0.007464604016336562	0.0056032334128027755	0.005858022540866462	0.005596564617032101	0.015407136513712488	0.013338717530511546	0.005687430668066723	0.008936482083447078	0.012011599336015873	0.005863646970230082	0.0053545292471987435	0.013847308088490015	0	0.012167710417200862	0	0.0016344907904139048	0.015931974214375377	0.008321599670458908	0.005448095210402999	0.005904437057997094	0.0030008810164358535	0.01319731101230623	0.006529443869284534	0.014318361481556184	0.011262540380823713	0.013452360792134419	0.004311862001096702	0	0.003986471775405431	0.009495687429735737	0.003954386101999155	0	0.010471100564929624	0.01117645584128511	0.013619023828080012	0.009554018162219435	0.012483646950108061	0	0.007963554336431705
