OTU.ID	GnotobioticExp-DTT-365.fastq	GnotobioticExp-FP-372.fastq	GnotobioticExp-DTT-366.fastq	GnotobioticExp-FP-319.fastq	GnotobioticExp-DTT-308.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-DTT-303.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-DTT-305.fastq	GnotobioticExp-DTT-370.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-FP-301.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-FP-313.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-FP-386.fastq	BSD-4241B.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-FP-391.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-FP-385.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-FP-307.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-FP-367.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-FP-373.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-FP-382.fastq	BSD-4346B.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-361.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-379.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-DTT-380.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-FP-390.fastq	GnotobioticExp-DTT-382.fastq	GnotobioticExp-FP-362.fastq	GnotobioticExp-FP-376.fastq	GnotobioticExp-FP-395.fastq	taxonomy
17d567118a824a94f9b825b765160b59	0	0	0	0	14	0	20	0	17	0	6	5	0	3	0	0	0	0	92	8	0	0	73	0	83	0	9	0	0	0	148	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	12	0	0	0	10	0	87	6	0	0	20	0	0	0	0	0	0	53	0	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	69	0	22	0	7	29	0	4	11	0	27	33	11	0	0	0	0	0	18	0	0	0	0	0	
b7dfee324d1f757d7e0574563bccab34	0	0	0	0	14	0	43	0	21	0	15	24	0	8	0	0	0	0	2	36	9	0	0	0	35	0	8	0	0	0	2	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	16	60	0	0	0	26	0	14	8	0	0	3	0	0	0	0	0	0	3	0	0	0	38	0	0	0	0	0	31	0	0	0	0	0	0	0	29	0	10	0	0	27	0	15	14	0	0	18	0	15	15	27	0	0	0	0	0	16	0	0	0	0	0	
049e49112c893b717f0c7062d7d3489e	0	0	0	0	13	0	107	71	107	0	19	21	3	22	0	0	0	0	175	25	8	0	245	0	130	352	23	408	715	0	147	45	0	183	0	0	0	0	28	604	470	172	0	444	161	0	0	13	179	826	2	0	27	599	323	9	427	0	33	0	57	0	0	0	0	114	0	0	0	31	2	0	0	0	0	23	6	406	443	587	0	0	0	63	552	71	281	716	32	0	22	38	597	0	16	1034	87	20	73	2280	0	0	0	0	35	319	48	0	0	934	
d0971bb59d37bc65b0ee84c99bc32e5b	0	0	0	0	13	0	15	0	26	0	12	8	0	14	0	0	0	0	50	5	10	0	43	0	23	0	7	0	0	0	71	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	11	126	0	0	0	14	0	76	20	0	0	23	0	0	0	0	0	0	22	0	0	0	16	0	0	0	0	0	27	0	0	0	0	0	0	0	5	0	14	65	0	35	0	18	17	0	0	11	0	53	17	17	0	0	0	0	0	15	0	0	0	0	0	
5bcca35e5b6b4195561adbbba9f9ea7c	0	0	0	0	11	0	12	0	14	0	4	5	0	4	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	31	13	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	31	0	0	0	4	0	0	2	0	0	8	0	0	0	0	0	0	5	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	15	9	0	26	0	3	22	0	0	20	0	18	2	28	0	0	0	0	0	26	0	0	0	0	0	
a7530d65d27a7c0205c4a1b7a8d2a78c	0	0	0	0	10	0	8	0	28	0	2	3	0	0	0	0	0	0	6	3	0	0	3	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	37	0	0	0	9	0	8	9	0	0	2	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	15	8	0	7	0	9	2	0	0	28	0	3	2	5	0	0	0	0	0	3	0	0	0	0	0	
7c8d99f907807356c8f6104cc5aa73ed	0	0	0	0	9	0	32	0	4	0	3	7	0	2	0	0	0	0	0	5	0	0	0	0	20	0	12	0	10	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	4	35	0	0	0	6	0	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	29	0	0	0	0	0	0	0	31	0	3	2	0	27	0	5	5	0	0	15	0	4	5	13	0	0	0	0	0	4	0	0	0	0	0	
bd1613d8681822a5fdeaab2df7b7e673	0	0	0	0	9	0	26	0	83	0	8	9	0	13	0	0	0	0	10	14	6	0	22	0	33	17	14	25	0	0	46	38	0	9	0	0	0	0	1	59	25	5	0	12	2	0	0	12	54	14	0	0	1	77	16	2	5	0	22	0	9	0	0	0	0	6	0	0	0	51	0	0	0	0	0	7	0	0	35	27	0	0	0	5	2	20	11	19	21	0	11	27	24	0	9	27	14	7	37	12	0	0	0	0	28	9	0	0	0	11	
3f444e0d7eb83f8abb4abacf3ce17abc	0	0	0	0	9	0	14	0	6	0	4	9	0	6	0	0	0	0	0	11	0	0	5	0	0	166	5	59	324	0	0	0	0	50	0	0	0	0	2	124	81	42	0	107	52	0	0	0	6	68	0	0	9	146	0	5	129	0	2	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	20	0	32	78	114	0	0	0	6	8	0	0	116	24	0	5	4	82	0	7	245	5	0	2	20	0	0	0	0	0	2	5	0	0	33	
01ebb429ff0850ac5e2e8ec8c9952b2d	0	0	0	0	9	9	8	0	5	0	2	0	0	2	5	5	13	0	4	0	5	2	2	3	0	2	2	2	0	14	24	0	0	0	7	0	7	3	0	4	2	0	4	0	0	2	2	2	7	3	0	0	0	2	7	4	0	0	0	7	0	0	3	5	0	4	2	11	18	6	0	6	3	3	0	16	0	0	2	3	12	2	0	13	0	19	15	1	16	5	3	17	0	20	5	0	7	3	8	0	0	12	0	6	4	0	0	0	0	2	
f6f5a739c88ee7adab62c061349cde48	0	0	0	0	8	0	1	0	0	0	1	1	7	0	0	0	0	26	56	4	0	0	71	0	7	0	5	0	0	0	26	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	12	6	0	0	2	0	0	0	0	0	0	23	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	9	0	4	73	0	8	0	2	1	0	0	14	0	0	6	4	0	0	0	0	0	3	0	0	0	0	0	
108627a3879bcb1138b2c54c39e9f4a1	0	0	0	0	8	3	15	0	18	0	0	7	0	2	0	0	0	0	7	0	3	0	3	0	49	0	0	0	0	0	9	4	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	5	15	0	0	0	6	0	42	11	0	8	4	2	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	11	0	66	11	0	0	0	13	4	0	0	0	0	37	4	13	0	0	0	0	0	0	0	0	0	0	0	
960b9cea75175246a62496526868a249	0	0	0	0	7	0	15	0	59	0	2	8	0	5	0	0	0	0	0	12	2	0	0	0	34	0	0	0	0	0	6	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	4	44	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	11	0	0	0	0	0	27	0	41	0	0	0	0	0	12	0	10	0	0	16	0	6	23	0	0	10	0	14	4	26	0	0	0	0	0	7	0	0	0	0	0	
fb2c79026a46c2f5b37168dcdc21f439	0	0	0	0	7	0	1	0	0	0	7	4	0	3	0	0	0	0	19	2	1	0	6	0	32	0	3	0	0	0	25	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	37	9	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	11	0	3	0	0	1	0	0	1	0	16	2	4	0	0	0	0	0	6	0	0	0	0	0	
bee32871daac769ca0bb01e8a86e053b	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
0f39fdf18f729e9c2e8dd89b578ce958	0	0	0	0	5	0	9	0	0	0	3	4	0	5	0	0	0	0	0	4	2	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	5	0	0	4	0	10	3	2	0	0	0	0	0	0	0	0	0	0	0	
855166a7ea9905b7590e5e5fb7da7866	0	0	0	0	5	0	3	0	0	0	14	0	0	4	0	0	0	0	2	7	0	0	48	0	9	0	0	9	376	0	7	0	0	0	0	0	0	0	2	23	13	0	0	30	0	0	0	0	0	10	0	0	4	5	29	2	0	0	14	0	0	0	0	0	0	3	0	0	2	11	0	0	0	0	0	7	0	149	6	0	0	0	0	0	0	0	5	41	13	0	3	15	20	0	3	4	3	7	3	0	0	0	0	0	3	4	0	0	0	2	
85fa21f97c02aca74ec1084d34ad4e4d	0	0	0	0	5	0	6	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	4	0	5	0	0	0	5	0	5	3	0	0	0	0	0	0	2	0	0	0	0	0	
e1dee90650d82a648859423170639311	0	0	0	0	5	0	7	0	0	0	13	0	0	4	0	0	0	0	0	4	3	0	3	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	9	0	0	10	0	4	25	0	0	4	0	0	3	7	0	0	0	0	0	15	0	0	0	0	0	
600752420537d6cc6622be52c370ebf6	0	0	0	0	5	0	13	0	3	0	3	3	0	6	0	0	0	0	5	12	3	0	7	0	15	0	2	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	19	0	0	0	12	0	4	9	0	0	2	0	0	0	0	0	0	3	0	0	0	26	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	19	7	0	3	0	6	8	0	0	19	0	15	5	17	0	0	0	0	0	7	0	0	0	0	0	
eba9c8181bc5f1a29459f8eb705a1bb2	0	0	0	0	5	0	5	0	0	0	6	2	0	3	0	0	0	3	5	4	0	0	3	0	19	0	0	0	2	0	5	0	0	0	0	0	2	0	0	0	0	0	6	0	0	2	0	6	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	2	0	3	9	0	5	0	0	7	3	3	0	0	0	0	5	3	0	0	0	0	0	
6bf0279c0db7498fc2f38f1e20694ead	0	0	0	0	4	3	2	0	0	0	2	0	0	0	0	0	0	0	3	0	0	2	3	0	0	0	2	0	0	0	4	0	4	0	7	0	3	0	2	0	0	0	0	0	0	3	0	0	4	0	3	2	2	0	4	0	0	0	2	3	0	3	5	0	0	0	0	0	3	0	0	3	0	3	0	0	0	0	0	0	2	3	3	4	0	2	2	0	4	2	3	0	0	3	4	0	0	4	4	0	2	5	0	2	0	0	0	3	0	0	
efdf9254460ba066f2febfbf8c335483	0	0	0	0	4	0	2	0	2	2	2	2	0	0	3	0	5	1	0	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	0	3	2	0	0	0	0	0	3	0	0	3	3	0	2	0	2	0	2	0	5	0	0	0	2	4	0	0	3	0	2	3	5	2	2	3	0	4	6	5	0	2	0	0	0	0	3	4	5	3	0	0	0	0	2	0	0	0	0	3	3	0	1	3	4	0	4	6	2	3	0	0	0	0	0	0	
f799375cb124c3053a53dcf08ffaefdb	0	0	0	0	3	0	21	0	8	0	4	14	0	5	0	0	0	0	0	8	0	0	3	0	25	0	4	0	0	0	2	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	13	29	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	9	0	0	0	12	0	0	0	0	0	8	0	0	0	0	0	0	0	17	0	6	10	0	5	0	2	3	0	0	3	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	
d526654063eb54175c7bb507f7390c20	0	0	0	0	3	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	3	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	6	0	0	9	0	0	0	0	0	0	2	0	0	0	2	
7813acdb73c5f12c2d692d549af89b38	0	0	0	0	3	0	0	0	0	2	0	0	0	0	2	0	4	0	0	0	0	2	0	0	0	2	0	6	11	4	0	0	7	0	0	0	0	0	0	6	2	0	0	5	0	0	6	0	0	3	0	0	0	6	9	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0	7	11	0	0	0	5	5	4	0	0	7	0	0	2	0	13	0	5	0	0	9	0	4	10	0	0	0	0	2	2	0	0	0	0	0	0	0	0	
8b181df7b6d2816f48f8fde2fc53f353	0	0	0	0	3	0	4	0	0	3	0	2	0	3	0	0	5	2	2	0	0	0	0	0	5	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	3	0	0	2	2	0	3	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0	0	4	2	3	2	0	0	0	0	0	2	0	0	0	0	0	0	2	3	0	0	0	0	0	2	0	3	0	0	3	0	0	2	4	0	0	2	0	0	2	0	0	3	0	0	
429363aec69aba726bf7a0a6b088a7db	0	0	0	0	3	0	4	0	0	0	2	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	3	0	5	0	0	0	0	0	6	2	0	0	0	0	0	0	7	0	0	0	0	0	
69918dabc37e61bf06e5a4346722f074	0	0	0	0	3	0	9	0	22	3	2	2	0	0	1	5	2	0	10	0	0	4	6	0	26	2	0	8	1	0	15	8	2	0	0	7	0	0	0	29	2	0	0	8	4	0	0	2	48	4	21	4	2	11	0	3	0	0	0	14	2	0	4	2	0	3	0	2	0	2	8	2	2	10	0	0	3	0	6	23	4	0	2	7	4	7	12	6	7	12	0	3	15	0	12	19	7	2	7	10	3	8	0	0	3	0	0	2	10	9	
de623ac8515c0c05af01494545bed3c4	0	0	0	0	2	4	3	0	0	0	0	0	0	2	0	3	0	0	7	0	0	0	7	9	2	0	0	2	0	0	2	7	5	19	0	2	0	5	0	1	2	0	0	0	0	0	0	2	0	0	3	2	2	2	0	2	0	4	0	7	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	19	0	0	3	0	0	0	0	2	0	0	6	2	8	2	2	3	0	0	0	2	0	0	6	0	0	4	0	0	3	0	0	0	4	0	
fdc9a6c69a6b7d728eb6dfe27e462441	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	27	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	0	0	0	0	0	10	0	0	0	0	0	0	12	0	0	0	0	0	
034c4b1a875d476341d082bfffad22e7	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
a3c51c8458a8b398fd48fb13eab89d30	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	2	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
590007ffaf33d033781e115c5bd31e5e	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	25	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0bee493e1e1aa441ce8d31e684943748	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ce1df56c7d328b0cc104704cd1247180	0	0	0	0	2	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	2	0	0	3	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	
7d66f7807dd395b6a3ab1aae91b0b50c	0	0	0	0	2	0	3	0	0	0	4	15	0	8	3	0	2	0	0	9	2	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	5	0	0	0	16	0	0	10	0	0	2	0	0	0	0	0	0	7	0	0	0	2	0	0	12	4	0	0	0	0	0	0	0	3	3	0	0	0	3	0	0	0	19	8	0	0	7	0	2	3	5	0	2	0	0	0	0	0	0	3	0	0	
c47968321d73d485e4eec21d344e5a9c	0	0	0	0	1	0	3	0	24	0	0	4	0	0	0	0	0	0	5	1	0	0	2	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	9	0	4	0	0	8	0	0	0	0	1	2	9	0	0	0	0	0	4	0	0	0	0	0	
7ba03f404fddd991493f9537cfb8b0ba	0	0	0	0	1	0	0	0	0	0	0	2	7	2	0	0	0	0	0	0	1	0	5	0	0	0	9	0	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	1	6	0	8	0	4	0	0	0	0	0	6	0	0	0	0	0	
c42634f8d1aad4956aa9638465e86565	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	294	4	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	9	0	5	3	0	0	3	0	0	0	0	0	0	26	0	0	0	0	0	11	2	
759abfc82a4b189214d7e148d4aef180	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	
ad23727bc3e6dc84a4c52399fe4f0d39	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	
f019df5b0600918964aab1825e273dcd	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
c003202be6a53b07fbb26ecd2161fe2c	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	4	0	3	2	0	0	0	0	0	0	0	0	0	0	3	5	4	0	2	0	0	0	0	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	2	0	0	2	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	4	3	0	3	2	
772ad2feb9f19ddeace71e8e2e707858	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eee9bab26577ab7978a3c7bb4a082922	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1215303fb541fab34f6257176ded8fc4	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	1	0	0	0	0	
feda5dcfdbf421b703cbb5791c9f2345	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48082d1ff66a9207ede6bf05e9846d6e	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	
